"Program","Year","Schedule","Period","University","N-Surveys","N-Employed","%-Employed"
"FAA",2011,"All",6,"OCA",,,.823529411764706
"FAA",2011,"All",24,"OCA",,,.88
"FAA",2011,"All","All","OTT",49,,
"FAA",2011,"All",6,"OTT",,,.945945945945946
"FAA",2011,"All",24,"OTT",,,.977272727272727
"FAA",2011,"All","All","QUE",58,,
"FAA",2011,"All",6,"QUE",,,.952380952380952
"FAA",2011,"All",24,"QUE",,,.924528301886792
"FAA",2011,"All","All","RYE",133,,
"FAA",2011,"All",6,"RYE",,,.838709677419355
"FAA",2011,"All",24,"RYE",,,.910569105691057
"FAA",2011,"All","All","TOR",68,,
"FAA",2011,"All",6,"TOR",,,.836065573770492
"FAA",2011,"All",24,"TOR",,,.951612903225806
"FAA",2011,"All","All","WAT",19,,
"FAA",2011,"All",6,"WAT",,,.846153846153846
"FAA",2011,"All",24,"WAT",,,1
"FAA",2011,"All","All","WES",41,,
"FAA",2011,"All",6,"WES",,,.96969696969697
"FAA",2011,"All",24,"WES",,,.944444444444444
"FAA",2011,"All","All","WLA",29,,
"FAA",2011,"All",6,"WLA",,,.952380952380952
"FAA",2011,"All",24,"WLA",,,.923076923076923
"FAA",2011,"All","All","WIN",41,,
"FAA",2011,"All",6,"WIN",,,.848484848484849
"FAA",2011,"All",24,"WIN",,,.894736842105263
"FAA",2011,"All","All","YOR",146,,
"FAA",2011,"All",6,"YOR",,,.84251968503937
"FAA",2011,"All",24,"YOR",,,.939393939393939
"FAA",2011,"FT",6,"All",,505,.596926713947991
"FAA",2011,"PT",6,"All",,221,.261229314420804
"FAA",2011,"FT",24,"All",,609,.674418604651163
"FAA",2011,"PT",24,"All",,216,.239202657807309
"FSN",2011,"All","All","GUE",139,,
"FSN",2011,"All",6,"GUE",,,.893203883495146
"FSN",2011,"All",24,"GUE",,,.965811965811966
"FSN",2011,"All","All","OTT",16,,
"FSN",2011,"All",6,"OTT",,,1
"FSN",2011,"All",24,"OTT",,,.928571428571429
"FSN",2011,"All","All","RYE",41,,
"FSN",2011,"All",6,"RYE",,,.8
"FSN",2011,"All",24,"RYE",,,.911764705882353
"FSN",2011,"All","All","TOR",16,,
"FSN",2011,"All",6,"TOR",,,.7
"FSN",2011,"All",24,"TOR",,,.818181818181818
"FSN",2011,"All","All","WES",45,,
"FSN",2011,"All",6,"WES",,,.875
"FSN",2011,"All",24,"WES",,,.975
"FSN",2011,"FT",6,"All",,101,.573863636363636
"FSN",2011,"PT",6,"All",,52,.295454545454545
"FSN",2011,"FT",24,"All",,160,.740740740740741
"FSN",2011,"PT",24,"All",,45,.208333333333333
"FOR",2011,"All","All","LAK",16,,
"FOR",2011,"All",6,"LAK",,,1
"FOR",2011,"All",24,"LAK",,,1
"FOR",2011,"FT",6,"All",,18,.782608695652174
"FOR",2011,"FT",24,"All",,14,.7
"HPR",2011,"All","All","BRO",27,,
"HPR",2011,"All",6,"BRO",,,.95
"HPR",2011,"All",24,"BRO",,,.9
"HPR",2011,"All","All","LAK",61,,
"HPR",2011,"All",6,"LAK",,,.967213114754098
"HPR",2011,"All",24,"LAK",,,.983333333333333
"HPR",2011,"All","All","LAU",11,,
"HPR",2011,"All",6,"LAU",,,.9
"HPR",2011,"All",24,"LAU",,,1
"HPR",2011,"All","All","MCM",145,,
"HPR",2011,"All",6,"MCM",,,.91358024691358
"HPR",2011,"All",24,"MCM",,,.974358974358974
"HPR",2011,"All","All","OTT",74,,
"HPR",2011,"All",6,"OTT",,,.925
"HPR",2011,"All",24,"OTT",,,.872340425531915
"HPR",2011,"All","All","RYE",51,,
"HPR",2011,"All",6,"RYE",,,.72
"HPR",2011,"All",24,"RYE",,,.854166666666667
"HPR",2011,"All","All","TOR",97,,
"HPR",2011,"All",6,"TOR",,,.741379310344828
"HPR",2011,"All",24,"TOR",,,.952380952380952
"HPR",2011,"All","All","UOI",43,,
"HPR",2011,"All",6,"UOI",,,.67741935483871
"HPR",2011,"All",24,"UOI",,,.878787878787879
"HPR",2011,"All","All","WAT",49,,
"HPR",2011,"All",6,"WAT",,,.923076923076923
"HPR",2011,"All",24,"WAT",,,.96875
"HPR",2011,"All","All","WES",173,,
"HPR",2011,"All",6,"WES",,,.846153846153846
"HPR",2011,"All",24,"WES",,,.918918918918919
"HPR",2011,"All","All","WLA",14,,
"HPR",2011,"All",6,"WLA",,,.923076923076923
"HPR",2011,"All",24,"WLA",,,.833333333333333
"HPR",2011,"FT",6,"All",,311,.657505285412262
"HPR",2011,"PT",6,"All",,94,.198731501057082
"HPR",2011,"FT",24,"All",,360,.745341614906832
"HPR",2011,"PT",24,"All",,88,.182194616977226
"HUM",2011,"All","All","BRO",112,,
"HUM",2011,"All",6,"BRO",,,.917647058823529
"HUM",2011,"All",24,"BRO",,,.910891089108911
"HUM",2011,"All","All","CAR",163,,
"HUM",2011,"All",6,"CAR",,,.811475409836066
"HUM",2011,"All",24,"CAR",,,.928057553956835
"HUM",2011,"All","All","GUE",109,,
"HUM",2011,"All",6,"GUE",,,.865853658536585
"HUM",2011,"All",24,"GUE",,,.936170212765957
"HUM",2011,"All","All","LAK",73,,
"HUM",2011,"All",6,"LAK",,,.857142857142857
"HUM",2011,"All",24,"LAK",,,.969230769230769
"HUM",2011,"All","All","LAU",74,,
"HUM",2011,"All",6,"LAU",,,.883333333333333
"HUM",2011,"All",24,"LAU",,,.861538461538462
"HUM",2011,"All","All","MCM",174,,
"HUM",2011,"All",6,"MCM",,,.880952380952381
"HUM",2011,"All",24,"MCM",,,.89261744966443
"HUM",2011,"All","All","NIP",57,,
"HUM",2011,"All",6,"NIP",,,.837209302325581
"HUM",2011,"All",24,"NIP",,,.923076923076923
"HUM",2011,"All","All","OTT",244,,
"HUM",2011,"All",6,"OTT",,,.899038461538462
"HUM",2011,"All",24,"OTT",,,.943396226415094
"HUM",2011,"All","All","QUE",125,,
"HUM",2011,"All",6,"QUE",,,.855263157894737
"HUM",2011,"All",24,"QUE",,,.876288659793814
"HUM",2011,"All","All","RYE",35,,
"HUM",2011,"All",6,"RYE",,,.878787878787879
"HUM",2011,"All",24,"RYE",,,.882352941176471
"HUM",2011,"All","All","TOR",441,,
"HUM",2011,"All",6,"TOR",,,.84984984984985
"HUM",2011,"All",24,"TOR",,,.889502762430939
"HUM",2011,"All","All","TRE",61,,
"HUM",2011,"All",6,"TRE",,,.902439024390244
"HUM",2011,"All",24,"TRE",,,.946428571428571
"HUM",2011,"All","All","WAT",112,,
"HUM",2011,"All",6,"WAT",,,.848837209302326
"HUM",2011,"All",24,"WAT",,,.927835051546392
"HUM",2011,"All","All","WES",216,,
"HUM",2011,"All",6,"WES",,,.872611464968153
"HUM",2011,"All",24,"WES",,,.901098901098901
"HUM",2011,"All","All","WLA",223,,
"HUM",2011,"All",6,"WLA",,,.895348837209302
"HUM",2011,"All",24,"WLA",,,.939698492462312
"HUM",2011,"All","All","WIN",81,,
"HUM",2011,"All",6,"WIN",,,.819672131147541
"HUM",2011,"All",24,"WIN",,,.88
"HUM",2011,"All","All","YOR",378,,
"HUM",2011,"All",6,"YOR",,,.816720257234727
"HUM",2011,"All",24,"YOR",,,.909638554216867
"HUM",2011,"FT",6,"All",,1220,.588519054510371
"HUM",2011,"PT",6,"All",,558,.26917510853835
"HUM",2011,"FT",24,"All",,1603,.691544434857636
"HUM",2011,"PT",24,"All",,509,.219585849870578
"JOU",2011,"All","All","CAR",37,,
"JOU",2011,"All",6,"CAR",,,.8
"JOU",2011,"All",24,"CAR",,,.909090909090909
"JOU",2011,"All","All","RYE",37,,
"JOU",2011,"All",6,"RYE",,,.818181818181818
"JOU",2011,"All",24,"RYE",,,.914285714285714
"JOU",2011,"All","All","WLA",16,,
"JOU",2011,"All",6,"WLA",,,.866666666666667
"JOU",2011,"All",24,"WLA",,,.933333333333333
"JOU",2011,"FT",6,"All",,60,.705882352941177
"JOU",2011,"FT",24,"All",,71,.788888888888889
"JOU",2011,"PT",24,"All",,12,.133333333333333
"KRP",2011,"All","All","BRO",131,,
"KRP",2011,"All",6,"BRO",,,.908163265306122
"KRP",2011,"All",24,"BRO",,,.902654867256637
"KRP",2011,"All","All","GUE",87,,
"KRP",2011,"All",6,"GUE",,,1
"KRP",2011,"All",24,"GUE",,,.909090909090909
"KRP",2011,"All","All","LAK",35,,
"KRP",2011,"All",6,"LAK",,,.888888888888889
"KRP",2011,"All",24,"LAK",,,.896551724137931
"KRP",2011,"All","All","LAU",27,,
"KRP",2011,"All",6,"LAU",,,1
"KRP",2011,"All",24,"LAU",,,1
"KRP",2011,"All","All","MCM",65,,
"KRP",2011,"All",6,"MCM",,,1
"KRP",2011,"All",24,"MCM",,,.868421052631579
"KRP",2011,"All","All","NIP",24,,
"KRP",2011,"All",6,"NIP",,,.954545454545455
"KRP",2011,"All",24,"NIP",,,.956521739130435
"KRP",2011,"All","All","OTT",89,,
"KRP",2011,"All",6,"OTT",,,.931034482758621
"KRP",2011,"All",24,"OTT",,,.938461538461538
"KRP",2011,"All","All","QUE",34,,
"KRP",2011,"All",6,"QUE",,,.916666666666667
"KRP",2011,"All",24,"QUE",,,1
"KRP",2011,"All","All","TOR",41,,
"KRP",2011,"All",6,"TOR",,,.857142857142857
"KRP",2011,"All",24,"TOR",,,.870967741935484
"KRP",2011,"All","All","WAT",109,,
"KRP",2011,"All",6,"WAT",,,.907894736842105
"KRP",2011,"All",24,"WAT",,,.988095238095238
"KRP",2011,"All","All","WES",90,,
"KRP",2011,"All",6,"WES",,,.854545454545455
"KRP",2011,"All",24,"WES",,,.901639344262295
"KRP",2011,"All","All","WLA",69,,
"KRP",2011,"All",6,"WLA",,,.947368421052632
"KRP",2011,"All",24,"WLA",,,.962264150943396
"KRP",2011,"All","All","WIN",45,,
"KRP",2011,"All",6,"WIN",,,.923076923076923
"KRP",2011,"All",24,"WIN",,,.852941176470588
"KRP",2011,"All","All","YOR",108,,
"KRP",2011,"All",6,"YOR",,,.867469879518072
"KRP",2011,"All",24,"YOR",,,.888888888888889
"KRP",2011,"FT",6,"All",,410,.663430420711974
"KRP",2011,"PT",6,"All",,156,.252427184466019
"KRP",2011,"FT",24,"All",,466,.676342525399129
"KRP",2011,"PT",24,"All",,166,.240928882438316
"LAW",2011,"All","All","OTT",163,,
"LAW",2011,"All",6,"OTT",,,.915384615384615
"LAW",2011,"All",24,"OTT",,,.906666666666667
"LAW",2011,"All","All","QUE",41,,
"LAW",2011,"All",6,"QUE",,,1
"LAW",2011,"All",24,"QUE",,,1
"LAW",2011,"All","All","TOR",91,,
"LAW",2011,"All",6,"TOR",,,.953488372093023
"LAW",2011,"All",24,"TOR",,,.943181818181818
"LAW",2011,"All","All","WAT",31,,
"LAW",2011,"All",6,"WAT",,,.857142857142857
"LAW",2011,"All",24,"WAT",,,.916666666666667
"LAW",2011,"All","All","WES",41,,
"LAW",2011,"All",6,"WES",,,.902439024390244
"LAW",2011,"All",24,"WES",,,1
"LAW",2011,"All","All","WIN",64,,
"LAW",2011,"All",6,"WIN",,,.952380952380952
"LAW",2011,"All",24,"WIN",,,.934426229508197
"LAW",2011,"All","All","YOR",96,,
"LAW",2011,"All",6,"YOR",,,.913978494623656
"LAW",2011,"All",24,"YOR",,,.946236559139785
"LAW",2011,"FT",6,"All",,415,.868200836820084
"LAW",2011,"PT",6,"All",,28,5.85774058577406E-02
"LAW",2011,"FT",24,"All",,436,.880808080808081
"LAW",2011,"PT",24,"All",,27,5.45454545454545E-02
"MAT",2011,"All","All","BRO",15,,
"MAT",2011,"All",6,"BRO",,,1
"MAT",2011,"All",24,"BRO",,,.928571428571429
"MAT",2011,"All","All","CAR",12,,
"MAT",2011,"All",6,"CAR",,,.909090909090909
"MAT",2011,"All",24,"CAR",,,.909090909090909
"MAT",2011,"All","All","MCM",26,,
"MAT",2011,"All",6,"MCM",,,.9
"MAT",2011,"All",24,"MCM",,,.916666666666667
"MAT",2011,"All","All","QUE",12,,
"MAT",2011,"All",6,"QUE",,,.875
"MAT",2011,"All",24,"QUE",,,.9
"MAT",2011,"All","All","TOR",27,,
"MAT",2011,"All",6,"TOR",,,.857142857142857
"MAT",2011,"All",24,"TOR",,,.875
"MAT",2011,"All","All","WAT",187,,
"MAT",2011,"All",6,"WAT",,,.8625
"MAT",2011,"All",24,"WAT",,,.952662721893491
"MAT",2011,"All","All","WES",15,,
"MAT",2011,"All",6,"WES",,,.866666666666667
"MAT",2011,"All",24,"WES",,,1
"MAT",2011,"All","All","YOR",21,,
"MAT",2011,"All",6,"YOR",,,.6875
"MAT",2011,"All",24,"YOR",,,.789473684210526
"MAT",2011,"FT",6,"All",,224,.767123287671233
"MAT",2011,"PT",6,"All",,31,.106164383561644
"MAT",2011,"FT",24,"All",,270,.825688073394495
"MAT",2011,"PT",24,"All",,31,9.48012232415902E-02
"MED",2011,"All","All","MCM",60,,
"MED",2011,"All",6,"MCM",,,1
"MED",2011,"All",24,"MCM",,,.982456140350877
"MED",2011,"All","All","QUE",25,,
"MED",2011,"All",6,"QUE",,,1
"MED",2011,"All",24,"QUE",,,.956521739130435
"MED",2011,"All","All","TOR",75,,
"MED",2011,"All",6,"TOR",,,1
"MED",2011,"All",24,"TOR",,,1
"MED",2011,"All","All","WES",43,,
"MED",2011,"All",6,"WES",,,1
"MED",2011,"All",24,"WES",,,1
"MED",2011,"FT",6,"All",,184,.973544973544973
"MED",2011,"FT",24,"All",,184,.934010152284264
"MED",2011,"PT",24,"All",,11,5.58375634517767E-02
"NUR",2011,"All","All","BRO",22,,
"NUR",2011,"All",6,"BRO",,,.954545454545455
"NUR",2011,"All",24,"BRO",,,.952380952380952
"NUR",2011,"All","All","LAU",76,,
"NUR",2011,"All",6,"LAU",,,.933333333333333
"NUR",2011,"All",24,"LAU",,,.973333333333333
"NUR",2011,"All","All","MCM",162,,
"NUR",2011,"All",6,"MCM",,,.968152866242038
"NUR",2011,"All",24,"MCM",,,.981481481481482
"NUR",2011,"All","All","NIP",21,,
"NUR",2011,"All",6,"NIP",,,1
"NUR",2011,"All",24,"NIP",,,1
"NUR",2011,"All","All","OTT",132,,
"NUR",2011,"All",6,"OTT",,,.976377952755906
"NUR",2011,"All",24,"OTT",,,.992248062015504
"NUR",2011,"All","All","QUE",35,,
"NUR",2011,"All",6,"QUE",,,1
"NUR",2011,"All",24,"QUE",,,1
"NUR",2011,"All","All","RYE",253,,
"NUR",2011,"All",6,"RYE",,,.850806451612903
"NUR",2011,"All",24,"RYE",,,.963709677419355
"NUR",2011,"All","All","TOR",55,,
"NUR",2011,"All",6,"TOR",,,.980769230769231
"NUR",2011,"All",24,"TOR",,,.980769230769231
"NUR",2011,"All","All","TRE",51,,
"NUR",2011,"All",6,"TRE",,,.875
"NUR",2011,"All",24,"TRE",,,.96
"NUR",2011,"All","All","UOI",35,,
"NUR",2011,"All",6,"UOI",,,.911764705882353
"NUR",2011,"All",24,"UOI",,,.971428571428571
"NUR",2011,"All","All","WES",98,,
"NUR",2011,"All",6,"WES",,,.989690721649485
"NUR",2011,"All",24,"WES",,,.979381443298969
"NUR",2011,"All","All","WIN",80,,
"NUR",2011,"All",6,"WIN",,,.897435897435897
"NUR",2011,"All",24,"WIN",,,.974358974358974
"NUR",2011,"All","All","YOR",136,,
"NUR",2011,"All",6,"YOR",,,.886363636363636
"NUR",2011,"All",24,"YOR",,,.960629921259842
"NUR",2011,"FT",6,"All",,886,.795332136445242
"NUR",2011,"PT",6,"All",,138,.123877917414722
"NUR",2011,"FT",24,"All",,945,.84375
"NUR",2011,"PT",24,"All",,134,.119642857142857
"OPT",2011,"All","All","WAT",34,,
"OPT",2011,"All",6,"WAT",,,1
"OPT",2011,"All",24,"WAT",,,1
"OPT",2011,"FT",6,"All",,28,.848484848484849
"OPT",2011,"FT",24,"All",,30,.882352941176471
"OAS",2011,"All","All","CAR",158,,
"OAS",2011,"All",6,"CAR",,,.884615384615385
"OAS",2011,"All",24,"CAR",,,.914728682170543
"OAS",2011,"All","All","GUE",57,,
"OAS",2011,"All",6,"GUE",,,.957446808510638
"OAS",2011,"All",24,"GUE",,,.933333333333333
"OAS",2011,"All","All","LAK",60,,
"OAS",2011,"All",6,"LAK",,,.854545454545455
"OAS",2011,"All",24,"LAK",,,.842105263157895
"OAS",2011,"All","All","MCM",89,,
"OAS",2011,"All",6,"MCM",,,.818181818181818
"OAS",2011,"All",24,"MCM",,,.895833333333333
"OAS",2011,"All","All","NIP",29,,
"OAS",2011,"All",6,"NIP",,,.956521739130435
"OAS",2011,"All",24,"NIP",,,.892857142857143
"OAS",2011,"All","All","OTT",136,,
"OAS",2011,"All",6,"OTT",,,.854700854700855
"OAS",2011,"All",24,"OTT",,,.932773109243698
"OAS",2011,"All","All","TOR",110,,
"OAS",2011,"All",6,"TOR",,,.831168831168831
"OAS",2011,"All",24,"TOR",,,.865168539325843
"OAS",2011,"All","All","WAT",196,,
"OAS",2011,"All",6,"WAT",,,.889655172413793
"OAS",2011,"All",24,"WAT",,,.921052631578947
"OAS",2011,"All","All","WES",15,,
"OAS",2011,"All",6,"WES",,,.923076923076923
"OAS",2011,"All",24,"WES",,,1
"OAS",2011,"All","All","WLA",64,,
"OAS",2011,"All",6,"WLA",,,.85
"OAS",2011,"All",24,"WLA",,,.95
"OAS",2011,"All","All","WIN",16,,
"OAS",2011,"All",6,"WIN",,,.875
"OAS",2011,"All",24,"WIN",,,.9
"OAS",2011,"All","All","YOR",11,,
"OAS",2011,"All",6,"YOR",,,.7
"OAS",2011,"All",24,"YOR",,,.818181818181818
"OAS",2011,"FT",6,"All",,486,.662125340599455
"OAS",2011,"PT",6,"All",,151,.205722070844687
"OAS",2011,"FT",24,"All",,552,.71875
"OAS",2011,"PT",24,"All",,147,.19140625
"PHA",2011,"All","All","TOR",105,,
"PHA",2011,"All",6,"TOR",,,.938775510204082
"PHA",2011,"All",24,"TOR",,,.979381443298969
"PHA",2011,"All","All","WAT",46,,
"PHA",2011,"All",6,"WAT",,,1
"PHA",2011,"All",24,"WAT",,,.956521739130435
"PHA",2011,"FT",6,"All",,129,.902097902097902
"PHA",2011,"FT",24,"All",,132,.923076923076923
"PSC",2011,"All","All","BRO",20,,
"PSC",2011,"All",6,"BRO",,,.866666666666667
"PSC",2011,"All",24,"BRO",,,1
"PSC",2011,"All","All","CAR",12,,
"PSC",2011,"All",6,"CAR",,,.9
"PSC",2011,"All",24,"CAR",,,.9
"PSC",2011,"All","All","GUE",27,,
"PSC",2011,"All",6,"GUE",,,.947368421052632
"PSC",2011,"All",24,"GUE",,,1
"PSC",2011,"All","All","LAK",16,,
"PSC",2011,"All",6,"LAK",,,1
"PSC",2011,"All",24,"LAK",,,.846153846153846
"PSC",2011,"All","All","MCM",41,,
"PSC",2011,"All",6,"MCM",,,.91304347826087
"PSC",2011,"All",24,"MCM",,,.909090909090909
"PSC",2011,"All","All","OTT",28,,
"PSC",2011,"All",6,"OTT",,,.631578947368421
"PSC",2011,"All",24,"OTT",,,.736842105263158
"PSC",2011,"All","All","QUE",42,,
"PSC",2011,"All",6,"QUE",,,.96875
"PSC",2011,"All",24,"QUE",,,.935483870967742
"PSC",2011,"All","All","RYE",10,,
"PSC",2011,"All",6,"RYE",,,.625
"PSC",2011,"All",24,"RYE",,,.714285714285714
"PSC",2011,"All","All","TOR",43,,
"PSC",2011,"All",6,"TOR",,,.727272727272727
"PSC",2011,"All",24,"TOR",,,.875
"PSC",2011,"All","All","WAT",24,,
"PSC",2011,"All",6,"WAT",,,.866666666666667
"PSC",2011,"All",24,"WAT",,,.894736842105263
"PSC",2011,"All","All","WES",28,,
"PSC",2011,"All",6,"WES",,,.85
"PSC",2011,"All",24,"WES",,,1
"PSC",2011,"All","All","WLA",12,,
"PSC",2011,"All",6,"WLA",,,1
"PSC",2011,"All",24,"WLA",,,1
"PSC",2011,"All","All","WIN",11,,
"PSC",2011,"All",6,"WIN",,,.777777777777778
"PSC",2011,"All",24,"WIN",,,.888888888888889
"PSC",2011,"All","All","YOR",32,,
"PSC",2011,"All",6,"YOR",,,.875
"PSC",2011,"All",24,"YOR",,,.818181818181818
"PSC",2011,"FT",6,"All",,168,.653696498054475
"PSC",2011,"PT",6,"All",,52,.202334630350195
"PSC",2011,"FT",24,"All",,180,.708661417322835
"PSC",2011,"PT",24,"All",,48,.188976377952756
"SSC",2011,"All","All","ALG",27,,
"SSC",2011,"All",6,"ALG",,,.807692307692308
"SSC",2011,"All",24,"ALG",,,.92
"SSC",2011,"All","All","BRO",192,,
"SSC",2011,"All",6,"BRO",,,.902985074626866
"SSC",2011,"All",24,"BRO",,,.945454545454545
"SSC",2011,"All","All","CAR",507,,
"SSC",2011,"All",6,"CAR",,,.865116279069767
"SSC",2011,"All",24,"CAR",,,.9082774049217
"SSC",2011,"All","All","GUE",263,,
"SSC",2011,"All",6,"GUE",,,.904306220095694
"SSC",2011,"All",24,"GUE",,,.918181818181818
"SSC",2011,"All","All","LAK",148,,
"SSC",2011,"All",6,"LAK",,,.881889763779528
"SSC",2011,"All",24,"LAK",,,.905511811023622
"SSC",2011,"All","All","LAU",156,,
"SSC",2011,"All",6,"LAU",,,.905172413793103
"SSC",2011,"All",24,"LAU",,,.961538461538462
"SSC",2011,"All","All","MCM",292,,
"SSC",2011,"All",6,"MCM",,,.89622641509434
"SSC",2011,"All",24,"MCM",,,.887029288702929
"SSC",2011,"All","All","NIP",76,,
"SSC",2011,"All",6,"NIP",,,.87037037037037
"SSC",2011,"All",24,"NIP",,,.934426229508197
"SSC",2011,"All","All","OTT",454,,
"SSC",2011,"All",6,"OTT",,,.877142857142857
"SSC",2011,"All",24,"OTT",,,.910863509749304
"SSC",2011,"All","All","QUE",266,,
"SSC",2011,"All",6,"QUE",,,.865921787709497
"SSC",2011,"All",24,"QUE",,,.92156862745098
"SSC",2011,"All","All","RYE",352,,
"SSC",2011,"All",6,"RYE",,,.859375
"SSC",2011,"All",24,"RYE",,,.910769230769231
"SSC",2011,"All","All","TOR",631,,
"SSC",2011,"All",6,"TOR",,,.800399201596806
"SSC",2011,"All",24,"TOR",,,.908
"SSC",2011,"All","All","TRE",128,,
"SSC",2011,"All",6,"TRE",,,.912087912087912
"SSC",2011,"All",24,"TRE",,,.93
"SSC",2011,"All","All","UOI",56,,
"SSC",2011,"All",6,"UOI",,,.833333333333333
"SSC",2011,"All",24,"UOI",,,.96
"SSC",2011,"All","All","WAT",374,,
"SSC",2011,"All",6,"WAT",,,.853820598006645
"SSC",2011,"All",24,"WAT",,,.930379746835443
"SSC",2011,"All","All","WES",344,,
"SSC",2011,"All",6,"WES",,,.87007874015748
"SSC",2011,"All",24,"WES",,,.943262411347518
"SSC",2011,"All","All","WLA",383,,
"SSC",2011,"All",6,"WLA",,,.902684563758389
"SSC",2011,"All",24,"WLA",,,.93841642228739
"SSC",2011,"All","All","WIN",196,,
"SSC",2011,"All",6,"WIN",,,.807453416149068
"SSC",2011,"All",24,"WIN",,,.92
"SSC",2011,"All","All","YOR",867,,
"SSC",2011,"All",6,"YOR",,,.798866855524079
"SSC",2011,"All",24,"YOR",,,.872602739726027
"SSC",2011,"FT",6,"All",,2873,.635478876354789
"SSC",2011,"PT",6,"All",,979,.21654501216545
"SSC",2011,"FT",24,"All",,3459,.720625
"SSC",2011,"PT",24,"All",,916,.190833333333333
"THE",2011,"All","All","MCM",30,,
"THE",2011,"All",6,"MCM",,,.91304347826087
"THE",2011,"All",24,"MCM",,,.888888888888889
"THE",2011,"All","All","OTT",19,,
"THE",2011,"All",6,"OTT",,,.823529411764706
"THE",2011,"All",24,"OTT",,,.9375
"THE",2011,"FT",6,"All",,29,.557692307692308
"THE",2011,"PT",6,"All",,14,.269230769230769
"THE",2011,"FT",24,"All",,37,.69811320754717
"THE",2011,"PT",24,"All",,11,.207547169811321
"VME",2011,"All","All","GUE",44,,
"VME",2011,"All",6,"GUE",,,.977272727272727
"VME",2011,"All",24,"GUE",,,1
"VME",2011,"FT",6,"All",,41,.931818181818182
"VME",2011,"FT",24,"All",,40,.930232558139535
"ABS",2010,"All","All","BRO",27,,
"ABS",2010,"All",6,"BRO",,,.833333333333333
"ABS",2010,"All",24,"BRO",,,.947368421052632
"ABS",2010,"All","All","CAR",40,,
"ABS",2010,"All",6,"CAR",,,.821428571428571
"ABS",2010,"All",24,"CAR",,,.892857142857143
"ABS",2010,"All","All","GUE",231,,
"ABS",2010,"All",6,"GUE",,,.890322580645161
"ABS",2010,"All",24,"GUE",,,.92258064516129
"ABS",2010,"All","All","LAK",31,,
"ABS",2010,"All",6,"LAK",,,.9375
"ABS",2010,"All",24,"LAK",,,1
"ABS",2010,"All","All","LAU",34,,
"ABS",2010,"All",6,"LAU",,,.777777777777778
"ABS",2010,"All",24,"LAU",,,1
"ABS",2010,"All","All","MCM",168,,
"ABS",2010,"All",6,"MCM",,,.841463414634146
"ABS",2010,"All",24,"MCM",,,.80952380952381
"ABS",2010,"All","All","NIP",10,,
"ABS",2010,"All",6,"NIP",,,.666666666666667
"ABS",2010,"All",24,"NIP",,,1
"ABS",2010,"All","All","OTT",133,,
"ABS",2010,"All",6,"OTT",,,.855263157894737
"ABS",2010,"All",24,"OTT",,,.873239436619718
"ABS",2010,"All","All","QUE",233,,
"ABS",2010,"All",6,"QUE",,,.943396226415094
"ABS",2010,"All",24,"QUE",,,.929411764705882
"ABS",2010,"All","All","TOR",406,,
"ABS",2010,"All",6,"TOR",,,.812785388127854
"ABS",2010,"All",24,"TOR",,,.848101265822785
"ABS",2010,"All","All","TRE",50,,
"ABS",2010,"All",6,"TRE",,,.842105263157895
"ABS",2010,"All",24,"TRE",,,.944444444444444
"ABS",2010,"All","All","UOI",27,,
"ABS",2010,"All",6,"UOI",,,.9375
"ABS",2010,"All",24,"UOI",,,.954545454545455
"ABS",2010,"All","All","WAT",100,,
"ABS",2010,"All",6,"WAT",,,.769230769230769
"ABS",2010,"All",24,"WAT",,,.893617021276596
"ABS",2010,"All","All","WES",130,,
"ABS",2010,"All",6,"WES",,,.780821917808219
"ABS",2010,"All",24,"WES",,,.897058823529412
"ABS",2010,"All","All","WLA",40,,
"ABS",2010,"All",6,"WLA",,,.833333333333333
"ABS",2010,"All",24,"WLA",,,.967741935483871
"ABS",2010,"All","All","WIN",52,,
"ABS",2010,"All",6,"WIN",,,.826086956521739
"ABS",2010,"All",24,"WIN",,,.892857142857143
"ABS",2010,"All","All","YOR",50,,
"ABS",2010,"All",6,"YOR",,,.565217391304348
"ABS",2010,"All",24,"YOR",,,.857142857142857
"ABS",2010,"FT",6,"All",,644,.629521016617791
"ABS",2010,"PT",6,"All",,221,.21603128054741
"ABS",2010,"FT",24,"All",,754,.711992445703494
"ABS",2010,"PT",24,"All",,194,.183191690273843
"ALA",2010,"All","All","CAR",32,,
"ALA",2010,"All",6,"CAR",,,1
"ALA",2010,"All",24,"CAR",,,.954545454545455
"ALA",2010,"All","All","GUE",19,,
"ALA",2010,"All",6,"GUE",,,.823529411764706
"ALA",2010,"All",24,"GUE",,,.882352941176471
"ALA",2010,"All","All","RYE",46,,
"ALA",2010,"All",6,"RYE",,,.902439024390244
"ALA",2010,"All",24,"RYE",,,.945945945945946
"ALA",2010,"All","All","TOR",13,,
"ALA",2010,"All",6,"TOR",,,.714285714285714
"ALA",2010,"All",24,"TOR",,,.833333333333333
"ALA",2010,"All","All","WAT",23,,
"ALA",2010,"All",6,"WAT",,,.941176470588235
"ALA",2010,"All",24,"WAT",,,.923076923076923
"ALA",2010,"FT",6,"All",,85,.80952380952381
"ALA",2010,"PT",6,"All",,10,9.52380952380952E-02
