"Year","Metric","AgeGroup","Occupation","Value"
2004,"MHW","15-24","LH",10
2004,"MHW","15-24","MA",13
2004,"MHW","15-24","SM",12.7
2004,"MHW","15-24","MT",17.5
2004,"MHW","15-24","PP",13
2004,"MHW","15-24","TH",10
2004,"MHW","15-24","WE",12
2004,"MHW","15-24","OT",14
2004,"MHW","25-34","OC",17.55
2004,"MHW","25-34","AS",18
2004,"MHW","25-34","CA",18
2004,"MHW","25-34","EL",19.75
2004,"MHW","25-34","EI",17.5
2004,"MHW","25-34","EF",24
2004,"MHW","25-34","FS",12.5
2004,"MHW","25-34","HE",12.5
2004,"MHW","25-34","TD",16
2004,"MHW","25-34","HE",19.23
2004,"MHW","25-34","IF",17.15
2004,"MHW","25-34","LH",13.5
2004,"MHW","25-34","MA",18
2004,"MHW","25-34","SM",16.3
2004,"MHW","25-34","MT",22
2004,"MHW","25-34","PP",18.96
2004,"MHW","25-34","TH",14
2004,"MHW","25-34","WE",16
2004,"MHW","25-34","OT",21.11
2004,"MHW","35-44","OC",19.78
2004,"MHW","35-44","AS",19
2004,"MHW","35-44","CA",20
2004,"MHW","35-44","EL",25
2004,"MHW","35-44","EI",21
2004,"MHW","35-44","EF",22
2004,"MHW","35-44","FS",12.5
2004,"MHW","35-44","HE",10.82
2004,"MHW","35-44","TD",16.85
2004,"MHW","35-44","HE",20
2004,"MHW","35-44","IF",17
2004,"MHW","35-44","LH",15
2004,"MHW","35-44","MA",21
2004,"MHW","35-44","SM",18
2004,"MHW","35-44","MT",24
2004,"MHW","35-44","PP",27
2004,"MHW","35-44","TH",15.69
2004,"MHW","35-44","WE",19.68
2004,"MHW","35-44","OT",25
2004,"MHW","45-54","OC",20
2004,"MHW","45-54","AS",20
2004,"MHW","45-54","CA",20
2004,"MHW","45-54","EL",25.34
2004,"MHW","45-54","EI",21.03
2004,"MHW","45-54","EF",25
2004,"MHW","45-54","FS",13
2004,"MHW","45-54","HE",12
2004,"MHW","45-54","TD",17.65
2004,"MHW","45-54","HE",22
2004,"MHW","45-54","IF",20
2004,"MHW","45-54","LH",14
2004,"MHW","45-54","MA",19
2004,"MHW","45-54","SM",17.5
2004,"MHW","45-54","MT",25
2004,"MHW","45-54","PP",25
2004,"MHW","45-54","TH",16
2004,"MHW","45-54","WE",20.85
2004,"MHW","45-54","OT",25
2004,"MHW","55-64","OC",19.23
2004,"MHW","55-64","AS",17.65
2004,"MHW","55-64","EL",24
2004,"MHW","55-64","EI",24.04
2004,"MHW","55-64","EF",28
2004,"MHW","55-64","FS",12.5
2004,"MHW","55-64","TD",17
2004,"MHW","55-64","HE",22.45
2004,"MHW","55-64","MA",25
2004,"MHW","55-64","SM",17.78
2004,"MHW","55-64","MT",24
2004,"MHW","55-64","PP",25
2004,"MHW","55-64","TH",15.38
2004,"MHW","55-64","WE",21
2004,"MHW","55-64","OT",23.85
2004,"MHW","65+","OC",13.01
2004,"MHW","65+","TH",8.5
2004,"MWW","15-24","OC",262.5
2004,"MWW","15-24","AS",410
2004,"MWW","15-24","CA",525
2004,"MWW","15-24","EL",560
2004,"MWW","15-24","EI",465.2
2004,"MWW","15-24","EF",600
2004,"MWW","15-24","FS",166.8
2004,"MWW","15-24","HE",270
2004,"MWW","15-24","TD",468
2004,"MWW","15-24","IF",461.6
2004,"MWW","15-24","LH",360
2004,"MWW","15-24","MA",560
2004,"MWW","15-24","SM",494.8
2004,"MWW","15-24","MT",709.6
2004,"MWW","15-24","PP",514.8
2004,"MWW","15-24","TH",360
2004,"MWW","15-24","WE",495
2004,"MWW","15-24","OT",534.38
2004,"MWW","25-34","OC",674
2004,"MWW","25-34","AS",789.6
2004,"MWW","25-34","CA",760
2004,"MWW","25-34","EL",792
2004,"MWW","25-34","EI",680
2004,"MWW","25-34","EF",875
2004,"MWW","25-34","FS",462
2004,"MWW","25-34","HE",423.2
2004,"MWW","25-34","TD",742.5
2004,"MWW","25-34","HE",840
2004,"MWW","25-34","IF",754.6
2004,"MWW","25-34","LH",560
2004,"MWW","25-34","MA",748
2004,"MWW","25-34","SM",650
2004,"MWW","25-34","MT",916
2004,"MWW","25-34","PP",770
2004,"MWW","25-34","TH",560
2004,"MWW","25-34","WE",654
2004,"MWW","25-34","OT",865.35
2004,"MWW","35-44","OC",761.46
2004,"MWW","35-44","AS",794.8
2004,"MWW","35-44","CA",800
2004,"MWW","35-44","EL",975
2004,"MWW","35-44","EI",808
2004,"MWW","35-44","EF",880
2004,"MWW","35-44","FS",480
2004,"MWW","35-44","HE",400
2004,"MWW","35-44","TD",800
2004,"MWW","35-44","HE",836
2004,"MWW","35-44","IF",722.5
2004,"MWW","35-44","LH",618.4
2004,"MWW","35-44","MA",880
2004,"MWW","35-44","SM",720
2004,"MWW","35-44","MT",960
2004,"MWW","35-44","PP",1062.95
2004,"MWW","35-44","TH",627.6
2004,"MWW","35-44","WE",781
2004,"MWW","35-44","OT",1020
2004,"MWW","45-54","OC",786.4
2004,"MWW","45-54","AS",836
2004,"MWW","45-54","CA",832.5
2004,"MWW","45-54","EL",1000
2004,"MWW","45-54","EI",807.6
2004,"MWW","45-54","EF",1000
2004,"MWW","45-54","FS",490
2004,"MWW","45-54","HE",540
2004,"MWW","45-54","TD",800
2004,"MWW","45-54","HE",910
2004,"MWW","45-54","IF",780
2004,"MWW","45-54","LH",578.4
2004,"MWW","45-54","MA",800
2004,"MWW","45-54","SM",700
2004,"MWW","45-54","MT",1000
2004,"MWW","45-54","PP",1000
2004,"MWW","45-54","TH",640
2004,"MWW","45-54","WE",834
2004,"MWW","45-54","OT",1000
2004,"MWW","55-64","OC",700
2004,"MWW","55-64","AS",706
2004,"MWW","55-64","EL",960
2004,"MWW","55-64","EI",933
2004,"MWW","55-64","EF",1008
2004,"MWW","55-64","FS",440
2004,"MWW","55-64","TD",750
2004,"MWW","55-64","HE",1000
2004,"MWW","55-64","MA",1000
2004,"MWW","55-64","SM",711.2
2004,"MWW","55-64","MT",924
2004,"MWW","55-64","PP",990
2004,"MWW","55-64","TH",612
2004,"MWW","55-64","WE",840
2004,"MWW","55-64","OT",961.4
2004,"MWW","65+","OC",350
2004,"MWW","65+","TH",278
2005,"TEM","15-24","OC",908.6
2005,"TEM","15-24","AS",13.1
2005,"TEM","15-24","CA",4.9
2005,"TEM","15-24","EL",6.8
2005,"TEM","15-24","EI",4.8
2005,"TEM","15-24","EF",3.7
2005,"TEM","15-24","FS",40.1
2005,"TEM","15-24","HE",7.6
2005,"TEM","15-24","TD",5
2005,"TEM","15-24","HE",2
2005,"TEM","15-24","IF",4.2
2005,"TEM","15-24","LH",13.3
2005,"TEM","15-24","MA",5
2005,"TEM","15-24","SM",5.4
2005,"TEM","15-24","MT",4.9
2005,"TEM","15-24","PP",2.4
2005,"TEM","15-24","TH",45.5
2005,"TEM","15-24","WE",4.1
2005,"TEM","15-24","OT",12.4
2005,"TEM","25-34","OC",1234.7
2005,"TEM","25-34","AS",16.8
2005,"TEM","25-34","CA",5
2005,"TEM","25-34","EL",11.5
2005,"TEM","25-34","EI",16
2005,"TEM","25-34","EF",7.6
2005,"TEM","25-34","FS",22.7
2005,"TEM","25-34","HE",7.2
2005,"TEM","25-34","TD",16.8
2005,"TEM","25-34","HE",4.3
2005,"TEM","25-34","IF",6.7
2005,"TEM","25-34","LH",5
2005,"TEM","25-34","MA",9.1
2005,"TEM","25-34","SM",13.2
2005,"TEM","25-34","MT",12.3
2005,"TEM","25-34","PP",5.7
2005,"TEM","25-34","TH",36.6
2005,"TEM","25-34","WE",8
2005,"TEM","25-34","OT",36.4
2005,"TEM","35-44","OC",1434.4
2005,"TEM","35-44","AS",14.8
2005,"TEM","35-44","CA",6.6
2005,"TEM","35-44","EL",15.9
2005,"TEM","35-44","EI",15.4
2005,"TEM","35-44","EF",5.2
2005,"TEM","35-44","FS",27.4
2005,"TEM","35-44","HE",4.2
2005,"TEM","35-44","TD",24.5
2005,"TEM","35-44","HE",7
2005,"TEM","35-44","IF",6.8
2005,"TEM","35-44","LH",3.6
2005,"TEM","35-44","MA",12.8
2005,"TEM","35-44","SM",18.4
2005,"TEM","35-44","MT",20.3
2005,"TEM","35-44","PP",3.8
2005,"TEM","35-44","TH",45.1
2005,"TEM","35-44","WE",10.9
2005,"TEM","35-44","OT",35.9
2005,"TEM","45-54","OC",1225.9
2005,"TEM","45-54","AS",10.5
2005,"TEM","45-54","CA",4.6
2005,"TEM","45-54","EL",12.9
2005,"TEM","45-54","EI",14
2005,"TEM","45-54","EF",3.3
2005,"TEM","45-54","FS",22.7
2005,"TEM","45-54","HE",4.1
2005,"TEM","45-54","TD",24.3
2005,"TEM","45-54","HE",7.3
2005,"TEM","45-54","IF",3.2
2005,"TEM","45-54","LH",1.9
2005,"TEM","45-54","MA",12.9
2005,"TEM","45-54","SM",11.8
2005,"TEM","45-54","MT",19.9
2005,"TEM","45-54","PP",4.1
2005,"TEM","45-54","TH",44
2005,"TEM","45-54","WE",8.8
2005,"TEM","45-54","OT",32.5
2005,"TEM","55-64","OC",577.1
2005,"TEM","55-64","AS",3.5
2005,"TEM","55-64","CA",2.5
2005,"TEM","55-64","EL",6.9
2005,"TEM","55-64","EI",4.9
2005,"TEM","55-64","EF",1.7
2005,"TEM","55-64","FS",10.4
2005,"TEM","55-64","TD",11.4
2005,"TEM","55-64","HE",3.3
2005,"TEM","55-64","IF",1.9
2005,"TEM","55-64","LH",2
2005,"TEM","55-64","MA",5.3
2005,"TEM","55-64","SM",5.3
2005,"TEM","55-64","MT",8.6
2005,"TEM","55-64","PP",1.5
2005,"TEM","55-64","TH",28
2005,"TEM","55-64","WE",3.9
2005,"TEM","55-64","OT",9.5
2005,"TEM","65+","OC",65.8
2005,"TEM","65+","TD",1.9
2005,"TEM","65+","TH",2.6
2005,"AHW","15-24","OC",10.79
2005,"AHW","15-24","AS",11.61
2005,"AHW","15-24","CA",13.62
2005,"AHW","15-24","EL",14.62
2005,"AHW","15-24","EI",12.25
2005,"AHW","15-24","EF",15.73
2005,"AHW","15-24","FS",8.71
2005,"AHW","15-24","HE",9.71
2005,"AHW","15-24","TD",14.07
2005,"AHW","15-24","HE",15.31
2005,"AHW","15-24","IF",12.21
2005,"AHW","15-24","LH",11.21
2005,"AHW","15-24","MA",14.52
2005,"AHW","15-24","SM",15.3
2005,"AHW","15-24","MT",14.13
2005,"AHW","15-24","PP",12.7
2005,"AHW","15-24","TH",11.71
2005,"AHW","15-24","WE",15.1
2005,"AHW","15-24","OT",13.79
2005,"AHW","25-34","OC",19.72
2005,"AHW","25-34","AS",18.14
2005,"AHW","25-34","CA",18.31
2005,"AHW","25-34","EL",21.59
2005,"AHW","25-34","EI",17.13
2005,"AHW","25-34","EF",24.1
2005,"AHW","25-34","FS",13.05
2005,"AHW","25-34","HE",11.16
2005,"AHW","25-34","TD",16.84
2005,"AHW","25-34","HE",21.62
2005,"AHW","25-34","IF",17.92
2005,"AHW","25-34","LH",14.11
2005,"AHW","25-34","MA",19.64
2005,"AHW","25-34","SM",19.39
2005,"AHW","25-34","MT",22.08
2005,"AHW","25-34","PP",20.13
2005,"AHW","25-34","TH",15.5
2005,"AHW","25-34","WE",18.61
2005,"AHW","25-34","OT",21.62
2005,"AHW","35-44","OC",22.41
2005,"AHW","35-44","AS",20.28
2005,"AHW","35-44","CA",22.17
2005,"AHW","35-44","EL",24.15
2005,"AHW","35-44","EI",21.08
2005,"AHW","35-44","EF",23.39
2005,"AHW","35-44","FS",14.42
2005,"AHW","35-44","HE",12.51
2005,"AHW","35-44","TD",17.98
2005,"AHW","35-44","HE",22.3
2005,"AHW","35-44","IF",19.66
2005,"AHW","35-44","LH",14.85
2005,"AHW","35-44","MA",20.17
2005,"AHW","35-44","SM",18.67
2005,"AHW","35-44","MT",24.2
2005,"AHW","35-44","PP",24.16
2005,"AHW","35-44","TH",16.32
2005,"AHW","35-44","WE",20.44
2005,"AHW","35-44","OT",26.26
2005,"AHW","45-54","OC",23.35
2005,"AHW","45-54","AS",22.06
2005,"AHW","45-54","CA",22.38
2005,"AHW","45-54","EL",25.86
2005,"AHW","45-54","EI",21.61
2005,"AHW","45-54","EF",24.1
2005,"AHW","45-54","FS",15.16
2005,"AHW","45-54","HE",11.1
2005,"AHW","45-54","TD",19.36
2005,"AHW","45-54","HE",22.56
2005,"AHW","45-54","IF",18.24
2005,"AHW","45-54","LH",16.69
2005,"AHW","45-54","MA",23.07
2005,"AHW","45-54","SM",20.44
2005,"AHW","45-54","MT",24.99
2005,"AHW","45-54","PP",25.56
2005,"AHW","45-54","TH",16.8
2005,"AHW","45-54","WE",20.24
2005,"AHW","45-54","OT",26.75
2005,"AHW","55-64","OC",22.54
2005,"AHW","55-64","AS",19.89
2005,"AHW","55-64","CA",22.14
2005,"AHW","55-64","EL",29.14
2005,"AHW","55-64","EI",23.36
2005,"AHW","55-64","EF",28
2005,"AHW","55-64","FS",15.53
2005,"AHW","55-64","TD",17.52
2005,"AHW","55-64","HE",22.62
2005,"AHW","55-64","IF",19.74
2005,"AHW","55-64","LH",15.93
2005,"AHW","55-64","MA",22.89
2005,"AHW","55-64","SM",20
2005,"AHW","55-64","MT",24.13
2005,"AHW","55-64","PP",26.98
2005,"AHW","55-64","TH",16.55
2005,"AHW","55-64","WE",21
2005,"AHW","55-64","OT",25.87
2005,"AHW","65+","OC",17.55
2005,"AHW","65+","TD",15.12
2005,"AHW","65+","TH",12.25
2005,"AWW","15-24","OC",318.33
2005,"AWW","15-24","AS",452.31
2005,"AWW","15-24","CA",554.13
2005,"AWW","15-24","EL",554.94
2005,"AWW","15-24","EI",457.46
2005,"AWW","15-24","EF",586.52
2005,"AWW","15-24","FS",241.19
2005,"AWW","15-24","HE",321.79
2005,"AWW","15-24","TD",640.45
2005,"AWW","15-24","HE",670.4
2005,"AWW","15-24","IF",417.19
2005,"AWW","15-24","LH",405.19
2005,"AWW","15-24","MA",571.66
2005,"AWW","15-24","SM",596.27
2005,"AWW","15-24","MT",571.62
2005,"AWW","15-24","PP",509.87
2005,"AWW","15-24","TH",395.13
2005,"AWW","15-24","WE",643.44
2005,"AWW","15-24","OT",500.82
2005,"AWW","25-34","OC",748.04
2005,"AWW","25-34","AS",756.99
2005,"AWW","25-34","CA",762.82
2005,"AWW","25-34","EL",864.92
2005,"AWW","25-34","EI",662.92
2005,"AWW","25-34","EF",955.45
2005,"AWW","25-34","FS",496.09
2005,"AWW","25-34","HE",403.85
2005,"AWW","25-34","TD",803.88
2005,"AWW","25-34","HE",990.98
2005,"AWW","25-34","IF",699.26
2005,"AWW","25-34","LH",576.75
2005,"AWW","25-34","MA",798.56
2005,"AWW","25-34","SM",782.36
2005,"AWW","25-34","MT",908.19
2005,"AWW","25-34","PP",805.3
2005,"AWW","25-34","TH",624.77
2005,"AWW","25-34","WE",757.36
2005,"AWW","25-34","OT",842.37
2005,"AWW","35-44","OC",854.28
2005,"AWW","35-44","AS",832.88
2005,"AWW","35-44","CA",893.98
2005,"AWW","35-44","EL",964.62
2005,"AWW","35-44","EI",823.28
2005,"AWW","35-44","EF",941.96
2005,"AWW","35-44","FS",543.89
2005,"AWW","35-44","HE",436.71
2005,"AWW","35-44","TD",845.21
2005,"AWW","35-44","HE",988.88
2005,"AWW","35-44","IF",795.52
2005,"AWW","35-44","LH",596.82
2005,"AWW","35-44","MA",818.8
2005,"AWW","35-44","SM",746.44
2005,"AWW","35-44","MT",982.22
2005,"AWW","35-44","PP",973.64
2005,"AWW","35-44","TH",633.76
2005,"AWW","35-44","WE",828.83
2005,"AWW","35-44","OT",1041.91
2005,"AWW","45-54","OC",892.58
2005,"AWW","45-54","AS",926.25
2005,"AWW","45-54","CA",911.95
2005,"AWW","45-54","EL",1026.14
2005,"AWW","45-54","EI",838.01
2005,"AWW","45-54","EF",992.02
2005,"AWW","45-54","FS",580.45
2005,"AWW","45-54","HE",404.48
2005,"AWW","45-54","TD",883.39
2005,"AWW","45-54","HE",968.08
2005,"AWW","45-54","IF",688.81
2005,"AWW","45-54","LH",656.27
2005,"AWW","45-54","MA",937.96
2005,"AWW","45-54","SM",811.58
2005,"AWW","45-54","MT",1002.4
2005,"AWW","45-54","PP",1007.15
2005,"AWW","45-54","TH",651.59
2005,"AWW","45-54","WE",821.46
2005,"AWW","45-54","OT",1062.02
2005,"AWW","55-64","OC",838.17
2005,"AWW","55-64","AS",785.52
2005,"AWW","55-64","CA",899.83
2005,"AWW","55-64","EL",1153.21
2005,"AWW","55-64","EI",917.94
2005,"AWW","55-64","EF",1158.56
2005,"AWW","55-64","FS",576.19
2005,"AWW","55-64","TD",811.41
2005,"AWW","55-64","HE",923
2005,"AWW","55-64","IF",767.55
2005,"AWW","55-64","LH",627.28
2005,"AWW","55-64","MA",919.33
2005,"AWW","55-64","SM",792.13
2005,"AWW","55-64","MT",974.67
2005,"AWW","55-64","PP",1039.22
2005,"AWW","55-64","TH",643.71
2005,"AWW","55-64","WE",824.83
2005,"AWW","55-64","OT",1020.02
2005,"AWW","65+","OC",517.4
2005,"AWW","65+","TD",508.57
2005,"AWW","65+","TH",363.89
2005,"MHW","15-24","OC",9.4
2005,"MHW","15-24","AS",10
2005,"MHW","15-24","CA",14
2005,"MHW","15-24","EL",13
2005,"MHW","15-24","EI",11
2005,"MHW","15-24","EF",15
2005,"MHW","15-24","FS",8
2005,"MHW","15-24","HE",9
2005,"MHW","15-24","TD",13.5
2005,"MHW","15-24","HE",15
2005,"MHW","15-24","IF",11
2005,"MHW","15-24","LH",10
2005,"MHW","15-24","MA",15.5
2005,"MHW","15-24","SM",14.21
2005,"MHW","15-24","MT",14
2005,"MHW","15-24","PP",12
2005,"MHW","15-24","TH",10
2005,"MHW","15-24","WE",14
2005,"MHW","15-24","OT",12
2005,"MHW","25-34","OC",18
2005,"MHW","25-34","AS",17.39
2005,"MHW","25-34","CA",18
2005,"MHW","25-34","EL",22
2005,"MHW","25-34","EI",15.5
2005,"MHW","25-34","EF",25.5
2005,"MHW","25-34","FS",12
2005,"MHW","25-34","HE",10
2005,"MHW","25-34","TD",16
2005,"MHW","25-34","HE",20
2005,"MHW","25-34","IF",16
2005,"MHW","25-34","LH",13
2005,"MHW","25-34","MA",20
2005,"MHW","25-34","SM",18
2005,"MHW","25-34","MT",21.6
2005,"MHW","25-34","PP",17.23
2005,"MHW","25-34","TH",15
2005,"MHW","25-34","WE",18
2005,"MHW","25-34","OT",21
2005,"MHW","35-44","OC",20
2005,"MHW","35-44","AS",20
2005,"MHW","35-44","CA",20
2005,"MHW","35-44","EL",25
2005,"MHW","35-44","EI",20.88
2005,"MHW","35-44","EF",24
2005,"MHW","35-44","FS",13.5
2005,"MHW","35-44","HE",12
2005,"MHW","35-44","TD",17.5
2005,"MHW","35-44","HE",22
2005,"MHW","35-44","IF",18
2005,"MHW","35-44","LH",13.25
2005,"MHW","35-44","MA",20
2005,"MHW","35-44","SM",18
2005,"MHW","35-44","MT",25
2005,"MHW","35-44","PP",24.84
2005,"MHW","35-44","TH",15.9
2005,"MHW","35-44","WE",20
2005,"MHW","35-44","OT",25
2005,"MHW","45-54","OC",21
2005,"MHW","45-54","AS",21.65
2005,"MHW","45-54","CA",21
2005,"MHW","45-54","EL",26
2005,"MHW","45-54","EI",20.2
2005,"MHW","45-54","EF",24.5
2005,"MHW","45-54","FS",15
2005,"MHW","45-54","HE",9
2005,"MHW","45-54","TD",18
2005,"MHW","45-54","HE",23
2005,"MHW","45-54","IF",17.5
2005,"MHW","45-54","LH",15
2005,"MHW","45-54","MA",23.75
2005,"MHW","45-54","SM",18.25
2005,"MHW","45-54","MT",25
2005,"MHW","45-54","PP",25
2005,"MHW","45-54","TH",16.52
2005,"MHW","45-54","WE",19.84
2005,"MHW","45-54","OT",26
2005,"MHW","55-64","OC",20
2005,"MHW","55-64","AS",20
2005,"MHW","55-64","CA",21
2005,"MHW","55-64","EL",30
2005,"MHW","55-64","EI",22
2005,"MHW","55-64","EF",28
2005,"MHW","55-64","FS",15.11
2005,"MHW","55-64","TD",16.75
2005,"MHW","55-64","HE",20
2005,"MHW","55-64","IF",19.11
2005,"MHW","55-64","LH",14.75
2005,"MHW","55-64","MA",24
2005,"MHW","55-64","SM",19
2005,"MHW","55-64","MT",24.17
2005,"MHW","55-64","PP",26
2005,"MHW","55-64","TH",16.43
2005,"MHW","55-64","WE",20
2005,"MHW","55-64","OT",25
2005,"MHW","65+","OC",14
2005,"MHW","65+","TD",15
2005,"MHW","65+","TH",12
2005,"MWW","15-24","OC",270
2005,"MWW","15-24","AS",440
2005,"MWW","15-24","CA",535.88
2005,"MWW","15-24","EL",500
2005,"MWW","15-24","EI",408
2005,"MWW","15-24","EF",555.2
2005,"MWW","15-24","FS",193.75
2005,"MWW","15-24","HE",339.9
2005,"MWW","15-24","TD",600
2005,"MWW","15-24","HE",640
2005,"MWW","15-24","IF",400
2005,"MWW","15-24","LH",400
2005,"MWW","15-24","MA",640
2005,"MWW","15-24","SM",568.4
2005,"MWW","15-24","MT",560
2005,"MWW","15-24","PP",480
2005,"MWW","15-24","TH",382.4
2005,"MWW","15-24","WE",618.8
2005,"MWW","15-24","OT",460
2005,"MWW","25-34","OC",693.75
2005,"MWW","25-34","AS",720
2005,"MWW","25-34","CA",760
2005,"MWW","25-34","EL",880
2005,"MWW","25-34","EI",600
2005,"MWW","25-34","EF",900
2005,"MWW","25-34","FS",456
2005,"MWW","25-34","HE",369.3
2005,"MWW","25-34","TD",750
2005,"MWW","25-34","HE",950
2005,"MWW","25-34","IF",641.88
2005,"MWW","25-34","LH",528
2005,"MWW","25-34","MA",802
2005,"MWW","25-34","SM",726.25
2005,"MWW","25-34","MT",907.2
2005,"MWW","25-34","PP",665
2005,"MWW","25-34","TH",600
2005,"MWW","25-34","WE",720
2005,"MWW","25-34","OT",829.5
2005,"MWW","35-44","OC",771.2
2005,"MWW","35-44","AS",800
2005,"MWW","35-44","CA",800
2005,"MWW","35-44","EL",1000
2005,"MWW","35-44","EI",792.4
2005,"MWW","35-44","EF",937.5
2005,"MWW","35-44","FS",480
2005,"MWW","35-44","HE",400.12
2005,"MWW","35-44","TD",807.66
2005,"MWW","35-44","HE",942.5
2005,"MWW","35-44","IF",748
2005,"MWW","35-44","LH",610
2005,"MWW","35-44","MA",828
2005,"MWW","35-44","SM",720
2005,"MWW","35-44","MT",1000
2005,"MWW","35-44","PP",1000
2005,"MWW","35-44","TH",608
2005,"MWW","35-44","WE",794
2005,"MWW","35-44","OT",1008
2005,"MWW","45-54","OC",807.75
2005,"MWW","45-54","AS",920
2005,"MWW","45-54","CA",884.8
2005,"MWW","45-54","EL",1040
2005,"MWW","45-54","EI",800
2005,"MWW","45-54","EF",1000
2005,"MWW","45-54","FS",572
2005,"MWW","45-54","HE",375
2005,"MWW","45-54","TD",850
2005,"MWW","45-54","HE",976.8
2005,"MWW","45-54","IF",680
2005,"MWW","45-54","LH",600
2005,"MWW","45-54","MA",950
2005,"MWW","45-54","SM",734.8
2005,"MWW","45-54","MT",1000
2005,"MWW","45-54","PP",1010.4
2005,"MWW","45-54","TH",652.68
2005,"MWW","45-54","WE",782.8
2005,"MWW","45-54","OT",1019.25
2005,"MWW","55-64","OC",750
2005,"MWW","55-64","AS",800
2005,"MWW","55-64","CA",900
2005,"MWW","55-64","EL",1171.6
2005,"MWW","55-64","EI",883.5
2005,"MWW","55-64","EF",1204
2005,"MWW","55-64","FS",581.25
2005,"MWW","55-64","TD",800
2005,"MWW","55-64","HE",900
2005,"MWW","55-64","IF",787.5
2005,"MWW","55-64","LH",590
2005,"MWW","55-64","MA",963.6
2005,"MWW","55-64","SM",760
2005,"MWW","55-64","MT",1000
2005,"MWW","55-64","PP",1040
2005,"MWW","55-64","TH",651.6
2005,"MWW","55-64","WE",802.8
2005,"MWW","55-64","OT",1000
2005,"MWW","65+","OC",384.75
2005,"MWW","65+","TD",432
2005,"MWW","65+","TH",275
2006,"TEM","15-24","OC",929.9
2006,"TEM","15-24","AS",9.8
2006,"TEM","15-24","CA",5.7
2006,"TEM","15-24","EL",6.1
2006,"TEM","15-24","EI",5.3
2006,"TEM","15-24","EF",4.2
2006,"TEM","15-24","FS",41.7
2006,"TEM","15-24","HE",6
2006,"TEM","15-24","TD",5.7
2006,"TEM","15-24","HE",2.8
2006,"TEM","15-24","IF",4.4
2006,"TEM","15-24","LH",11
2006,"TEM","15-24","MA",3.5
2006,"TEM","15-24","SM",5.7
2006,"TEM","15-24","MT",4.1
2006,"TEM","15-24","PP",4
2006,"TEM","15-24","TH",45.7
2006,"TEM","15-24","WE",3
2006,"TEM","15-24","OT",15.6
2006,"TEM","25-34","OC",1235.2
2006,"TEM","25-34","AS",17
2006,"TEM","25-34","CA",5.6
2006,"TEM","25-34","EL",10.8
2006,"TEM","25-34","EI",12.8
2006,"TEM","25-34","EF",5.8
2006,"TEM","25-34","FS",23.7
2006,"TEM","25-34","HE",9.5
2006,"TEM","25-34","TD",14.7
2006,"TEM","25-34","HE",4.5
2006,"TEM","25-34","IF",5.2
2006,"TEM","25-34","LH",5.1
2006,"TEM","25-34","MA",8
2006,"TEM","25-34","SM",11.7
2006,"TEM","25-34","MT",11.9
2006,"TEM","25-34","PP",5.1
2006,"TEM","25-34","TH",36.1
2006,"TEM","25-34","WE",7.4
2006,"TEM","25-34","OT",39.8
2006,"TEM","35-44","OC",1407.1
2006,"TEM","35-44","AS",14.7
2006,"TEM","35-44","CA",5.2
2006,"TEM","35-44","EL",11.8
2006,"TEM","35-44","EI",12.2
2006,"TEM","35-44","EF",5.1
2006,"TEM","35-44","FS",25.1
2006,"TEM","35-44","HE",5.3
2006,"TEM","35-44","TD",25.2
2006,"TEM","35-44","HE",7.8
2006,"TEM","35-44","IF",5.5
2006,"TEM","35-44","LH",4.2
2006,"TEM","35-44","MA",13.2
2006,"TEM","35-44","SM",15.5
2006,"TEM","35-44","MT",14.3
2006,"TEM","35-44","PP",4.4
2006,"TEM","35-44","TH",45.8
2006,"TEM","35-44","WE",8.4
2006,"TEM","35-44","OT",34.9
2006,"TEM","45-54","OC",1265.2
2006,"TEM","45-54","AS",11.4
2006,"TEM","45-54","CA",4.7
2006,"TEM","45-54","EL",15.1
2006,"TEM","45-54","EI",13.6
2006,"TEM","45-54","EF",2.5
2006,"TEM","45-54","FS",22.8
2006,"TEM","45-54","HE",3.5
2006,"TEM","45-54","TD",23.4
2006,"TEM","45-54","HE",7.2
2006,"TEM","45-54","IF",5.5
2006,"TEM","45-54","LH",3.6
2006,"TEM","45-54","MA",11.2
2006,"TEM","45-54","SM",11.6
2006,"TEM","45-54","MT",16.8
2006,"TEM","45-54","PP",5.2
2006,"TEM","45-54","TH",49.2
2006,"TEM","45-54","WE",8.4
2006,"TEM","45-54","OT",36.3
2006,"TEM","55-64","OC",617
2006,"TEM","55-64","AS",4.3
2006,"TEM","55-64","CA",2.4
2006,"TEM","55-64","EL",5.4
2006,"TEM","55-64","EI",5.2
2006,"TEM","55-64","FS",13.2
2006,"TEM","55-64","TD",13.4
2006,"TEM","55-64","HE",2.3
2006,"TEM","55-64","IF",2.8
2006,"TEM","55-64","LH",1.5
2006,"TEM","55-64","MA",5
2006,"TEM","55-64","SM",5.4
2006,"TEM","55-64","MT",7.6
2006,"TEM","55-64","TH",27.6
2006,"TEM","55-64","WE",5.1
2006,"TEM","55-64","OT",9.9
2006,"TEM","65+","OC",59.1
2006,"TEM","65+","TH",3.4
2006,"AHW","15-24","OC",11.08
2006,"AHW","15-24","AS",12.71
2006,"AHW","15-24","CA",13.88
2006,"AHW","15-24","EL",15.62
2006,"AHW","15-24","EI",12.77
2006,"AHW","15-24","EF",17.13
2006,"AHW","15-24","FS",9.01
2006,"AHW","15-24","HE",10.66
2006,"AHW","15-24","TD",13.98
