"Program","Year","University","Grades","Percent"
"ART","2005","WIN","90-94",.035
"ART","2005","WIN","85-89",.113
"ART","2005","WIN","80-84",.206
"ART","2005","WIN","75-79",.264
"ART","2005","WIN","70-74",.337
"ART","2005","WIN","<70",.039
"ART","2005","WIN","Avg",.776
"ART","2005","YOR",">=95",.026
"ART","2005","YOR","90-94",.159
"ART","2005","YOR","85-89",.153
"ART","2005","YOR","80-84",.286
"ART","2005","YOR","75-79",.273
"ART","2005","YOR","70-74",.103
"ART","2005","YOR","<70",0
"ART","2005","YOR","Avg",.825
"ART","2004","ALG",">=95",0
"ART","2004","ALG","90-94",0
"ART","2004","ALG","85-89",0
"ART","2004","ALG","80-84",0
"ART","2004","ALG","75-79",0
"ART","2004","ALG","70-74",0
"ART","2004","ALG","<70",0
"ART","2004","ALG","Avg",0
"ART","2004","BRO",">=95",0
"ART","2004","BRO","90-94",0
"ART","2004","BRO","85-89",0
"ART","2004","BRO","80-84",0
"ART","2004","BRO","75-79",0
"ART","2004","BRO","70-74",0
"ART","2004","BRO","<70",0
"ART","2004","BRO","Avg",0
"ART","2004","CAR",">=95",0
"ART","2004","CAR","90-94",0
"ART","2004","CAR","85-89",0
"ART","2004","CAR","80-84",0
"ART","2004","CAR","75-79",0
"ART","2004","CAR","70-74",0
"ART","2004","CAR","<70",0
"ART","2004","CAR","Avg",0
"ART","2004","GUE",">=95",0
"ART","2004","GUE","90-94",0
"ART","2004","GUE","85-89",0
"ART","2004","GUE","80-84",0
"ART","2004","GUE","75-79",0
"ART","2004","GUE","70-74",0
"ART","2004","GUE","<70",0
"ART","2004","GUE","Avg",0
"ART","2004","LAK",">=95",0
"ART","2004","LAK","90-94",0
"ART","2004","LAK","85-89",0
"ART","2004","LAK","80-84",0
"ART","2004","LAK","75-79",0
"ART","2004","LAK","70-74",0
"ART","2004","LAK","<70",0
"ART","2004","LAK","Avg",0
"ART","2004","LAU",">=95",0
"ART","2004","LAU","90-94",0
"ART","2004","LAU","85-89",0
"ART","2004","LAU","80-84",0
"ART","2004","LAU","75-79",0
"ART","2004","LAU","70-74",0
"ART","2004","LAU","<70",0
"ART","2004","LAU","Avg",0
"ART","2004","MCM",">=95",0
"ART","2004","MCM","90-94",0
"ART","2004","MCM","85-89",0
"ART","2004","MCM","80-84",0
"ART","2004","MCM","75-79",0
"ART","2004","MCM","70-74",0
"ART","2004","MCM","<70",0
"ART","2004","MCM","Avg",0
"ART","2004","NIP",">=95",0
"ART","2004","NIP","90-94",0
"ART","2004","NIP","85-89",0
"ART","2004","NIP","80-84",0
"ART","2004","NIP","75-79",0
"ART","2004","NIP","70-74",0
"ART","2004","NIP","<70",0
"ART","2004","NIP","Avg",0
"ART","2004","OCA",">=95",0
"ART","2004","OCA","90-94",0
"ART","2004","OCA","85-89",0
"ART","2004","OCA","80-84",0
"ART","2004","OCA","75-79",0
"ART","2004","OCA","70-74",0
"ART","2004","OCA","<70",0
"ART","2004","OCA","Avg",0
"ART","2004","OTT",">=95",0
"ART","2004","OTT","90-94",0
"ART","2004","OTT","85-89",0
"ART","2004","OTT","80-84",0
"ART","2004","OTT","75-79",0
"ART","2004","OTT","70-74",0
"ART","2004","OTT","<70",0
"ART","2004","OTT","Avg",0
"ART","2004","OSP",">=95",0
"ART","2004","OSP","90-94",0
"ART","2004","OSP","85-89",0
"ART","2004","OSP","80-84",0
"ART","2004","OSP","75-79",0
"ART","2004","OSP","70-74",0
"ART","2004","OSP","<70",0
"ART","2004","OSP","Avg",0
"ART","2004","UOI",">=95",0
"ART","2004","UOI","90-94",0
"ART","2004","UOI","85-89",0
"ART","2004","UOI","80-84",0
"ART","2004","UOI","75-79",0
"ART","2004","UOI","70-74",0
"ART","2004","UOI","<70",0
"ART","2004","UOI","Avg",0
"ART","2004","QUE",">=95",0
"ART","2004","QUE","90-94",0
"ART","2004","QUE","85-89",0
"ART","2004","QUE","80-84",0
"ART","2004","QUE","75-79",0
"ART","2004","QUE","70-74",0
"ART","2004","QUE","<70",0
"ART","2004","QUE","Avg",0
"ART","2004","RYE",">=95",0
"ART","2004","RYE","90-94",0
"ART","2004","RYE","85-89",0
"ART","2004","RYE","80-84",0
"ART","2004","RYE","75-79",0
"ART","2004","RYE","70-74",0
"ART","2004","RYE","<70",0
"ART","2004","RYE","Avg",0
"ART","2004","TAC",">=95",0
"ART","2004","TAC","90-94",0
"ART","2004","TAC","85-89",0
"ART","2004","TAC","80-84",0
"ART","2004","TAC","75-79",0
"ART","2004","TAC","70-74",0
"ART","2004","TAC","<70",0
"ART","2004","TAC","Avg",0
"ART","2004","TRE",">=95",0
"ART","2004","TRE","90-94",0
"ART","2004","TRE","85-89",0
"ART","2004","TRE","80-84",0
"ART","2004","TRE","75-79",0
"ART","2004","TRE","70-74",0
"ART","2004","TRE","<70",0
"ART","2004","TRE","Avg",0
"ART","2004","WAT",">=95",0
"ART","2004","WAT","90-94",0
"ART","2004","WAT","85-89",0
"ART","2004","WAT","80-84",0
"ART","2004","WAT","75-79",0
"ART","2004","WAT","70-74",0
"ART","2004","WAT","<70",0
"ART","2004","WAT","Avg",0
"ART","2004","WMC",">=95",0
"ART","2004","WMC","90-94",0
"ART","2004","WMC","85-89",0
"ART","2004","WMC","80-84",0
"ART","2004","WMC","75-79",0
"ART","2004","WMC","70-74",0
"ART","2004","WMC","<70",0
"ART","2004","WMC","Avg",0
"ART","2004","WBC",">=95",0
"ART","2004","WBC","90-94",0
"ART","2004","WBC","85-89",0
"ART","2004","WBC","80-84",0
"ART","2004","WBC","75-79",0
"ART","2004","WBC","70-74",0
"ART","2004","WBC","<70",0
"ART","2004","WBC","Avg",0
"ART","2004","WHC",">=95",0
"ART","2004","WHC","90-94",0
"ART","2004","WHC","85-89",0
"ART","2004","WHC","80-84",0
"ART","2004","WHC","75-79",0
"ART","2004","WHC","70-74",0
"ART","2004","WHC","<70",0
"ART","2004","WHC","Avg",0
"ART","2004","WKC",">=95",0
"ART","2004","WKC","90-94",0
"ART","2004","WKC","85-89",0
"ART","2004","WKC","80-84",0
"ART","2004","WKC","75-79",0
"ART","2004","WKC","70-74",0
"ART","2004","WKC","<70",0
"ART","2004","WKC","Avg",0
"ART","2004","WLA",">=95",0
"ART","2004","WLA","90-94",0
"ART","2004","WLA","85-89",0
"ART","2004","WLA","80-84",0
"ART","2004","WLA","75-79",0
"ART","2004","WLA","70-74",0
"ART","2004","WLA","<70",0
"ART","2004","WLA","Avg",0
"ART","2004","WIN",">=95",0
"ART","2004","WIN","90-94",0
"ART","2004","WIN","85-89",0
"ART","2004","WIN","80-84",0
"ART","2004","WIN","75-79",0
"ART","2004","WIN","70-74",0
"ART","2004","WIN","<70",0
"ART","2004","WIN","Avg",0
"ART","2004","YOR",">=95",0
"ART","2004","YOR","90-94",0
"ART","2004","YOR","85-89",0
"ART","2004","YOR","80-84",0
"ART","2004","YOR","75-79",0
"ART","2004","YOR","70-74",0
"ART","2004","YOR","<70",0
"ART","2004","YOR","Avg",0
"ART","2003","ALG",">=95",0
"ART","2003","ALG","90-94",0
"ART","2003","ALG","85-89",0
"ART","2003","ALG","80-84",0
"ART","2003","ALG","75-79",0
"ART","2003","ALG","70-74",0
"ART","2003","ALG","<70",0
"ART","2003","ALG","Avg",0
"ART","2003","BRO",">=95",0
"ART","2003","BRO","90-94",0
"ART","2003","BRO","85-89",0
"ART","2003","BRO","80-84",0
"ART","2003","BRO","75-79",0
"ART","2003","BRO","70-74",0
"ART","2003","BRO","<70",0
"ART","2003","BRO","Avg",0
"ART","2003","CAR",">=95",0
"ART","2003","CAR","90-94",0
"ART","2003","CAR","85-89",0
"ART","2003","CAR","80-84",0
"ART","2003","CAR","75-79",0
"ART","2003","CAR","70-74",0
"ART","2003","CAR","<70",0
"ART","2003","CAR","Avg",0
"ART","2003","GUE",">=95",0
"ART","2003","GUE","90-94",0
"ART","2003","GUE","85-89",0
"ART","2003","GUE","80-84",0
"ART","2003","GUE","75-79",0
"ART","2003","GUE","70-74",0
"ART","2003","GUE","<70",0
"ART","2003","GUE","Avg",0
"ART","2003","LAK",">=95",0
"ART","2003","LAK","90-94",0
"ART","2003","LAK","85-89",0
"ART","2003","LAK","80-84",0
"ART","2003","LAK","75-79",0
"ART","2003","LAK","70-74",0
"ART","2003","LAK","<70",0
"ART","2003","LAK","Avg",0
"ART","2003","LAU",">=95",0
"ART","2003","LAU","90-94",0
"ART","2003","LAU","85-89",0
"ART","2003","LAU","80-84",0
"ART","2003","LAU","75-79",0
"ART","2003","LAU","70-74",0
"ART","2003","LAU","<70",0
"ART","2003","LAU","Avg",0
"ART","2003","MCM",">=95",0
"ART","2003","MCM","90-94",0
"ART","2003","MCM","85-89",0
"ART","2003","MCM","80-84",0
"ART","2003","MCM","75-79",0
"ART","2003","MCM","70-74",0
"ART","2003","MCM","<70",0
"ART","2003","MCM","Avg",0
"ART","2003","NIP",">=95",0
"ART","2003","NIP","90-94",0
"ART","2003","NIP","85-89",0
"ART","2003","NIP","80-84",0
"ART","2003","NIP","75-79",0
"ART","2003","NIP","70-74",0
"ART","2003","NIP","<70",0
"ART","2003","NIP","Avg",0
"ART","2003","OCA",">=95",0
"ART","2003","OCA","90-94",0
"ART","2003","OCA","85-89",0
"ART","2003","OCA","80-84",0
"ART","2003","OCA","75-79",0
"ART","2003","OCA","70-74",0
"ART","2003","OCA","<70",0
"ART","2003","OCA","Avg",0
"ART","2003","OTT",">=95",0
"ART","2003","OTT","90-94",0
"ART","2003","OTT","85-89",0
"ART","2003","OTT","80-84",0
"ART","2003","OTT","75-79",0
"ART","2003","OTT","70-74",0
"ART","2003","OTT","<70",0
"ART","2003","OTT","Avg",0
"ART","2003","OSP",">=95",0
"ART","2003","OSP","90-94",0
"ART","2003","OSP","85-89",0
"ART","2003","OSP","80-84",0
"ART","2003","OSP","75-79",0
"ART","2003","OSP","70-74",0
"ART","2003","OSP","<70",0
"ART","2003","OSP","Avg",0
"ART","2003","UOI",">=95",0
"ART","2003","UOI","90-94",0
"ART","2003","UOI","85-89",0
"ART","2003","UOI","80-84",0
"ART","2003","UOI","75-79",0
"ART","2003","UOI","70-74",0
"ART","2003","UOI","<70",0
"ART","2003","UOI","Avg",0
"ART","2003","QUE",">=95",0
"ART","2003","QUE","90-94",0
"ART","2003","QUE","85-89",0
"ART","2003","QUE","80-84",0
"ART","2003","QUE","75-79",0
"ART","2003","QUE","70-74",0
"ART","2003","QUE","<70",0
"ART","2003","QUE","Avg",0
"ART","2003","RYE",">=95",0
"ART","2003","RYE","90-94",0
"ART","2003","RYE","85-89",0
"ART","2003","RYE","80-84",0
"ART","2003","RYE","75-79",0
"ART","2003","RYE","70-74",0
"ART","2003","RYE","<70",0
"ART","2003","RYE","Avg",0
"ART","2003","TAC",">=95",0
"ART","2003","TAC","90-94",0
"ART","2003","TAC","85-89",0
"ART","2003","TAC","80-84",0
"ART","2003","TAC","75-79",0
"ART","2003","TAC","70-74",0
"ART","2003","TAC","<70",0
"ART","2003","TAC","Avg",0
"ART","2003","TRE",">=95",0
"ART","2003","TRE","90-94",0
"ART","2003","TRE","85-89",0
"ART","2003","TRE","80-84",0
"ART","2003","TRE","75-79",0
"ART","2003","TRE","70-74",0
"ART","2003","TRE","<70",0
"ART","2003","TRE","Avg",0
"ART","2003","WAT",">=95",0
"ART","2003","WAT","90-94",0
"ART","2003","WAT","85-89",0
"ART","2003","WAT","80-84",0
"ART","2003","WAT","75-79",0
"ART","2003","WAT","70-74",0
"ART","2003","WAT","<70",0
"ART","2003","WAT","Avg",0
"ART","2003","WMC",">=95",0
"ART","2003","WMC","90-94",0
"ART","2003","WMC","85-89",0
"ART","2003","WMC","80-84",0
"ART","2003","WMC","75-79",0
"ART","2003","WMC","70-74",0
"ART","2003","WMC","<70",0
"ART","2003","WMC","Avg",0
"ART","2003","WBC",">=95",0
"ART","2003","WBC","90-94",0
"ART","2003","WBC","85-89",0
"ART","2003","WBC","80-84",0
"ART","2003","WBC","75-79",0
"ART","2003","WBC","70-74",0
"ART","2003","WBC","<70",0
"ART","2003","WBC","Avg",0
"ART","2003","WHC",">=95",0
"ART","2003","WHC","90-94",0
"ART","2003","WHC","85-89",0
"ART","2003","WHC","80-84",0
"ART","2003","WHC","75-79",0
"ART","2003","WHC","70-74",0
"ART","2003","WHC","<70",0
"ART","2003","WHC","Avg",0
"ART","2003","WKC",">=95",0
"ART","2003","WKC","90-94",0
"ART","2003","WKC","85-89",0
"ART","2003","WKC","80-84",0
"ART","2003","WKC","75-79",0
"ART","2003","WKC","70-74",0
"ART","2003","WKC","<70",0
"ART","2003","WKC","Avg",0
"ART","2003","WLA",">=95",0
"ART","2003","WLA","90-94",0
"ART","2003","WLA","85-89",0
"ART","2003","WLA","80-84",0
"ART","2003","WLA","75-79",0
"ART","2003","WLA","70-74",0
"ART","2003","WLA","<70",0
"ART","2003","WLA","Avg",0
"ART","2003","WIN",">=95",0
"ART","2003","WIN","90-94",0
"ART","2003","WIN","85-89",0
"ART","2003","WIN","80-84",0
"ART","2003","WIN","75-79",0
"ART","2003","WIN","70-74",0
"ART","2003","WIN","<70",0
"ART","2003","WIN","Avg",0
"ART","2003","YOR",">=95",0
"ART","2003","YOR","90-94",0
"ART","2003","YOR","85-89",0
"ART","2003","YOR","80-84",0
"ART","2003","YOR","75-79",0
"ART","2003","YOR","70-74",0
"ART","2003","YOR","<70",0
"ART","2003","YOR","Avg",0
"BCO","2016","ALG",">=95",0
"BCO","2016","ALG","90-94",0
"BCO","2016","ALG","85-89",0
"BCO","2016","ALG","80-84",0
"BCO","2016","ALG","75-79",0
"BCO","2016","ALG","70-74",0
"BCO","2016","ALG","<70",0
"BCO","2016","ALG","Avg",0
"BCO","2016","BRO",">=95",0
"BCO","2016","BRO","90-94",0
"BCO","2016","BRO","85-89",0
"BCO","2016","BRO","80-84",0
"BCO","2016","BRO","75-79",0
"BCO","2016","BRO","70-74",0
"BCO","2016","BRO","<70",0
"BCO","2016","BRO","Avg",0
"BCO","2016","CAR",">=95",0
"BCO","2016","CAR","90-94",0
"BCO","2016","CAR","85-89",0
"BCO","2016","CAR","80-84",0
"BCO","2016","CAR","75-79",0
"BCO","2016","CAR","70-74",0
"BCO","2016","CAR","<70",0
"BCO","2016","CAR","Avg",0
"BCO","2016","GUE",">=95",0
"BCO","2016","GUE","90-94",0
"BCO","2016","GUE","85-89",0
"BCO","2016","GUE","80-84",0
"BCO","2016","GUE","75-79",0
"BCO","2016","GUE","70-74",0
"BCO","2016","GUE","<70",0
"BCO","2016","GUE","Avg",0
"BCO","2016","LAK",">=95",0
"BCO","2016","LAK","90-94",0
"BCO","2016","LAK","85-89",0
"BCO","2016","LAK","80-84",0
"BCO","2016","LAK","75-79",0
"BCO","2016","LAK","70-74",0
"BCO","2016","LAK","<70",0
"BCO","2016","LAK","Avg",0
"BCO","2016","LAU",">=95",0
"BCO","2016","LAU","90-94",0
"BCO","2016","LAU","85-89",0
"BCO","2016","LAU","80-84",0
"BCO","2016","LAU","75-79",0
"BCO","2016","LAU","70-74",0
"BCO","2016","LAU","<70",0
"BCO","2016","LAU","Avg",0
"BCO","2016","MCM",">=95",0
"BCO","2016","MCM","90-94",0
"BCO","2016","MCM","85-89",0
"BCO","2016","MCM","80-84",0
"BCO","2016","MCM","75-79",0
"BCO","2016","MCM","70-74",0
"BCO","2016","MCM","<70",0
"BCO","2016","MCM","Avg",0
"BCO","2016","NIP",">=95",0
"BCO","2016","NIP","90-94",0
"BCO","2016","NIP","85-89",0
"BCO","2016","NIP","80-84",0
"BCO","2016","NIP","75-79",0
"BCO","2016","NIP","70-74",0
"BCO","2016","NIP","<70",0
"BCO","2016","NIP","Avg",0
"BCO","2016","OCA",">=95",0
"BCO","2016","OCA","90-94",0
"BCO","2016","OCA","85-89",0
"BCO","2016","OCA","80-84",0
"BCO","2016","OCA","75-79",0
"BCO","2016","OCA","70-74",0
"BCO","2016","OCA","<70",0
"BCO","2016","OCA","Avg",0
"BCO","2016","OTT",">=95",0
"BCO","2016","OTT","90-94",0
"BCO","2016","OTT","85-89",0
"BCO","2016","OTT","80-84",0
"BCO","2016","OTT","75-79",0
"BCO","2016","OTT","70-74",0
"BCO","2016","OTT","<70",0
"BCO","2016","OTT","Avg",0
"BCO","2016","OSP",">=95",0
"BCO","2016","OSP","90-94",0
"BCO","2016","OSP","85-89",0
"BCO","2016","OSP","80-84",0
"BCO","2016","OSP","75-79",0
"BCO","2016","OSP","70-74",0
"BCO","2016","OSP","<70",0
"BCO","2016","OSP","Avg",0
"BCO","2016","UOI",">=95",0
"BCO","2016","UOI","90-94",0
"BCO","2016","UOI","85-89",0
"BCO","2016","UOI","80-84",0
"BCO","2016","UOI","75-79",0
"BCO","2016","UOI","70-74",0
"BCO","2016","UOI","<70",0
"BCO","2016","UOI","Avg",0
"BCO","2016","QUE",">=95",0
"BCO","2016","QUE","90-94",0
"BCO","2016","QUE","85-89",0
"BCO","2016","QUE","80-84",0
"BCO","2016","QUE","75-79",0
"BCO","2016","QUE","70-74",0
"BCO","2016","QUE","<70",0
"BCO","2016","QUE","Avg",0
"BCO","2016","RYE",">=95",0
"BCO","2016","RYE","90-94",0
"BCO","2016","RYE","85-89",0
"BCO","2016","RYE","80-84",0
"BCO","2016","RYE","75-79",0
"BCO","2016","RYE","70-74",0
"BCO","2016","RYE","<70",0
"BCO","2016","RYE","Avg",0
"BCO","2016","TAC",">=95",0
"BCO","2016","TAC","90-94",0
"BCO","2016","TAC","85-89",0
"BCO","2016","TAC","80-84",0
"BCO","2016","TAC","75-79",0
"BCO","2016","TAC","70-74",0
"BCO","2016","TAC","<70",0
"BCO","2016","TAC","Avg",0
"BCO","2016","TRE",">=95",0
"BCO","2016","TRE","90-94",0
"BCO","2016","TRE","85-89",0
"BCO","2016","TRE","80-84",0
"BCO","2016","TRE","75-79",0
"BCO","2016","TRE","70-74",0
"BCO","2016","TRE","<70",0
"BCO","2016","TRE","Avg",0
"BCO","2016","WAT",">=95",0
"BCO","2016","WAT","90-94",0
"BCO","2016","WAT","85-89",0
"BCO","2016","WAT","80-84",0
"BCO","2016","WAT","75-79",0
"BCO","2016","WAT","70-74",0
"BCO","2016","WAT","<70",0
"BCO","2016","WAT","Avg",0
"BCO","2016","WMC",">=95",0
"BCO","2016","WMC","90-94",0
"BCO","2016","WMC","85-89",0
"BCO","2016","WMC","80-84",0
"BCO","2016","WMC","75-79",0
"BCO","2016","WMC","70-74",0
"BCO","2016","WMC","<70",0
"BCO","2016","WMC","Avg",0
"BCO","2016","WBC",">=95",0
"BCO","2016","WBC","90-94",0
"BCO","2016","WBC","85-89",0
"BCO","2016","WBC","80-84",0
"BCO","2016","WBC","75-79",0
"BCO","2016","WBC","70-74",0
"BCO","2016","WBC","<70",0
"BCO","2016","WBC","Avg",0
"BCO","2016","WHC",">=95",0
"BCO","2016","WHC","90-94",0
"BCO","2016","WHC","85-89",0
"BCO","2016","WHC","80-84",0
"BCO","2016","WHC","75-79",0
"BCO","2016","WHC","70-74",0
"BCO","2016","WHC","<70",0
"BCO","2016","WHC","Avg",0
"BCO","2016","WKC",">=95",0
"BCO","2016","WKC","90-94",0
"BCO","2016","WKC","85-89",0
"BCO","2016","WKC","80-84",0
"BCO","2016","WKC","75-79",0
"BCO","2016","WKC","70-74",0
"BCO","2016","WKC","<70",0
"BCO","2016","WKC","Avg",0
"BCO","2016","WLA",">=95",0
"BCO","2016","WLA","90-94",0
"BCO","2016","WLA","85-89",0
"BCO","2016","WLA","80-84",0
"BCO","2016","WLA","75-79",0
"BCO","2016","WLA","70-74",0
"BCO","2016","WLA","<70",0
"BCO","2016","WLA","Avg",0
"BCO","2016","WIN",">=95",0
"BCO","2016","WIN","90-94",0
"BCO","2016","WIN","85-89",0
"BCO","2016","WIN","80-84",0
"BCO","2016","WIN","75-79",0
"BCO","2016","WIN","70-74",0
"BCO","2016","WIN","<70",0
"BCO","2016","WIN","Avg",0
"BCO","2016","YOR",">=95",0
"BCO","2016","YOR","90-94",0
"BCO","2016","YOR","85-89",0
"BCO","2016","YOR","80-84",0
"BCO","2016","YOR","75-79",0
"BCO","2016","YOR","70-74",0
"BCO","2016","YOR","<70",0
"BCO","2016","YOR","Avg",0
"BCO","2015","ALG",">=95",0
"BCO","2015","ALG","90-94",0
"BCO","2015","ALG","85-89",0
"BCO","2015","ALG","80-84",0
"BCO","2015","ALG","75-79",0
"BCO","2015","ALG","70-74",0
"BCO","2015","ALG","<70",0
"BCO","2015","ALG","Avg",0
"BCO","2015","BRO",">=95",.022
"BCO","2015","BRO","90-94",.126
"BCO","2015","BRO","85-89",.278
"BCO","2015","BRO","80-84",.367
"BCO","2015","BRO","75-79",.174
"BCO","2015","BRO","70-74",.03
"BCO","2015","BRO","<70",0
"BCO","2015","BRO","Avg",.837
"BCO","2015","CAR",">=95",0
"BCO","2015","CAR","90-94",.068
"BCO","2015","CAR","85-89",.228
"BCO","2015","CAR","80-84",.359
"BCO","2015","CAR","75-79",.315
"BCO","2015","CAR","70-74",.019
"BCO","2015","CAR","<70",0
"BCO","2015","CAR","Avg",.82
"BCO","2015","GUE",">=95",0
"BCO","2015","GUE","90-94",0
"BCO","2015","GUE","85-89",0
"BCO","2015","GUE","80-84",0
"BCO","2015","GUE","75-79",0
"BCO","2015","GUE","70-74",0
"BCO","2015","GUE","<70",0
"BCO","2015","GUE","Avg",0
"BCO","2015","LAK",">=95",0
"BCO","2015","LAK","90-94",.085
"BCO","2015","LAK","85-89",.169
"BCO","2015","LAK","80-84",.197
"BCO","2015","LAK","75-79",.255
"BCO","2015","LAK","70-74",.141
"BCO","2015","LAK","<70",.141
"BCO","2015","LAK","Avg",.789
"BCO","2015","LAU",">=95",.036
"BCO","2015","LAU","90-94",.121
"BCO","2015","LAU","85-89",.264
"BCO","2015","LAU","80-84",.123
"BCO","2015","LAU","75-79",.176
"BCO","2015","LAU","70-74",.177
"BCO","2015","LAU","<70",.102
"BCO","2015","LAU","Avg",.8
"BCO","2015","MCM",">=95",.013
"BCO","2015","MCM","90-94",.172
"BCO","2015","MCM","85-89",.572
"BCO","2015","MCM","80-84",.241
"BCO","2015","MCM","75-79",0
"BCO","2015","MCM","70-74",0
"BCO","2015","MCM","<70",0
"BCO","2015","MCM","Avg",.867
"BCO","2015","NIP",">=95",0
"BCO","2015","NIP","90-94",0
"BCO","2015","NIP","85-89",.137
"BCO","2015","NIP","80-84",.216
"BCO","2015","NIP","75-79",.176
"BCO","2015","NIP","70-74",.255
"BCO","2015","NIP","<70",.137
"BCO","2015","NIP","Avg",.777
"BCO","2015","OCA",">=95",0
"BCO","2015","OCA","90-94",0
"BCO","2015","OCA","85-89",0
"BCO","2015","OCA","80-84",0
"BCO","2015","OCA","75-79",0
"BCO","2015","OCA","70-74",0
"BCO","2015","OCA","<70",0
"BCO","2015","OCA","Avg",0
"BCO","2015","OTT",">=95",.014
"BCO","2015","OTT","90-94",.139
"BCO","2015","OTT","85-89",.319
"BCO","2015","OTT","80-84",.395
"BCO","2015","OTT","75-79",.111
"BCO","2015","OTT","70-74",.021
"BCO","2015","OTT","<70",0
"BCO","2015","OTT","Avg",.844
"BCO","2015","OSP",">=95",0
"BCO","2015","OSP","90-94",0
"BCO","2015","OSP","85-89",0
"BCO","2015","OSP","80-84",0
"BCO","2015","OSP","75-79",0
"BCO","2015","OSP","70-74",0
"BCO","2015","OSP","<70",0
"BCO","2015","OSP","Avg",0
"BCO","2015","UOI",">=95",0
"BCO","2015","UOI","90-94",.039
"BCO","2015","UOI","85-89",.143
"BCO","2015","UOI","80-84",.244
"BCO","2015","UOI","75-79",.308
"BCO","2015","UOI","70-74",.232
"BCO","2015","UOI","<70",.033
"BCO","2015","UOI","Avg",.786
"BCO","2015","QUE",">=95",.289
"BCO","2015","QUE","90-94",.548
"BCO","2015","QUE","85-89",.161
"BCO","2015","QUE","80-84",0
"BCO","2015","QUE","75-79",0
"BCO","2015","QUE","70-74",0
"BCO","2015","QUE","<70",0
"BCO","2015","QUE","Avg",.925
"BCO","2015","RYE",">=95",.2
"BCO","2015","RYE","90-94",.058
"BCO","2015","RYE","85-89",.238
"BCO","2015","RYE","80-84",.452
"BCO","2015","RYE","75-79",.206
"BCO","2015","RYE","70-74",.045
"BCO","2015","RYE","<70",.1
"BCO","2015","RYE","Avg",.827
"BCO","2015","TAC",">=95",.076
"BCO","2015","TAC","90-94",.311
"BCO","2015","TAC","85-89",.428
"BCO","2015","TAC","80-84",.163
"BCO","2015","TAC","75-79",.022
"BCO","2015","TAC","70-74",.001
"BCO","2015","TAC","<70",0
"BCO","2015","TAC","Avg",.882
"BCO","2015","TRE",">=95",0
"BCO","2015","TRE","90-94",.071
"BCO","2015","TRE","85-89",.088
"BCO","2015","TRE","80-84",.15
"BCO","2015","TRE","75-79",.302
"BCO","2015","TRE","70-74",.301
"BCO","2015","TRE","<70",.08
"BCO","2015","TRE","Avg",.773
"BCO","2015","WAT",">=95",0
"BCO","2015","WAT","90-94",0
"BCO","2015","WAT","85-89",0
"BCO","2015","WAT","80-84",0
"BCO","2015","WAT","75-79",0
"BCO","2015","WAT","70-74",0
