"Year","University","Subject","Metric","OSSD","Count"
2011,"OTT","CMB","AA","Y",2862
2011,"OTT","CMB","AA","N",1485
2011,"OTT","CMB","RA","Y",537
2011,"OTT","CMB","RA","N",169
2011,"OTT","EDU","A1","Y",27
2011,"OTT","EDU","A1","N",37
2011,"OTT","EDU","R1","Y",19
2011,"OTT","EDU","R1","N",5
2011,"OTT","EDU","AA","Y",82
2011,"OTT","EDU","AA","N",58
2011,"OTT","EDU","RA","Y",26
2011,"OTT","EDU","RA","N",7
2011,"OTT","PHE","A1","Y",542
2011,"OTT","PHE","A1","N",437
2011,"OTT","PHE","R1","Y",264
2011,"OTT","PHE","R1","N",76
2011,"OTT","PHE","AA","Y",2369
2011,"OTT","PHE","AA","N",967
2011,"OTT","PHE","RA","Y",434
2011,"OTT","PHE","RA","N",100
2011,"OTT","EAS","A1","Y",302
2011,"OTT","EAS","A1","N",328
2011,"OTT","EAS","R1","Y",169
2011,"OTT","EAS","R1","N",105
2011,"OTT","EAS","AA","Y",1794
2011,"OTT","EAS","AA","N",1049
2011,"OTT","EAS","RA","Y",365
2011,"OTT","EAS","RA","N",167
2011,"OTT","FAA","A1","Y",54
2011,"OTT","FAA","A1","N",33
2011,"OTT","FAA","R1","Y",16
2011,"OTT","FAA","R1","N",11
2011,"OTT","FAA","AA","Y",208
2011,"OTT","FAA","AA","N",65
2011,"OTT","FAA","RA","Y",29
2011,"OTT","FAA","RA","N",12
2011,"OTT","JOU","A1","Y",32
2011,"OTT","JOU","A1","N",39
2011,"OTT","JOU","R1","Y",8
2011,"OTT","JOU","R1","N",4
2011,"OTT","JOU","AA","Y",295
2011,"OTT","JOU","AA","N",140
2011,"OTT","JOU","RA","Y",15
2011,"OTT","JOU","RA","N",8
2011,"OTT","MUS","A1","Y",55
2011,"OTT","MUS","A1","N",35
2011,"OTT","MUS","R1","Y",23
2011,"OTT","MUS","R1","N",13
2011,"OTT","MUS","AA","Y",158
2011,"OTT","MUS","AA","N",60
2011,"OTT","MUS","RA","Y",27
2011,"OTT","MUS","RA","N",14
2011,"OTT","NUR","A1","Y",428
2011,"OTT","NUR","A1","N",539
2011,"OTT","NUR","R1","Y",100
2011,"OTT","NUR","R1","N",70
2011,"OTT","NUR","AA","Y",1418
2011,"OTT","NUR","AA","N",1104
2011,"OTT","NUR","RA","Y",217
2011,"OTT","NUR","RA","N",97
2011,"OTT","ODE","A1","N",647
2011,"OTT","ODE","AA","N",901
2010,"OTT","AHS","A1","Y",2181
2010,"OTT","AHS","A1","N",1725
2010,"OTT","AHS","R1","Y",1178
2010,"OTT","AHS","R1","N",411
2010,"OTT","AHS","AA","Y",8878
2010,"OTT","AHS","AA","N",4391
2010,"OTT","AHS","RA","Y",2006
2010,"OTT","AHS","RA","N",557
2010,"OTT","SCI","A1","Y",734
2010,"OTT","SCI","A1","N",392
2010,"OTT","SCI","R1","Y",420
2010,"OTT","SCI","R1","N",84
2010,"OTT","SCI","AA","Y",3701
2010,"OTT","SCI","AA","N",1250
2010,"OTT","SCI","RA","Y",807
2010,"OTT","SCI","RA","N",125
2010,"OTT","CMB","A1","Y",507
2010,"OTT","CMB","A1","N",409
2010,"OTT","CMB","R1","Y",275
2010,"OTT","CMB","R1","N",96
2010,"OTT","CMB","AA","Y",2680
2010,"OTT","CMB","AA","N",1280
2010,"OTT","CMB","RA","Y",578
2010,"OTT","CMB","RA","N",159
2010,"OTT","EDU","A1","Y",22
2010,"OTT","EDU","A1","N",14
2010,"OTT","EDU","R1","Y",13
2010,"OTT","EDU","AA","Y",55
2010,"OTT","EDU","AA","N",25
2010,"OTT","EDU","RA","Y",15
2010,"OTT","PHE","A1","Y",516
2010,"OTT","PHE","A1","N",369
2010,"OTT","PHE","R1","Y",251
2010,"OTT","PHE","R1","N",63
2010,"OTT","PHE","AA","Y",2189
2010,"OTT","PHE","AA","N",916
2010,"OTT","PHE","RA","Y",446
2010,"OTT","PHE","RA","N",85
2010,"OTT","EAS","A1","Y",282
2010,"OTT","EAS","A1","N",278
2010,"OTT","EAS","R1","Y",152
2010,"OTT","EAS","R1","N",78
2010,"OTT","EAS","AA","Y",1693
2010,"OTT","EAS","AA","N",939
2010,"OTT","EAS","RA","Y",316
2010,"OTT","EAS","RA","N",127
2010,"OTT","FAA","A1","Y",65
2010,"OTT","FAA","A1","N",36
2010,"OTT","FAA","R1","Y",27
2010,"OTT","FAA","R1","N",5
2010,"OTT","FAA","AA","Y",242
2010,"OTT","FAA","AA","N",70
2010,"OTT","FAA","RA","Y",50
2010,"OTT","FAA","RA","N",6
2010,"OTT","JOU","A1","Y",39
2010,"OTT","JOU","A1","N",35
2010,"OTT","JOU","R1","Y",6
2010,"OTT","JOU","R1","N",7
2010,"OTT","JOU","AA","Y",318
2010,"OTT","JOU","AA","N",136
2010,"OTT","JOU","RA","Y",14
2010,"OTT","JOU","RA","N",9
2010,"OTT","MUS","A1","Y",45
2010,"OTT","MUS","A1","N",48
2010,"OTT","MUS","R1","Y",17
2010,"OTT","MUS","R1","N",12
2010,"OTT","MUS","AA","Y",144
2010,"OTT","MUS","AA","N",69
2010,"OTT","MUS","RA","Y",25
2010,"OTT","MUS","RA","N",14
2010,"OTT","NUR","A1","Y",395
2010,"OTT","NUR","A1","N",563
2010,"OTT","NUR","R1","Y",97
2010,"OTT","NUR","R1","N",109
2010,"OTT","NUR","AA","Y",1277
2010,"OTT","NUR","AA","N",1089
2010,"OTT","NUR","RA","Y",191
2010,"OTT","NUR","RA","N",144
2010,"OTT","ODE","A1","Y",1
2010,"OTT","ODE","A1","N",662
2010,"OTT","ODE","AA","Y",3
2010,"OTT","ODE","AA","N",883
2009,"OTT","AHS","A1","Y",2200
2009,"OTT","AHS","A1","N",2075
2009,"OTT","AHS","R1","Y",1391
2009,"OTT","AHS","R1","N",862
2009,"OTT","AHS","AA","Y",8926
2009,"OTT","AHS","AA","N",4539
2009,"OTT","AHS","RA","Y",2158
2009,"OTT","AHS","RA","N",964
2009,"OTT","SCI","A1","Y",749
2009,"OTT","SCI","A1","N",470
2009,"OTT","SCI","R1","Y",519
2009,"OTT","SCI","R1","N",215
2009,"OTT","SCI","AA","Y",3541
2009,"OTT","SCI","AA","N",1223
2009,"OTT","SCI","RA","Y",787
2009,"OTT","SCI","RA","N",240
2009,"OTT","CMB","A1","Y",541
2009,"OTT","CMB","A1","N",540
2009,"OTT","CMB","R1","Y",276
2009,"OTT","CMB","R1","N",159
2009,"OTT","CMB","AA","Y",2774
2009,"OTT","CMB","AA","N",1476
2009,"OTT","CMB","RA","Y",475
2009,"OTT","CMB","RA","N",197
2009,"OTT","PHE","A1","Y",593
2009,"OTT","PHE","A1","N",385
2009,"OTT","PHE","R1","Y",288
2009,"OTT","PHE","R1","N",86
2009,"OTT","PHE","AA","Y",2260
2009,"OTT","PHE","AA","N",825
2009,"OTT","PHE","RA","Y",391
2009,"OTT","PHE","RA","N",95
2009,"OTT","EAS","A1","Y",276
2009,"OTT","EAS","A1","N",392
2009,"OTT","EAS","R1","Y",162
2009,"OTT","EAS","R1","N",172
2009,"OTT","EAS","AA","Y",1800
2009,"OTT","EAS","AA","N",1111
2009,"OTT","EAS","RA","Y",352
2009,"OTT","EAS","RA","N",216
2009,"OTT","FAA","A1","Y",61
2009,"OTT","FAA","A1","N",31
2009,"OTT","FAA","R1","Y",28
2009,"OTT","FAA","R1","N",9
2009,"OTT","FAA","AA","Y",207
2009,"OTT","FAA","AA","N",64
2009,"OTT","FAA","RA","Y",39
2009,"OTT","FAA","RA","N",10
2009,"OTT","JOU","A1","Y",46
2009,"OTT","JOU","A1","N",68
2009,"OTT","JOU","R1","Y",7
2009,"OTT","JOU","R1","N",26
2009,"OTT","JOU","AA","Y",354
2009,"OTT","JOU","AA","N",187
2009,"OTT","JOU","RA","Y",14
2009,"OTT","JOU","RA","N",30
2009,"OTT","MUS","A1","Y",42
2009,"OTT","MUS","A1","N",40
2009,"OTT","MUS","R1","Y",16
2009,"OTT","MUS","R1","N",13
2009,"OTT","MUS","AA","Y",142
2009,"OTT","MUS","AA","N",72
2009,"OTT","MUS","RA","Y",23
2009,"OTT","MUS","RA","N",14
2009,"OTT","NUR","A1","Y",376
2009,"OTT","NUR","A1","N",463
2009,"OTT","NUR","R1","Y",167
2009,"OTT","NUR","R1","N",112
2009,"OTT","NUR","AA","Y",1148
2009,"OTT","NUR","AA","N",937
2009,"OTT","NUR","RA","Y",236
2009,"OTT","NUR","RA","N",126
2009,"OTT","ODE","A1","N",530
2009,"OTT","ODE","R1","Y",2
2009,"OTT","ODE","AA","Y",5
2009,"OTT","ODE","AA","N",761
2009,"OTT","ODE","RA","Y",2
2008,"OTT","AHS","A1","Y",2137
2008,"OTT","AHS","A1","N",1516
2008,"OTT","AHS","R1","Y",1228
2008,"OTT","AHS","R1","N",451
2008,"OTT","AHS","AA","Y",8921
2008,"OTT","AHS","AA","N",3778
2008,"OTT","AHS","RA","Y",1909
2008,"OTT","AHS","RA","N",551
2008,"OTT","SCI","A1","Y",742
2008,"OTT","SCI","A1","N",376
2008,"OTT","SCI","R1","Y",469
2008,"OTT","SCI","R1","N",94
2008,"OTT","SCI","AA","Y",3399
2008,"OTT","SCI","AA","N",1151
2008,"OTT","SCI","RA","Y",729
2008,"OTT","SCI","RA","N",126
2008,"OTT","CMB","A1","Y",481
2008,"OTT","CMB","A1","N",463
2008,"OTT","CMB","R1","Y",292
2008,"OTT","CMB","R1","N",106
2008,"OTT","CMB","AA","Y",2405
2008,"OTT","CMB","AA","N",1377
2008,"OTT","CMB","RA","Y",524
2008,"OTT","CMB","RA","N",145
2008,"OTT","PHE","A1","Y",510
2008,"OTT","PHE","A1","N",306
2008,"OTT","PHE","R1","Y",237
2008,"OTT","PHE","R1","N",52
2008,"OTT","PHE","AA","Y",1945
2008,"OTT","PHE","AA","N",708
2008,"OTT","PHE","RA","Y",341
2008,"OTT","PHE","RA","N",60
2008,"OTT","EAS","A1","Y",267
2008,"OTT","EAS","A1","N",295
2008,"OTT","EAS","R1","Y",156
2008,"OTT","EAS","R1","N",83
2008,"OTT","EAS","AA","Y",1618
2008,"OTT","EAS","AA","N",938
2008,"OTT","EAS","RA","Y",289
2008,"OTT","EAS","RA","N",118
2008,"OTT","FAA","A1","Y",72
2008,"OTT","FAA","A1","N",35
2008,"OTT","FAA","R1","Y",30
2008,"OTT","FAA","R1","N",9
2008,"OTT","FAA","AA","Y",221
2008,"OTT","FAA","AA","N",84
2008,"OTT","FAA","RA","Y",41
2008,"OTT","FAA","RA","N",9
2008,"OTT","JOU","A1","Y",54
2008,"OTT","JOU","A1","N",35
2008,"OTT","JOU","R1","Y",11
2008,"OTT","JOU","R1","N",3
2008,"OTT","JOU","AA","Y",416
2008,"OTT","JOU","AA","N",119
2008,"OTT","JOU","RA","Y",27
2008,"OTT","JOU","RA","N",3
2008,"OTT","MUS","A1","Y",45
2008,"OTT","MUS","A1","N",35
2008,"OTT","MUS","R1","Y",18
2008,"OTT","MUS","R1","N",13
2008,"OTT","MUS","AA","Y",143
2008,"OTT","MUS","AA","N",58
2008,"OTT","MUS","RA","Y",24
2008,"OTT","MUS","RA","N",16
2008,"OTT","NUR","A1","Y",325
2008,"OTT","NUR","A1","N",485
2008,"OTT","NUR","R1","Y",141
2008,"OTT","NUR","R1","N",106
2008,"OTT","NUR","AA","Y",978
2008,"OTT","NUR","AA","N",906
2008,"OTT","NUR","RA","Y",206
2008,"OTT","NUR","RA","N",123
2008,"OTT","ODE","A1","N",487
2008,"OTT","ODE","R1","N",51
2008,"OTT","ODE","AA","Y",3
2008,"OTT","ODE","AA","N",651
2008,"OTT","ODE","RA","N",52
2007,"OTT","AHS","A1","Y",2145
2007,"OTT","AHS","A1","N",1821
2007,"OTT","AHS","R1","Y",1287
2007,"OTT","AHS","R1","N",694
2007,"OTT","AHS","AA","Y",8723
2007,"OTT","AHS","AA","N",4133
2007,"OTT","AHS","RA","Y",2046
2007,"OTT","AHS","RA","N",776
2007,"OTT","SCI","A1","Y",754
2007,"OTT","SCI","A1","N",495
2007,"OTT","SCI","R1","Y",481
2007,"OTT","SCI","R1","N",212
2007,"OTT","SCI","AA","Y",2443
2007,"OTT","SCI","AA","N",1299
2007,"OTT","SCI","RA","Y",734
2007,"OTT","SCI","RA","N",240
2007,"OTT","CMB","A1","Y",473
2007,"OTT","CMB","A1","N",522
2007,"OTT","CMB","R1","Y",275
2007,"OTT","CMB","R1","N",196
2007,"OTT","CMB","AA","Y",2630
2007,"OTT","CMB","AA","N",1392
2007,"OTT","CMB","RA","Y",525
2007,"OTT","CMB","RA","N",241
2007,"OTT","PHE","A1","Y",313
2007,"OTT","PHE","A1","N",111
2007,"OTT","PHE","R1","Y",2142
2007,"OTT","PHE","R1","N",864
2007,"OTT","PHE","AA","Y",501
2007,"OTT","PHE","AA","N",118
2007,"OTT","EAS","A1","Y",236
2007,"OTT","EAS","A1","N",328
2007,"OTT","EAS","R1","Y",142
2007,"OTT","EAS","R1","N",136
2007,"OTT","EAS","AA","Y",1430
2007,"OTT","EAS","AA","N",966
2007,"OTT","EAS","RA","Y",259
2007,"OTT","EAS","RA","N",177
2007,"OTT","FAA","A1","Y",78
2007,"OTT","FAA","A1","N",41
2007,"OTT","FAA","R1","Y",24
2007,"OTT","FAA","R1","N",7
2007,"OTT","FAA","AA","Y",269
2007,"OTT","FAA","AA","N",84
2007,"OTT","FAA","RA","Y",34
2007,"OTT","FAA","RA","N",8
2007,"OTT","JOU","A1","Y",53
2007,"OTT","JOU","A1","N",59
2007,"OTT","JOU","R1","Y",11
2007,"OTT","JOU","R1","N",10
2007,"OTT","JOU","AA","Y",411
2007,"OTT","JOU","AA","N",204
2007,"OTT","JOU","RA","Y",35
2007,"OTT","JOU","RA","N",10
2007,"OTT","MUS","A1","Y",52
2007,"OTT","MUS","A1","N",34
2007,"OTT","MUS","R1","Y",20
2007,"OTT","MUS","R1","N",14
2007,"OTT","MUS","AA","Y",156
2007,"OTT","MUS","AA","N",59
2007,"OTT","MUS","RA","Y",30
2007,"OTT","MUS","RA","N",16
2007,"OTT","NUR","A1","Y",289
2007,"OTT","NUR","A1","N",466
2007,"OTT","NUR","R1","Y",155
2007,"OTT","NUR","R1","N",141
2007,"OTT","NUR","AA","Y",888
2007,"OTT","NUR","AA","N",797
2007,"OTT","NUR","RA","Y",229
2007,"OTT","NUR","RA","N",149
2007,"OTT","ODE","A1","N",440
2007,"OTT","ODE","R1","N",43
2007,"OTT","ODE","AA","Y",7
2007,"OTT","ODE","AA","N",605
2007,"OTT","ODE","RA","N",46
2006,"OTT","AHS","A1","Y",2234
2006,"OTT","AHS","A1","N",1447
2006,"OTT","AHS","R1","Y",1280
2006,"OTT","AHS","R1","N",338
2006,"OTT","AHS","AA","Y",8607
2006,"OTT","AHS","AA","N",3607
2006,"OTT","AHS","RA","Y",1954
2006,"OTT","AHS","RA","N",428
2006,"OTT","SCI","A1","Y",742
2006,"OTT","SCI","A1","N",384
2006,"OTT","SCI","R1","Y",447
2006,"OTT","SCI","R1","N",97
2006,"OTT","SCI","AA","Y",3300
2006,"OTT","SCI","AA","N",1081
2006,"OTT","SCI","RA","Y",666
2006,"OTT","SCI","RA","N",117
2006,"OTT","CMB","A1","Y",501
2006,"OTT","CMB","A1","N",343
2006,"OTT","CMB","R1","Y",255
2006,"OTT","CMB","R1","N",74
2006,"OTT","CMB","AA","Y",2570
2006,"OTT","CMB","AA","N",1078
2006,"OTT","CMB","RA","Y",476
2006,"OTT","CMB","RA","N",102
2006,"OTT","PHE","A1","Y",472
2006,"OTT","PHE","A1","N",238
2006,"OTT","PHE","R1","Y",298
2006,"OTT","PHE","R1","N",47
2006,"OTT","PHE","AA","Y",1933
2006,"OTT","PHE","AA","N",627
2006,"OTT","PHE","RA","Y",473
2006,"OTT","PHE","RA","N",63
2006,"OTT","EAS","A1","Y",245
2006,"OTT","EAS","A1","N",263
2006,"OTT","EAS","R1","Y",141
2006,"OTT","EAS","R1","N",59
2006,"OTT","EAS","AA","Y",1366
2006,"OTT","EAS","AA","N",890
2006,"OTT","EAS","RA","Y",226
2006,"OTT","EAS","RA","N",98
2006,"OTT","FAA","A1","Y",62
2006,"OTT","FAA","A1","N",36
2006,"OTT","FAA","R1","Y",25
2006,"OTT","FAA","R1","N",9
2006,"OTT","FAA","AA","Y",216
2006,"OTT","FAA","AA","N",75
2006,"OTT","FAA","RA","Y",38
2006,"OTT","FAA","RA","N",11
2006,"OTT","JOU","A1","Y",34
2006,"OTT","JOU","A1","N",53
2006,"OTT","JOU","R1","Y",5
2006,"OTT","JOU","R1","N",6
2006,"OTT","JOU","AA","Y",386
2006,"OTT","JOU","AA","N",200
2006,"OTT","JOU","RA","Y",30
2006,"OTT","JOU","RA","N",9
2006,"OTT","MUS","A1","Y",61
2006,"OTT","MUS","A1","N",30
2006,"OTT","MUS","R1","Y",22
2006,"OTT","MUS","R1","N",11
2006,"OTT","MUS","AA","Y",142
2006,"OTT","MUS","AA","N",56
2006,"OTT","MUS","RA","Y",31
2006,"OTT","MUS","RA","N",14
2006,"OTT","NUR","A1","Y",231
2006,"OTT","NUR","A1","N",378
2006,"OTT","NUR","R1","Y",107
2006,"OTT","NUR","R1","N",133
2006,"OTT","NUR","AA","Y",676
2006,"OTT","NUR","AA","N",672
2006,"OTT","NUR","RA","Y",143
2006,"OTT","NUR","RA","N",147
2006,"OTT","ODE","A1","Y",1
2006,"OTT","ODE","A1","N",306
2006,"OTT","ODE","AA","Y",5
2006,"OTT","ODE","AA","N",373
2005,"OTT","AHS","A1","Y",1932
2005,"OTT","AHS","A1","N",1664
2005,"OTT","AHS","R1","Y",1006
2005,"OTT","AHS","R1","N",670
2005,"OTT","AHS","AA","Y",7991
2005,"OTT","AHS","AA","N",3842
2005,"OTT","AHS","RA","Y",1863
2005,"OTT","AHS","RA","N",849
2005,"OTT","SCI","A1","Y",812
2005,"OTT","SCI","A1","N",497
2005,"OTT","SCI","R1","Y",397
2005,"OTT","SCI","R1","N",136
2005,"OTT","SCI","AA","Y",3342
2005,"OTT","SCI","AA","N",1447
2005,"OTT","SCI","RA","Y",681
2005,"OTT","SCI","RA","N",167
2005,"OTT","CMB","A1","Y",441
2005,"OTT","CMB","A1","N",414
2005,"OTT","CMB","R1","Y",213
2005,"OTT","CMB","R1","N",104
2005,"OTT","CMB","AA","Y",2453
2005,"OTT","CMB","AA","N",1223
2005,"OTT","CMB","RA","Y",407
2005,"OTT","CMB","RA","N",154
2005,"OTT","EDU","A1","Y",9
2005,"OTT","EDU","A1","N",8
2005,"OTT","EDU","AA","Y",36
2005,"OTT","EDU","AA","N",21
2005,"OTT","PHE","A1","Y",337
2005,"OTT","PHE","A1","N",179
2005,"OTT","PHE","R1","Y",177
2005,"OTT","PHE","R1","N",37
2005,"OTT","PHE","AA","Y",1507
2005,"OTT","PHE","AA","N",524
2005,"OTT","PHE","RA","Y",351
2005,"OTT","PHE","RA","N",58
2005,"OTT","EAS","A1","Y",172
2005,"OTT","EAS","A1","N",312
2005,"OTT","EAS","R1","Y",70
2005,"OTT","EAS","R1","N",101
2005,"OTT","EAS","AA","Y",1295
2005,"OTT","EAS","AA","N",958
2005,"OTT","EAS","RA","Y",175
2005,"OTT","EAS","RA","N",144
2005,"OTT","FAA","A1","Y",99
2005,"OTT","FAA","A1","N",49
2005,"OTT","FAA","R1","Y",35
2005,"OTT","FAA","R1","N",14
2005,"OTT","FAA","AA","Y",329
2005,"OTT","FAA","AA","N",120
2005,"OTT","FAA","RA","Y",43
2005,"OTT","FAA","RA","N",17
2005,"OTT","JOU","A1","Y",43
2005,"OTT","JOU","A1","N",51
2005,"OTT","JOU","R1","Y",14
2005,"OTT","JOU","R1","N",5
2005,"OTT","JOU","AA","Y",349
2005,"OTT","JOU","AA","N",154
2005,"OTT","JOU","RA","Y",55
2005,"OTT","JOU","RA","N",6
2005,"OTT","NUR","A1","Y",214
2005,"OTT","NUR","A1","N",404
2005,"OTT","NUR","R1","Y",75
2005,"OTT","NUR","R1","N",85
2005,"OTT","NUR","AA","Y",686
2005,"OTT","NUR","AA","N",718
2005,"OTT","NUR","RA","Y",116
2005,"OTT","NUR","RA","N",94
2005,"OTT","RME","A1","Y",27
2005,"OTT","RME","A1","N",187
2005,"OTT","RME","R1","Y",11
2005,"OTT","RME","R1","N",44
2005,"OTT","RME","AA","Y",90
2005,"OTT","RME","AA","N",301
2005,"OTT","RME","RA","Y",14
2005,"OTT","RME","RA","N",59
2005,"OTT","ODE","A1","Y",3
2005,"OTT","ODE","A1","N",314
2005,"OTT","ODE","R1","N",9
2005,"OTT","ODE","AA","Y",11
2005,"OTT","ODE","AA","N",382
2005,"OTT","ODE","RA","Y",4
2005,"OTT","ODE","RA","N",9
2005,"OTT","DPR","A1","N",2
2005,"OTT","DPR","R1","N",11
2005,"OTT","DPR","AA","N",2
2005,"OTT","DPR","RA","N",13
2015,"UOI","AHS","A1","Y",224
2015,"UOI","AHS","A1","N",159
2015,"UOI","AHS","R1","Y",94
2015,"UOI","AHS","R1","N",132
2015,"UOI","AHS","AA","Y",1476
2015,"UOI","AHS","AA","N",410
2015,"UOI","AHS","RA","Y",189
2015,"UOI","AHS","RA","N",164
2015,"UOI","SCI","A1","Y",301
2015,"UOI","SCI","A1","N",280
2015,"UOI","SCI","R1","Y",158
2015,"UOI","SCI","R1","N",135
2015,"UOI","SCI","AA","Y",2210
2015,"UOI","SCI","AA","N",709
2015,"UOI","SCI","RA","Y",352
2015,"UOI","SCI","RA","N",181
2015,"UOI","CMB","A1","Y",344
2015,"UOI","CMB","A1","N",177
2015,"UOI","CMB","R1","Y",177
2015,"UOI","CMB","R1","N",129
2015,"UOI","CMB","AA","Y",1943
2015,"UOI","CMB","AA","N",398
2015,"UOI","CMB","RA","Y",346
2015,"UOI","CMB","RA","N",175
2015,"UOI","PHE","A1","Y",77
2015,"UOI","PHE","A1","N",40
2015,"UOI","PHE","R1","Y",41
2015,"UOI","PHE","R1","N",39
2015,"UOI","PHE","AA","Y",488
2015,"UOI","PHE","AA","N",109
2015,"UOI","PHE","RA","Y",85
2015,"UOI","PHE","RA","N",57
2015,"UOI","EAS","A1","Y",314
2015,"UOI","EAS","A1","N",312
2015,"UOI","EAS","R1","Y",150
2015,"UOI","EAS","R1","N",167
2015,"UOI","EAS","AA","Y",2042
2015,"UOI","EAS","AA","N",762
2015,"UOI","EAS","RA","Y",418
2015,"UOI","EAS","RA","N",215
2015,"UOI","NUR","A1","Y",134
2015,"UOI","NUR","A1","N",158
2015,"UOI","NUR","R1","Y",36
2015,"UOI","NUR","R1","N",42
2015,"UOI","NUR","AA","Y",608
2015,"UOI","NUR","AA","N",338
2015,"UOI","NUR","RA","Y",56
2015,"UOI","NUR","RA","N",53
2014,"UOI","AHS","A1","Y",268
2014,"UOI","AHS","A1","N",137
2014,"UOI","AHS","R1","Y",125
2014,"UOI","AHS","R1","N",38
2014,"UOI","AHS","AA","Y",1541
2014,"UOI","AHS","AA","N",397
2014,"UOI","AHS","RA","Y",247
2014,"UOI","AHS","RA","N",68
2014,"UOI","SCI","A1","Y",332
2014,"UOI","SCI","A1","N",178
2014,"UOI","SCI","R1","Y",157
2014,"UOI","SCI","R1","N",55
2014,"UOI","SCI","AA","Y",2179
2014,"UOI","SCI","AA","N",634
2014,"UOI","SCI","RA","Y",360
2014,"UOI","SCI","RA","N",89
2014,"UOI","CMB","A1","Y",406
2014,"UOI","CMB","A1","N",145
2014,"UOI","CMB","R1","Y",189
2014,"UOI","CMB","R1","N",55
2014,"UOI","CMB","AA","Y",1999
2014,"UOI","CMB","AA","N",366
2014,"UOI","CMB","RA","Y",364
2014,"UOI","CMB","RA","N",82
2014,"UOI","PHE","A1","Y",78
2014,"UOI","PHE","A1","N",54
2014,"UOI","PHE","R1","Y",45
2014,"UOI","PHE","R1","N",20
2014,"UOI","PHE","AA","Y",452
2014,"UOI","PHE","AA","N",120
2014,"UOI","PHE","RA","Y",92
2014,"UOI","PHE","RA","N",28
2014,"UOI","EAS","A1","Y",262
2014,"UOI","EAS","A1","N",210
2014,"UOI","EAS","R1","Y",134
2014,"UOI","EAS","R1","N",68
2014,"UOI","EAS","AA","Y",1922
2014,"UOI","EAS","AA","N",653
2014,"UOI","EAS","RA","Y",414
2014,"UOI","EAS","RA","N",128
2014,"UOI","NUR","A1","Y",117
2014,"UOI","NUR","A1","N",151
2014,"UOI","NUR","R1","Y",32
2014,"UOI","NUR","R1","N",30
2014,"UOI","NUR","AA","Y",553
2014,"UOI","NUR","AA","N",357
2014,"UOI","NUR","RA","Y",58
2014,"UOI","NUR","RA","N",45
2013,"UOI","AHS","A1","Y",306
2013,"UOI","AHS","A1","N",185
2013,"UOI","AHS","R1","Y",135
2013,"UOI","AHS","R1","N",154
2013,"UOI","AHS","AA","Y",1709
2013,"UOI","AHS","AA","N",428
2013,"UOI","AHS","RA","Y",310
2013,"UOI","AHS","RA","N",188
2013,"UOI","SCI","A1","Y",341
2013,"UOI","SCI","A1","N",258
2013,"UOI","SCI","R1","Y",170
2013,"UOI","SCI","R1","N",151
2013,"UOI","SCI","AA","Y",2174
2013,"UOI","SCI","AA","N",596
2013,"UOI","SCI","RA","Y",379
2013,"UOI","SCI","RA","N",188
2013,"UOI","CMB","A1","Y",398
2013,"UOI","CMB","A1","N",217
2013,"UOI","CMB","R1","Y",157
2013,"UOI","CMB","R1","N",139
2013,"UOI","CMB","AA","Y",2048
2013,"UOI","CMB","AA","N",453
2013,"UOI","CMB","RA","Y",362
2013,"UOI","CMB","RA","N",181
2013,"UOI","EDU","A1","Y",11
2013,"UOI","EDU","A1","N",6
2013,"UOI","EDU","R1","Y",6
2013,"UOI","EDU","AA","Y",61
2013,"UOI","EDU","AA","N",14
2013,"UOI","EDU","RA","Y",16
2013,"UOI","PHE","A1","Y",91
2013,"UOI","PHE","A1","N",55
2013,"UOI","PHE","R1","Y",34
2013,"UOI","PHE","R1","N",28
2013,"UOI","PHE","AA","Y",510
2013,"UOI","PHE","AA","N",126
2013,"UOI","PHE","RA","Y",79
2013,"UOI","PHE","RA","N",37
2013,"UOI","EAS","A1","Y",306
2013,"UOI","EAS","A1","N",331
2013,"UOI","EAS","R1","Y",154
2013,"UOI","EAS","R1","N",215
2013,"UOI","EAS","AA","Y",1730
2013,"UOI","EAS","AA","N",762
2013,"UOI","EAS","RA","Y",407
2013,"UOI","EAS","RA","N",274
2013,"UOI","NUR","A1","Y",146
2013,"UOI","NUR","A1","N",139
2013,"UOI","NUR","R1","Y",32
2013,"UOI","NUR","R1","N",122
2013,"UOI","NUR","AA","Y",493
2013,"UOI","NUR","AA","N",313
2013,"UOI","NUR","RA","Y",55
2013,"UOI","NUR","RA","N",145
2012,"UOI","AHS","A1","Y",332
2012,"UOI","AHS","A1","N",244
2012,"UOI","AHS","R1","Y",142
2012,"UOI","AHS","R1","N",135
2012,"UOI","AHS","AA","Y",1879
2012,"UOI","AHS","AA","N",653
2012,"UOI","AHS","RA","Y",306
2012,"UOI","AHS","RA","N",184
2012,"UOI","SCI","A1","Y",291
2012,"UOI","SCI","A1","N",298
2012,"UOI","SCI","R1","Y",161
2012,"UOI","SCI","R1","N",196
2012,"UOI","SCI","AA","Y",1975
2012,"UOI","SCI","AA","N",681
2012,"UOI","SCI","RA","Y",421
2012,"UOI","SCI","RA","N",249
2012,"UOI","CMB","A1","Y",409
2012,"UOI","CMB","A1","N",230
2012,"UOI","CMB","R1","Y",192
2012,"UOI","CMB","R1","N",133
2012,"UOI","CMB","AA","Y",1899
2012,"UOI","CMB","AA","N",452
2012,"UOI","CMB","RA","Y",358
2012,"UOI","CMB","RA","N",158
2012,"UOI","EDU","A1","Y",25
2012,"UOI","EDU","A1","N",26
