"Year","EducationLevel","Metric","AgeGroup","Sex","Count"
2013,"E0","LFO","55-64","F",13.6
2013,"E0","EFT","15-24","M",3
2013,"E0","EFT","15-24","F",1.5
2013,"E0","EFT","25-34","M",7.5
2013,"E0","EFT","25-34","F",1.7
2013,"E0","EFT","55+","M",22.4
2013,"E0","EFT","55+","F",11.8
2013,"E0","EFT","55-64","M",15.3
2013,"E0","EFT","55-64","F",8.9
2013,"E0","EPT","15-24","M",2.4
2013,"E0","EPT","15-24","F",3.1
2013,"E0","EPT","55+","M",4.8
2013,"E0","EPT","55+","F",7.4
2013,"E0","EPT","55-64","F",4
2013,"E0","UNE","15-24","M",1.6
2013,"E0","UNE","15-24","F",2.4
2013,"E0","NLF","15-24","M",15.8
2013,"E0","NLF","15-24","F",17
2013,"E0","NLF","25-34","M",2.5
2013,"E0","NLF","25-34","F",6.8
2013,"E0","NLF","55+","M",145.2
2013,"E0","NLF","55+","F",214.1
2013,"E0","NLF","55-64","M",16.5
2013,"E0","NLF","55-64","F",21.1
2013,"E0","URT","15-24","M",22.5
2013,"E0","URT","15-24","F",34.3
2013,"E0","PRT","15-24","M",31
2013,"E0","PRT","15-24","F",29.2
2013,"E0","PRT","25-34","M",78.1
2013,"E0","PRT","25-34","F",31
2013,"E0","PRT","55+","M",16.4
2013,"E0","PRT","55+","F",8.5
2013,"E0","PRT","55-64","M",51.3
2013,"E0","PRT","55-64","F",39.2
2013,"E0","ERT","15-24","M",23.6
2013,"E0","ERT","15-24","F",19.2
2013,"E0","ERT","25-34","M",69.3
2013,"E0","ERT","25-34","F",29
2013,"E0","ERT","55+","M",15.7
2013,"E0","ERT","55+","F",8.2
2013,"E0","ERT","55-64","M",49
2013,"E0","ERT","55-64","F",37.2
2013,"E1+2","LFO","15-24","M",137.7
2013,"E1+2","LFO","15-24","F",121.2
2013,"E1+2","LFO","25-34","M",46.5
2013,"E1+2","LFO","25-34","F",21.5
2013,"E1+2","LFO","55+","M",60.8
2013,"E1+2","LFO","55+","F",50
2013,"E1+2","LFO","55-64","M",45.3
2013,"E1+2","LFO","55-64","F",37.4
2013,"E1+2","EFT","15-24","M",31.6
2013,"E1+2","EFT","15-24","F",11.8
2013,"E1+2","EFT","25-34","M",35.8
2013,"E1+2","EFT","25-34","F",13.5
2013,"E1+2","EFT","55+","M",46.7
2013,"E1+2","EFT","55+","F",27.8
2013,"E1+2","EFT","55-64","M",37.1
2013,"E1+2","EFT","55-64","F",22.1
2013,"E1+2","EPT","15-24","M",68.8
2013,"E1+2","EPT","15-24","F",79.4
2013,"E1+2","EPT","25-34","M",2.5
2013,"E1+2","EPT","25-34","F",4.5
2013,"E1+2","EPT","55+","M",9.3
2013,"E1+2","EPT","55+","F",18.7
2013,"E1+2","EPT","55-64","M",4.3
2013,"E1+2","EPT","55-64","F",12
2013,"E1+2","UNE","15-24","M",37.2
2013,"E1+2","UNE","15-24","F",30
2013,"E1+2","UNE","25-34","M",8.2
2013,"E1+2","UNE","25-34","F",3.5
2013,"E1+2","UNE","55+","M",4.8
2013,"E1+2","UNE","55+","F",3.5
2013,"E1+2","UNE","55-64","M",3.9
2013,"E1+2","UNE","55-64","F",3.3
2013,"E1+2","NLF","15-24","M",172.9
2013,"E1+2","NLF","15-24","F",154.2
2013,"E1+2","NLF","25-34","M",13.9
2013,"E1+2","NLF","25-34","F",18.2
2013,"E1+2","NLF","55+","M",135.3
2013,"E1+2","NLF","55+","F",210.6
2013,"E1+2","NLF","55-64","M",33.9
2013,"E1+2","NLF","55-64","F",41.4
2013,"E1+2","URT","15-24","M",27
2013,"E1+2","URT","15-24","F",24.8
2013,"E1+2","URT","25-34","M",17.6
2013,"E1+2","URT","25-34","F",16.3
2013,"E1+2","URT","55+","M",7.9
2013,"E1+2","URT","55+","F",7
2013,"E1+2","URT","55-64","M",8.6
2013,"E1+2","URT","55-64","F",8.8
2013,"E1+2","PRT","15-24","M",44.3
2013,"E1+2","PRT","15-24","F",44
2013,"E1+2","PRT","25-34","M",77
2013,"E1+2","PRT","25-34","F",54.2
2013,"E1+2","PRT","55+","M",31
2013,"E1+2","PRT","55+","F",19.2
2013,"E1+2","PRT","55-64","M",57.2
2013,"E1+2","PRT","55-64","F",47.5
2013,"E1+2","ERT","15-24","M",32.3
2013,"E1+2","ERT","15-24","F",33.1
2013,"E1+2","ERT","25-34","M",63.4
2013,"E1+2","ERT","25-34","F",45.3
2013,"E1+2","ERT","55+","M",28.6
2013,"E1+2","ERT","55+","F",17.8
2013,"E1+2","ERT","55-64","M",52.3
2013,"E1+2","ERT","55-64","F",43.3
2013,"E3","LFO","15-24","M",177.5
2013,"E3","LFO","15-24","F",136.6
2013,"E3","LFO","25-34","M",169.5
2013,"E3","LFO","25-34","F",97
2013,"E3","LFO","55+","M",146.5
2013,"E3","LFO","55+","F",151.1
2013,"E3","LFO","55-64","M",119.2
2013,"E3","LFO","55-64","F",127.9
2013,"E3","EFT","15-24","M",90.5
2013,"E3","EFT","15-24","F",47.5
2013,"E3","EFT","25-34","M",140.1
2013,"E3","EFT","25-34","F",66.1
2013,"E3","EFT","55+","M",119.9
2013,"E3","EFT","55+","F",97.7
2013,"E3","EFT","55-64","M",102.2
2013,"E3","EFT","55-64","F",89.6
2013,"E3","EPT","15-24","M",59.2
2013,"E3","EPT","15-24","F",70
2013,"E3","EPT","25-34","M",13
2013,"E3","EPT","25-34","F",21.2
2013,"E3","EPT","55+","M",19.4
2013,"E3","EPT","55+","F",44.7
2013,"E3","EPT","55-64","M",10.8
2013,"E3","EPT","55-64","F",30.6
2013,"E3","UNE","15-24","M",27.8
2013,"E3","UNE","15-24","F",19.1
2013,"E3","UNE","25-34","M",16.3
2013,"E3","UNE","25-34","F",9.7
2013,"E3","UNE","55+","M",7.3
2013,"E3","UNE","55+","F",8.7
2013,"E3","UNE","55-64","M",6.2
2013,"E3","UNE","55-64","F",7.7
2013,"E3","NLF","15-24","M",70.9
2013,"E3","NLF","15-24","F",72.2
2013,"E3","NLF","25-34","M",22.8
2013,"E3","NLF","25-34","F",37.2
2013,"E3","NLF","55+","M",204.6
2013,"E3","NLF","55+","F",331
2013,"E3","NLF","55-64","M",62.3
2013,"E3","NLF","55-64","F",94.7
2013,"E3","URT","15-24","M",15.7
2013,"E3","URT","15-24","F",14
2013,"E3","URT","25-34","M",9.6
2013,"E3","URT","25-34","F",10
2013,"E3","URT","55+","M",5
2013,"E3","URT","55+","F",5.8
2013,"E3","URT","55-64","M",5.2
2013,"E3","URT","55-64","F",6
2013,"E3","PRT","15-24","M",71.5
2013,"E3","PRT","15-24","F",65.4
2013,"E3","PRT","25-34","M",88.1
2013,"E3","PRT","25-34","F",72.3
2013,"E3","PRT","55+","M",41.7
2013,"E3","PRT","55+","F",31.3
2013,"E3","PRT","55-64","M",65.7
2013,"E3","PRT","55-64","F",57.5
2013,"E3","ERT","15-24","M",60.3
2013,"E3","ERT","15-24","F",56.3
2013,"E3","ERT","25-34","M",79.6
2013,"E3","ERT","25-34","F",65
2013,"E3","ERT","55+","M",39.6
2013,"E3","ERT","55+","F",29.6
2013,"E3","ERT","55-64","M",62.3
2013,"E3","ERT","55-64","F",54
2013,"E4","LFO","15-24","M",106.6
2013,"E4","LFO","15-24","F",109.2
2013,"E4","LFO","25-34","M",48.9
2013,"E4","LFO","25-34","F",36.5
2013,"E4","LFO","55+","M",34.4
2013,"E4","LFO","55+","F",27.3
2013,"E4","LFO","55-64","M",26.1
2013,"E4","LFO","55-64","F",23.3
2013,"E4","EFT","15-24","M",42.1
2013,"E4","EFT","15-24","F",28.3
2013,"E4","EFT","25-34","M",35.1
2013,"E4","EFT","25-34","F",24.7
2013,"E4","EFT","55+","M",26.6
2013,"E4","EFT","55+","F",20.1
2013,"E4","EFT","55-64","M",21.7
2013,"E4","EFT","55-64","F",18.2
2013,"E4","EPT","15-24","M",46.9
2013,"E4","EPT","15-24","F",64.5
2013,"E4","EPT","25-34","M",7.2
2013,"E4","EPT","25-34","F",8.2
2013,"E4","EPT","55+","M",5.7
2013,"E4","EPT","55+","F",5.7
2013,"E4","EPT","55-64","M",2.9
2013,"E4","EPT","55-64","F",3.9
2013,"E4","UNE","15-24","M",17.6
2013,"E4","UNE","15-24","F",16.4
2013,"E4","UNE","25-34","M",6.6
2013,"E4","UNE","25-34","F",3.6
2013,"E4","UNE","55+","M",2
2013,"E4","UNE","55+","F",1.5
2013,"E4","UNE","55-64","M",1.5
2013,"E4","NLF","15-24","M",69.6
2013,"E4","NLF","15-24","F",69.2
2013,"E4","NLF","25-34","M",10.3
2013,"E4","NLF","25-34","F",12.7
2013,"E4","NLF","55+","M",40.4
2013,"E4","NLF","55+","F",47.9
2013,"E4","NLF","55-64","M",13.4
2013,"E4","NLF","55-64","F",13.8
2013,"E4","URT","15-24","M",16.5
2013,"E4","URT","15-24","F",15
2013,"E4","URT","25-34","M",13.5
2013,"E4","URT","25-34","F",9.9
2013,"E4","URT","55+","M",5.8
2013,"E4","URT","55+","F",5.5
2013,"E4","URT","55-64","M",5.7
2013,"E4","PRT","15-24","M",60.5
2013,"E4","PRT","15-24","F",61.2
2013,"E4","PRT","25-34","M",82.7
2013,"E4","PRT","25-34","F",74.2
2013,"E4","PRT","55+","M",46
2013,"E4","PRT","55+","F",36.3
2013,"E4","PRT","55-64","M",66.1
2013,"E4","PRT","55-64","F",62.8
2013,"E4","ERT","15-24","M",50.5
2013,"E4","ERT","15-24","F",52
2013,"E4","ERT","25-34","M",71.6
2013,"E4","ERT","25-34","F",66.9
2013,"E4","ERT","55+","M",43.3
2013,"E4","ERT","55+","F",34.3
2013,"E4","ERT","55-64","M",62.3
2013,"E4","ERT","55-64","F",59.6
2013,"E5","LFO","15-24","M",16.9
2013,"E5","LFO","15-24","F",6.9
2013,"E5","LFO","25-34","M",53.5
2013,"E5","LFO","25-34","F",15.9
2013,"E5","LFO","55+","M",78.1
2013,"E5","LFO","55+","F",29.4
2013,"E5","LFO","55-64","M",61.3
2013,"E5","LFO","55-64","F",21.8
2013,"E5","EFT","15-24","M",13.2
2013,"E5","EFT","15-24","F",4.5
2013,"E5","EFT","25-34","M",47.1
2013,"E5","EFT","25-34","F",10.1
2013,"E5","EFT","55+","M",64.7
2013,"E5","EFT","55+","F",18.3
2013,"E5","EFT","55-64","M",53.5
2013,"E5","EFT","55-64","F",14.7
2013,"E5","EPT","15-24","M",2.1
2013,"E5","EPT","15-24","F",1.8
2013,"E5","EPT","25-34","M",1.7
2013,"E5","EPT","25-34","F",4.1
2013,"E5","EPT","55+","M",9.4
2013,"E5","EPT","55+","F",9.2
2013,"E5","EPT","55-64","M",4.3
2013,"E5","EPT","55-64","F",5.5
2013,"E5","UNE","15-24","M",1.6
2013,"E5","UNE","25-34","M",4.7
2013,"E5","UNE","25-34","F",1.8
2013,"E5","UNE","55+","M",4
2013,"E5","UNE","55+","F",1.8
2013,"E5","UNE","55-64","M",3.5
2013,"E5","UNE","55-64","F",1.7
2013,"E5","NLF","15-24","F",1.7
2013,"E5","NLF","25-34","M",2
2013,"E5","NLF","25-34","F",4.1
2013,"E5","NLF","55+","M",126
2013,"E5","NLF","55+","F",61.1
2013,"E5","NLF","55-64","M",25.8
2013,"E5","NLF","55-64","F",13
2013,"E5","URT","15-24","M",9.5
2013,"E5","URT","25-34","M",8.8
2013,"E5","URT","25-34","F",11.3
2013,"E5","URT","55+","M",5.1
2013,"E5","URT","55+","F",6.1
2013,"E5","URT","55-64","M",5.7
2013,"E5","URT","55-64","F",7.8
2013,"E5","PRT","15-24","M",93.9
2013,"E5","PRT","15-24","F",80.2
2013,"E5","PRT","25-34","M",96.4
2013,"E5","PRT","25-34","F",79.5
2013,"E5","PRT","55+","M",38.3
2013,"E5","PRT","55+","F",32.5
2013,"E5","PRT","55-64","M",70.4
2013,"E5","PRT","55-64","F",62.6
2013,"E5","ERT","15-24","M",85
2013,"E5","ERT","15-24","F",73.3
2013,"E5","ERT","25-34","M",87.9
2013,"E5","ERT","25-34","F",71
2013,"E5","ERT","55+","M",36.3
2013,"E5","ERT","55+","F",30.5
2013,"E5","ERT","55-64","M",66.4
2013,"E5","ERT","55-64","F",57.8
2013,"E6","LFO","15-24","M",63.7
2013,"E6","LFO","15-24","F",81.9
2013,"E6","LFO","25-34","M",205.6
2013,"E6","LFO","25-34","F",234.7
2013,"E6","LFO","55+","M",137.6
2013,"E6","LFO","55+","F",174.3
2013,"E6","LFO","55-64","M",115.2
2013,"E6","LFO","55-64","F",148.7
2013,"E6","EFT","15-24","M",43.2
2013,"E6","EFT","15-24","F",46.8
2013,"E6","EFT","25-34","M",178.6
2013,"E6","EFT","25-34","F",176.2
2013,"E6","EFT","55+","M",112
2013,"E6","EFT","55+","F",118.4
2013,"E6","EFT","55-64","M",97.8
2013,"E6","EFT","55-64","F",106.7
2013,"E6","EPT","15-24","M",14.6
2013,"E6","EPT","15-24","F",29.4
2013,"E6","EPT","25-34","M",13.8
2013,"E6","EPT","25-34","F",45.1
2013,"E6","EPT","55+","M",17.8
2013,"E6","EPT","55+","F",46.9
2013,"E6","EPT","55-64","M",10.3
2013,"E6","EPT","55-64","F",33.7
2013,"E6","UNE","15-24","M",6
2013,"E6","UNE","15-24","F",5.7
2013,"E6","UNE","25-34","M",13.2
2013,"E6","UNE","25-34","F",13.3
2013,"E6","UNE","55+","M",7.7
2013,"E6","UNE","55+","F",9
2013,"E6","UNE","55-64","M",7.1
2013,"E6","UNE","55-64","F",8.3
2013,"E6","NLF","15-24","M",10.1
2013,"E6","NLF","15-24","F",14.9
2013,"E6","NLF","25-34","M",10.9
2013,"E6","NLF","25-34","F",39.4
2013,"E6","NLF","55+","M",116.7
2013,"E6","NLF","55+","F",236.6
2013,"E6","NLF","55-64","M",44
2013,"E6","NLF","55-64","F",81.5
2013,"E6","URT","15-24","M",9.4
2013,"E6","URT","15-24","F",7
2013,"E6","URT","25-34","M",6.4
2013,"E6","URT","25-34","F",5.7
2013,"E6","URT","55+","M",5.6
2013,"E6","URT","55+","F",5.2
2013,"E6","URT","55-64","M",6.2
2013,"E6","URT","55-64","F",5.6
2013,"E6","PRT","15-24","M",86.3
2013,"E6","PRT","15-24","F",84.6
2013,"E6","PRT","25-34","M",95
2013,"E6","PRT","25-34","F",85.7
2013,"E6","PRT","55+","M",54.1
2013,"E6","PRT","55+","F",42.4
2013,"E6","PRT","55-64","M",72.4
2013,"E6","PRT","55-64","F",64.6
2013,"E6","ERT","15-24","M",78.2
2013,"E6","ERT","15-24","F",78.7
2013,"E6","ERT","25-34","M",88.9
2013,"E6","ERT","25-34","F",80.8
2013,"E6","ERT","55+","M",51.1
2013,"E6","ERT","55+","F",40.2
2013,"E6","ERT","55-64","M",67.9
2013,"E6","ERT","55-64","F",61
2013,"E7","LFO","15-24","M",9
2013,"E7","LFO","15-24","F",13.6
2013,"E7","LFO","25-34","M",13.4
2013,"E7","LFO","25-34","F",15.3
2013,"E7","LFO","55+","M",20.8
2013,"E7","LFO","55+","F",18.2
2013,"E7","LFO","55-64","M",15.7
2013,"E7","LFO","55-64","F",13.9
2013,"E7","EFT","15-24","M",3.6
2013,"E7","EFT","15-24","F",4.6
2013,"E7","EFT","25-34","M",11.1
2013,"E7","EFT","25-34","F",11.1
2013,"E7","EFT","55+","M",16.9
2013,"E7","EFT","55+","F",11.4
2013,"E7","EFT","55-64","M",13.8
2013,"E7","EFT","55-64","F",10.1
2013,"E7","EPT","15-24","M",4.7
2013,"E7","EPT","15-24","F",7.5
2013,"E7","EPT","25-34","F",3
2013,"E7","EPT","55+","M",3.2
2013,"E7","EPT","55+","F",6.5
2013,"E7","EPT","55-64","F",3.4
2013,"E7","UNE","15-24","F",1.5
2013,"E7","NLF","15-24","M",4.4
2013,"E7","NLF","15-24","F",4.7
2013,"E7","NLF","25-34","M",1.8
2013,"E7","NLF","25-34","F",2.2
2013,"E7","NLF","55+","M",20.1
2013,"E7","NLF","55+","F",26.8
2013,"E7","NLF","55-64","M",4.8
2013,"E7","NLF","55-64","F",8.7
2013,"E7","URT","15-24","F",11
2013,"E7","PRT","15-24","M",67.2
2013,"E7","PRT","15-24","F",74.7
2013,"E7","PRT","25-34","M",87.6
2013,"E7","PRT","25-34","F",87.4
2013,"E7","PRT","55+","M",50.9
2013,"E7","PRT","55+","F",40.4
2013,"E7","PRT","55-64","M",77
2013,"E7","PRT","55-64","F",61.8
2013,"E7","ERT","15-24","M",61.2
2013,"E7","ERT","15-24","F",66.5
2013,"E7","ERT","25-34","M",80.4
2013,"E7","ERT","25-34","F",80.6
2013,"E7","ERT","55+","M",48.9
2013,"E7","ERT","55+","F",39.8
2013,"E7","ERT","55-64","M",73.5
2013,"E7","ERT","55-64","F",60
2013,"E8","LFO","15-24","M",47.3
2013,"E8","LFO","15-24","F",58.2
2013,"E8","LFO","25-34","M",171.1
2013,"E8","LFO","25-34","F",224.1
2013,"E8","LFO","55+","M",124.9
2013,"E8","LFO","55+","F",109.1
2013,"E8","LFO","55-64","M",99.3
2013,"E8","LFO","55-64","F",96.4
2013,"E8","EFT","15-24","M",29.7
2013,"E8","EFT","15-24","F",34.8
2013,"E8","EFT","25-34","M",150.7
2013,"E8","EFT","25-34","F",178.3
2013,"E8","EFT","55+","M",94.2
2013,"E8","EFT","55+","F",74.4
2013,"E8","EFT","55-64","M",79.1
2013,"E8","EFT","55-64","F",68.8
2013,"E8","EPT","15-24","M",11.8
2013,"E8","EPT","15-24","F",18.6
2013,"E8","EPT","25-34","M",9.9
2013,"E8","EPT","25-34","F",33.8
2013,"E8","EPT","55+","M",21.1
2013,"E8","EPT","55+","F",30.3
2013,"E8","EPT","55-64","M",12.7
2013,"E8","EPT","55-64","F",23.5
2013,"E8","UNE","15-24","M",5.7
2013,"E8","UNE","15-24","F",4.8
2013,"E8","UNE","25-34","M",10.5
2013,"E8","UNE","25-34","F",12
2013,"E8","UNE","55+","M",9.6
2013,"E8","UNE","55+","F",4.3
2013,"E8","UNE","55-64","M",7.5
2013,"E8","UNE","55-64","F",4
2013,"E8","NLF","15-24","M",9.1
2013,"E8","NLF","15-24","F",14.1
2013,"E8","NLF","25-34","M",16.9
2013,"E8","NLF","25-34","F",33.2
2013,"E8","NLF","55+","M",118.6
2013,"E8","NLF","55+","F",129.2
2013,"E8","NLF","55-64","M",38.6
2013,"E8","NLF","55-64","F",52.1
2013,"E8","URT","15-24","M",12.1
2013,"E8","URT","15-24","F",8.2
2013,"E8","URT","25-34","M",6.1
2013,"E8","URT","25-34","F",5.4
2013,"E8","URT","55+","M",7.7
2013,"E8","URT","55+","F",3.9
2013,"E8","URT","55-64","M",7.6
2013,"E8","URT","55-64","F",4.1
2013,"E8","PRT","15-24","M",83.9
2013,"E8","PRT","15-24","F",80.5
2013,"E8","PRT","25-34","M",91
2013,"E8","PRT","25-34","F",87.1
2013,"E8","PRT","55+","M",51.3
2013,"E8","PRT","55+","F",45.8
2013,"E8","PRT","55-64","M",72
2013,"E8","PRT","55-64","F",64.9
2013,"E8","ERT","15-24","M",73.8
2013,"E8","ERT","15-24","F",73.7
2013,"E8","ERT","25-34","M",85.4
2013,"E8","ERT","25-34","F",82.4
2013,"E8","ERT","55+","M",47.3
2013,"E8","ERT","55+","F",44
2013,"E8","ERT","55-64","M",66.5
2013,"E8","ERT","55-64","F",62.2
2013,"E9","LFO","15-24","M",3.7
2013,"E9","LFO","15-24","F",6.1
2013,"E9","LFO","25-34","M",66.3
2013,"E9","LFO","25-34","F",100.3
2013,"E9","LFO","55+","M",104.9
2013,"E9","LFO","55+","F",61.4
2013,"E9","LFO","55-64","M",76.5
2013,"E9","LFO","55-64","F",49.3
2013,"E9","EFT","15-24","M",2.3
2013,"E9","EFT","15-24","F",4.2
2013,"E9","EFT","25-34","M",56.1
2013,"E9","EFT","25-34","F",78.4
2013,"E9","EFT","55+","M",83.6
2013,"E9","EFT","55+","F",44.3
2013,"E9","EFT","55-64","M",65.5
2013,"E9","EFT","55-64","F",37.1
2013,"E9","EPT","15-24","F",1.5
2013,"E9","EPT","25-34","M",6.7
2013,"E9","EPT","25-34","F",14.7
2013,"E9","EPT","55+","M",16.6
2013,"E9","EPT","55+","F",14
2013,"E9","EPT","55-64","M",6.8
2013,"E9","EPT","55-64","F",9.4
2013,"E9","UNE","25-34","M",3.6
2013,"E9","UNE","25-34","F",7.2
2013,"E9","UNE","55+","M",4.8
2013,"E9","UNE","55+","F",3
2013,"E9","UNE","55-64","M",4.2
2013,"E9","UNE","55-64","F",2.8
2013,"E9","NLF","15-24","F",1.7
2013,"E9","NLF","25-34","M",8.7
2013,"E9","NLF","25-34","F",14.3
2013,"E9","NLF","55+","M",79.9
2013,"E9","NLF","55+","F",52.6
2013,"E9","NLF","55-64","M",19.3
2013,"E9","NLF","55-64","F",17.5
2013,"E9","URT","25-34","M",5.4
2013,"E9","URT","25-34","F",7.2
2013,"E9","URT","55+","M",4.6
2013,"E9","URT","55+","F",4.9
2013,"E9","URT","55-64","M",5.5
2013,"E9","URT","55-64","F",5.7
2013,"E9","PRT","15-24","M",78.7
2013,"E9","PRT","15-24","F",78.2
2013,"E9","PRT","25-34","M",88.4
2013,"E9","PRT","25-34","F",87.5
2013,"E9","PRT","55+","M",56.8
2013,"E9","PRT","55+","F",53.9
2013,"E9","PRT","55-64","M",79.8
2013,"E9","PRT","55-64","F",73.9
2013,"E9","ERT","15-24","M",70.2
2013,"E9","ERT","15-24","F",71.8
2013,"E9","ERT","25-34","M",83.6
2013,"E9","ERT","25-34","F",81.3
2013,"E9","ERT","55+","M",54.2
2013,"E9","ERT","55+","F",51.2
2013,"E9","ERT","55-64","M",75.5
2013,"E9","ERT","55-64","F",69.7
2014,"E0","LFO","15-24","M",7.8
2014,"E0","LFO","15-24","F",5.9
2014,"E0","LFO","25-34","M",10.9
2014,"E0","LFO","25-34","F",3.5
2014,"E0","LFO","55+","M",28
2014,"E0","LFO","55+","F",17.1
2014,"E0","LFO","55-64","M",16.9
2014,"E0","LFO","55-64","F",10.6
2014,"E0","EFT","15-24","M",4.4
2014,"E0","EFT","15-24","F",2
2014,"E0","EFT","25-34","M",9.7
2014,"E0","EFT","25-34","F",2
2014,"E0","EFT","55+","M",21.4
2014,"E0","EFT","55+","F",10.2
2014,"E0","EFT","55-64","M",14.3
2014,"E0","EFT","55-64","F",7.3
2014,"E0","EPT","15-24","M",1.6
2014,"E0","EPT","15-24","F",2.3
2014,"E0","EPT","55+","M",4.5
2014,"E0","EPT","55+","F",5.9
2014,"E0","EPT","55-64","F",2.5
2014,"E0","UNE","15-24","M",1.8
2014,"E0","UNE","15-24","F",1.6
2014,"E0","UNE","55+","M",2.1
2014,"E0","UNE","55-64","M",1.6
2014,"E0","NLF","15-24","M",16.9
2014,"E0","NLF","15-24","F",15.7
2014,"E0","NLF","25-34","M",3
2014,"E0","NLF","25-34","F",6.4
2014,"E0","NLF","55+","M",139.9
2014,"E0","NLF","55+","F",223.7
2014,"E0","NLF","55-64","M",15.5
2014,"E0","NLF","55-64","F",25.4
2014,"E0","URT","15-24","M",23.1
2014,"E0","URT","15-24","F",27.1
2014,"E0","URT","55+","M",7.5
2014,"E0","URT","55-64","M",9.5
2014,"E0","PRT","15-24","M",31.5
2014,"E0","PRT","15-24","F",27.3
2014,"E0","PRT","25-34","M",78.4
2014,"E0","PRT","25-34","F",35.4
2014,"E0","PRT","55+","M",16.7
2014,"E0","PRT","55+","F",7.1
2014,"E0","PRT","55-64","M",52.2
2014,"E0","PRT","55-64","F",29.4
2014,"E0","ERT","15-24","M",24.2
2014,"E0","ERT","15-24","F",19.9
2014,"E0","ERT","25-34","M",74.1
2014,"E0","ERT","25-34","F",32.3
2014,"E0","ERT","55+","M",15.5
2014,"E0","ERT","55+","F",6.6
2014,"E0","ERT","55-64","M",47.2
2014,"E0","ERT","55-64","F",27.2
2014,"E1+2","LFO","15-24","M",127.1
2014,"E1+2","LFO","15-24","F",119.6
2014,"E1+2","LFO","25-34","M",37.8
2014,"E1+2","LFO","25-34","F",20.3
2014,"E1+2","LFO","55+","M",67.2
2014,"E1+2","LFO","55+","F",46.8
2014,"E1+2","LFO","55-64","M",47.7
2014,"E1+2","LFO","55-64","F",36.3
2014,"E1+2","EFT","15-24","M",26.9
2014,"E1+2","EFT","15-24","F",12.9
2014,"E1+2","EFT","25-34","M",29.2
2014,"E1+2","EFT","25-34","F",12.3
2014,"E1+2","EFT","55+","M",54.5
2014,"E1+2","EFT","55+","F",29.2
2014,"E1+2","EFT","55-64","M",41.2
2014,"E1+2","EFT","55-64","F",24.7
2014,"E1+2","EPT","15-24","M",68.5
2014,"E1+2","EPT","15-24","F",79.8
2014,"E1+2","EPT","25-34","M",2.2
2014,"E1+2","EPT","25-34","F",5
2014,"E1+2","EPT","55+","M",9
2014,"E1+2","EPT","55+","F",14.9
2014,"E1+2","EPT","55-64","M",3.9
2014,"E1+2","EPT","55-64","F",9.1
2014,"E1+2","UNE","15-24","M",31.7
2014,"E1+2","UNE","15-24","F",26.9
2014,"E1+2","UNE","25-34","M",6.5
2014,"E1+2","UNE","25-34","F",3
2014,"E1+2","UNE","55+","M",3.8
2014,"E1+2","UNE","55+","F",2.7
2014,"E1+2","UNE","55-64","M",2.7
2014,"E1+2","UNE","55-64","F",2.6
2014,"E1+2","NLF","15-24","M",172.2
2014,"E1+2","NLF","15-24","F",142.6
2014,"E1+2","NLF","25-34","M",11.9
2014,"E1+2","NLF","25-34","F",18.4
2014,"E1+2","NLF","55+","M",138
2014,"E1+2","NLF","55+","F",206.2
2014,"E1+2","NLF","55-64","M",30.5
2014,"E1+2","NLF","55-64","F",37.9
2014,"E1+2","URT","15-24","M",24.9
2014,"E1+2","URT","15-24","F",22.5
2014,"E1+2","URT","25-34","M",17.2
2014,"E1+2","URT","25-34","F",14.8
2014,"E1+2","URT","55+","M",5.7
2014,"E1+2","URT","55+","F",5.8
2014,"E1+2","URT","55-64","M",5.7
2014,"E1+2","URT","55-64","F",7.2
2014,"E1+2","PRT","15-24","M",42.5
2014,"E1+2","PRT","15-24","F",45.6
2014,"E1+2","PRT","25-34","M",76.1
2014,"E1+2","PRT","25-34","F",52.5
2014,"E1+2","PRT","55+","M",32.7
2014,"E1+2","PRT","55+","F",18.5
2014,"E1+2","PRT","55-64","M",61
2014,"E1+2","PRT","55-64","F",48.9
2014,"E1+2","ERT","15-24","M",31.9
2014,"E1+2","ERT","15-24","F",35.4
2014,"E1+2","ERT","25-34","M",63
2014,"E1+2","ERT","25-34","F",44.7
2014,"E1+2","ERT","55+","M",30.9
2014,"E1+2","ERT","55+","F",17.4
2014,"E1+2","ERT","55-64","M",57.5
2014,"E1+2","ERT","55-64","F",45.5
2014,"E3","LFO","15-24","M",189.3
2014,"E3","LFO","15-24","F",143.9
2014,"E3","LFO","25-34","M",165.2
2014,"E3","LFO","25-34","F",99.8
2014,"E3","LFO","55+","M",168.2
2014,"E3","LFO","55+","F",165.8
2014,"E3","LFO","55-64","M",137
2014,"E3","LFO","55-64","F",135.7
2014,"E3","EFT","15-24","M",98.7
2014,"E3","EFT","15-24","F",48.6
2014,"E3","EFT","25-34","M",137.4
2014,"E3","EFT","25-34","F",68.5
2014,"E3","EFT","55+","M",135.5
2014,"E3","EFT","55+","F",108.4
2014,"E3","EFT","55-64","M",117
2014,"E3","EFT","55-64","F",94.4
2014,"E3","EPT","15-24","M",61.5
2014,"E3","EPT","15-24","F",74.5
2014,"E3","EPT","25-34","M",11.3
2014,"E3","EPT","25-34","F",23.1
2014,"E3","EPT","55+","M",25.5
2014,"E3","EPT","55+","F",48
2014,"E3","EPT","55-64","M",13.2
2014,"E3","EPT","55-64","F",32.1
2014,"E3","UNE","15-24","M",29.1
2014,"E3","UNE","15-24","F",20.8
