"Occupation","Credential","AgeGroup","Program","Count"
"0621","CCO","35-44","52.18",65
"0621","CCO","35-44","52.19",300
"0621","CCO","35-44","30.01",20
"0621","CCO","35-44","40.05",25
"0621","CCO","35-44","41.03",25
"0621","CCO","35-44","11.01",185
"0621","CCO","35-44","11.02",60
"0621","CCO","35-44","11.05",25
"0621","CCO","35-44","11.06",20
"0621","CCO","35-44","11.07",65
"0621","CCO","35-44","11.08",30
"0621","CCO","35-44","11.10",60
"0621","CCO","35-44","04.09",145
"0621","CCO","35-44","15.00",75
"0621","CCO","35-44","15.03",170
"0621","CCO","35-44","15.04",20
"0621","CCO","35-44","15.08",65
"0621","CCO","35-44","15.09",30
"0621","CCO","35-44","15.10",50
"0621","CCO","35-44","15.12",80
"0621","CCO","35-44","15.13",15
"0621","CCO","35-44","46.02",50
"0621","CCO","35-44","46.03",45
"0621","CCO","35-44","47.00",70
"0621","CCO","35-44","47.02",35
"0621","CCO","35-44","47.03",105
"0621","CCO","35-44","47.04",30
"0621","CCO","35-44","47.06",465
"0621","CCO","35-44","48.05",70
"0621","CCO","35-44","48.07",20
"0621","CCO","35-44","01.00",15
"0621","CCO","35-44","01.06",45
"0621","CCO","35-44","03.05",10
"0621","CCO","35-44","31.01",80
"0621","CCO","35-44","31.05",25
"0621","CCO","35-44","51.06",60
"0621","CCO","35-44","51.07",80
"0621","CCO","35-44","51.08",100
"0621","CCO","35-44","51.09",40
"0621","CCO","35-44","51.10",30
"0621","CCO","35-44","51.26",75
"0621","CCO","35-44","51.31",20
"0621","CCO","35-44","51.35",15
"0621","CCO","35-44","51.38",130
"0621","CCO","35-44","51.39",55
"0621","CCO","35-44","12.04",155
"0621","CCO","35-44","12.05",150
"0621","CCO","35-44","43.01",255
"0621","CCO","35-44","43.02",15
"0621","CCO","35-44","49.01",70
"0621","CCO","35-44","49.02",25
"0621","CCO","45-54","13.01",40
"0621","CCO","45-54","13.12",20
"0621","CCO","45-54","13.15",45
"0621","CCO","45-54","10.02",85
"0621","CCO","45-54","10.03",20
"0621","CCO","45-54","50.04",370
"0621","CCO","45-54","50.06",70
"0621","CCO","45-54","50.07",50
"0621","CCO","45-54","50.09",40
"0621","CCO","45-54","24.01",75
"0621","CCO","45-54","39.06",10
"0621","CCO","45-54","09.01",25
"0621","CCO","45-54","09.04",15
"0621","CCO","45-54","09.07",50
"0621","CCO","45-54","09.09",45
"0621","CCO","45-54","19.05",50
"0621","CCO","45-54","19.07",165
"0621","CCO","45-54","19.09",25
"0621","CCO","45-54","22.03",115
"0621","CCO","45-54","45.01",20
"0621","CCO","45-54","45.06",45
"0621","CCO","45-54","45.07",25
"0621","CCO","45-54","44.00",20
"0621","CCO","45-54","44.07",20
"0621","CCO","45-54","52.01",1300
"0621","CCO","45-54","52.02",990
"0621","CCO","45-54","52.03",705
"0621","CCO","45-54","52.04",285
"0621","CCO","45-54","52.07",35
"0621","CCO","45-54","52.08",85
"0621","CCO","45-54","52.09",180
"0621","CCO","45-54","52.10",155
"0621","CCO","45-54","52.11",30
"0621","CCO","45-54","52.14",330
"0621","CCO","45-54","52.15",60
"0621","CCO","45-54","52.17",30
"0621","CCO","45-54","52.18",50
"0621","CCO","45-54","52.19",400
"0621","CCO","45-54","40.05",15
"0621","CCO","45-54","41.01",15
"0621","CCO","45-54","11.01",145
"0621","CCO","45-54","11.02",100
"0621","CCO","45-54","11.03",75
"0621","CCO","45-54","11.05",45
"0621","CCO","45-54","11.07",65
"0621","CCO","45-54","04.09",70
"0621","CCO","45-54","15.00",80
"0621","CCO","45-54","15.02",80
"0621","CCO","45-54","15.03",455
"0621","CCO","45-54","15.04",20
"0621","CCO","45-54","15.06",55
"0621","CCO","45-54","15.07",15
"0621","CCO","45-54","15.08",125
"0621","CCO","45-54","15.09",25
"0621","CCO","45-54","15.10",30
"0621","CCO","45-54","15.12",115
"0621","CCO","45-54","15.13",45
"0621","CCO","45-54","15.99",15
"0621","CCO","45-54","46.02",15
"0621","CCO","45-54","46.03",50
"0621","CCO","45-54","46.04",25
"0621","CCO","45-54","46.05",20
"0621","CCO","45-54","47.00",140
"0621","CCO","45-54","47.01",45
"0621","CCO","45-54","47.02",25
"0621","CCO","45-54","47.03",25
"0621","CCO","45-54","47.06",445
"0621","CCO","45-54","48.05",210
"0621","CCO","45-54","48.07",20
"0621","CCO","45-54","01.00",115
"0621","CCO","45-54","01.03",20
"0621","CCO","45-54","01.06",95
"0621","CCO","45-54","01.09",15
"0621","CCO","45-54","01.10",65
"0621","CCO","45-54","03.02",20
"0621","CCO","45-54","03.05",40
"0621","CCO","45-54","31.01",40
"0621","CCO","45-54","31.05",25
"0621","CCO","45-54","51.00",30
"0621","CCO","45-54","51.06",135
"0621","CCO","45-54","51.07",120
"0621","CCO","45-54","51.08",50
"0621","CCO","45-54","51.09",55
"0621","CCO","45-54","51.10",20
"0621","CCO","45-54","51.18",30
"0621","CCO","45-54","51.26",80
"0621","CCO","45-54","51.31",20
"0621","CCO","45-54","51.38",110
"0621","CCO","45-54","51.39",30
"0621","CCO","45-54","12.03",15
"0621","CCO","45-54","12.04",215
"0621","CCO","45-54","12.05",120
"0621","CCO","45-54","43.01",125
"0621","CCO","45-54","43.02",25
"0621","CCO","45-54","49.01",55
"0621","CCO","55-64","13.01",115
"0621","CCO","55-64","50.01",20
"0621","CCO","55-64","50.04",225
"0621","CCO","55-64","50.06",25
"0621","CCO","55-64","50.07",50
"0621","CCO","55-64","24.01",50
"0621","CCO","55-64","09.04",10
"0621","CCO","55-64","09.09",15
"0621","CCO","55-64","19.05",30
"0621","CCO","55-64","19.07",65
"0621","CCO","55-64","22.03",45
"0621","CCO","55-64","52.01",365
"0621","CCO","55-64","52.02",460
"0621","CCO","55-64","52.03",230
"0621","CCO","55-64","52.04",155
"0621","CCO","55-64","52.08",40
"0621","CCO","55-64","52.09",50
"0621","CCO","55-64","52.10",50
"0621","CCO","55-64","52.14",95
"0621","CCO","55-64","52.15",60
"0621","CCO","55-64","52.18",55
"0621","CCO","55-64","52.19",110
"0621","CCO","55-64","11.01",55
"0621","CCO","55-64","11.02",35
"0621","CCO","55-64","25.03",30
"0621","CCO","55-64","15.00",55
"0621","CCO","55-64","15.02",70
"0621","CCO","55-64","15.03",170
"0621","CCO","55-64","15.08",45
"0621","CCO","55-64","15.12",55
"0621","CCO","55-64","15.13",25
"0621","CCO","55-64","46.03",30
"0621","CCO","55-64","46.04",15
"0621","CCO","55-64","47.00",85
"0621","CCO","55-64","47.01",40
"0621","CCO","55-64","47.02",40
"0621","CCO","55-64","47.03",20
"0621","CCO","55-64","47.06",315
"0621","CCO","55-64","48.05",60
"0621","CCO","55-64","01.00",40
"0621","CCO","55-64","01.01",15
"0621","CCO","55-64","01.06",55
"0621","CCO","55-64","31.01",20
"0621","CCO","55-64","51.06",40
"0621","CCO","55-64","51.07",25
"0621","CCO","55-64","51.08",15
"0621","CCO","55-64","51.10",20
"0621","CCO","55-64","51.26",45
"0621","CCO","55-64","51.38",185
"0621","CCO","55-64","51.39",95
"0621","CCO","55-64","12.04",40
"0621","CCO","55-64","12.05",20
"0621","CCO","55-64","43.01",70
"0621","CCO","65+","13.01",50
"0621","CCO","65+","52.01",50
"0621","CCO","65+","52.02",90
"0621","CCO","65+","52.03",60
"0621","CCO","65+","52.04",60
"0621","CCO","65+","52.09",30
"0621","CCO","65+","52.10",20
"0621","CCO","65+","52.14",15
"0621","CCO","65+","52.15",40
"0621","CCO","65+","52.19",15
"0621","CCO","65+","15.00",20
"0621","CCO","65+","15.03",35
"0621","CCO","65+","47.06",70
"0621","CCO","65+","01.00",50
"0621","CCO","65+","51.07",25
"0621","CCO","65+","51.38",65
"0621","CCO","65+","12.04",25
"0621","CDB","15-24","52.01",45
"0621","CDB","15-24","52.02",20
"0621","CDB","15-24","52.09",35
"0621","CDB","25-34","13.01",25
"0621","CDB","25-34","50.04",40
"0621","CDB","25-34","50.07",45
"0621","CDB","25-34","23.01",35
"0621","CDB","25-34","24.01",60
"0621","CDB","25-34","54.01",15
"0621","CDB","25-34","09.01",25
"0621","CDB","25-34","45.06",15
"0621","CDB","25-34","45.11",20
"0621","CDB","25-34","52.01",55
"0621","CDB","25-34","52.02",100
"0621","CDB","25-34","52.03",55
"0621","CDB","25-34","52.09",35
"0621","CDB","25-34","52.10",25
"0621","CDB","25-34","52.14",70
"0621","CDB","25-34","11.01",15
"0621","CDB","25-34","11.07",80
"0621","CDB","25-34","14.10",30
"0621","CDB","25-34","51.00",30
"0621","CDB","35-44","13.01",20
"0621","CDB","35-44","13.12",35
"0621","CDB","35-44","50.04",45
"0621","CDB","35-44","50.07",20
"0621","CDB","35-44","23.01",20
"0621","CDB","35-44","24.01",65
"0621","CDB","35-44","42.01",30
"0621","CDB","35-44","45.06",25
"0621","CDB","35-44","45.07",15
"0621","CDB","35-44","45.10",20
"0621","CDB","35-44","45.11",15
"0621","CDB","35-44","52.01",230
"0621","CDB","35-44","52.02",100
"0621","CDB","35-44","52.03",115
"0621","CDB","35-44","52.09",30
"0621","CDB","35-44","52.10",10
"0621","CDB","35-44","52.11",20
"0621","CDB","35-44","52.14",60
"0621","CDB","35-44","52.18",20
"0621","CDB","35-44","30.01",25
"0621","CDB","35-44","11.01",45
"0621","CDB","35-44","14.01",20
"0621","CDB","35-44","14.08",25
"0621","CDB","35-44","14.10",45
"0621","CDB","35-44","14.19",20
"0621","CDB","35-44","14.99",70
"0621","CDB","35-44","31.05",15
"0621","CDB","35-44","51.00",65
"0621","CDB","45-54","13.01",20
"0621","CDB","45-54","13.12",25
"0621","CDB","45-54","13.13",20
"0621","CDB","45-54","50.04",45
"0621","CDB","45-54","50.07",25
"0621","CDB","45-54","50.09",20
"0621","CDB","45-54","23.01",15
"0621","CDB","45-54","23.14",35
"0621","CDB","45-54","24.01",80
"0621","CDB","45-54","54.01",15
"0621","CDB","45-54","19.09",15
"0621","CDB","45-54","22.01",20
"0621","CDB","45-54","45.06",70
"0621","CDB","45-54","45.10",40
"0621","CDB","45-54","45.11",15
"0621","CDB","45-54","52.01",230
"0621","CDB","45-54","52.02",180
"0621","CDB","45-54","52.03",145
"0621","CDB","45-54","52.10",15
"0621","CDB","45-54","52.14",30
"0621","CDB","45-54","52.18",15
"0621","CDB","45-54","30.01",65
"0621","CDB","45-54","40.05",35
"0621","CDB","45-54","11.01",30
"0621","CDB","45-54","11.07",20
"0621","CDB","45-54","14.01",80
"0621","CDB","45-54","14.08",40
"0621","CDB","45-54","14.10",115
"0621","CDB","45-54","14.19",70
"0621","CDB","45-54","14.99",35
"0621","CDB","45-54","01.00",15
"0621","CDB","45-54","51.38",20
"0621","CDB","55-64","13.01",80
"0621","CDB","55-64","13.12",20
"0621","CDB","55-64","13.13",35
"0621","CDB","55-64","24.01",55
"0621","CDB","55-64","42.01",20
"0621","CDB","55-64","45.06",45
"0621","CDB","55-64","52.01",100
"0621","CDB","55-64","52.02",115
"0621","CDB","55-64","52.03",90
"0621","CDB","55-64","52.14",25
"0621","CDB","55-64","30.01",45
"0621","CDB","55-64","14.01",20
"0621","CDB","55-64","14.10",45
"0621","CDB","55-64","14.19",55
"0621","CDB","55-64","14.99",25
"0621","CDB","55-64","01.00",55
"0621","CDB","55-64","01.06",10
"0621","CDB","55-64","31.05",15
"0621","CDB","65+","13.01",35
"0621","CDB","65+","52.01",25
"0621","CDB","65+","52.02",25
"0621","CDB","65+","52.03",10
"0621","CDB","65+","14.01",20
"0621","CDB","65+","14.08",20
"0621","CDB","65+","51.20",35
"0621","CDB","65+","51.38",20
"0621","BDE","15-24","13.13",25
"0621","BDE","15-24","50.04",15
"0621","BDE","15-24","23.01",25
"0621","BDE","15-24","24.01",65
"0621","BDE","15-24","38.01",45
"0621","BDE","15-24","54.01",45
"0621","BDE","15-24","09.01",15
"0621","BDE","15-24","42.01",60
"0621","BDE","15-24","45.06",40
"0621","BDE","15-24","45.10",35
"0621","BDE","15-24","52.01",100
"0621","BDE","15-24","52.02",50
"0621","BDE","15-24","52.03",65
"0621","BDE","15-24","52.10",30
"0621","BDE","15-24","30.01",15
"0621","BDE","15-24","31.05",25
"0621","BDE","25-34","13.01",75
"0621","BDE","25-34","13.12",35
"0621","BDE","25-34","13.13",30
"0621","BDE","25-34","50.04",70
"0621","BDE","25-34","50.05",20
"0621","BDE","25-34","50.06",45
"0621","BDE","25-34","50.07",95
"0621","BDE","25-34","50.09",75
"0621","BDE","25-34","16.01",20
"0621","BDE","25-34","23.01",150
"0621","BDE","25-34","23.14",40
"0621","BDE","25-34","24.01",285
"0621","BDE","25-34","38.01",30
"0621","BDE","25-34","54.01",160
"0621","BDE","25-34","09.01",105
"0621","BDE","25-34","09.09",20
"0621","BDE","25-34","22.01",40
"0621","BDE","25-34","42.01",170
"0621","BDE","25-34","42.27",20
"0621","BDE","25-34","45.01",20
"0621","BDE","25-34","45.04",35
"0621","BDE","25-34","45.06",220
"0621","BDE","25-34","45.07",60
"0621","BDE","25-34","45.10",210
"0621","BDE","25-34","45.11",160
"0621","BDE","25-34","52.01",635
"0621","BDE","25-34","52.02",410
"0621","BDE","25-34","52.03",65
"0621","BDE","25-34","52.06",25
"0621","BDE","25-34","52.08",30
"0621","BDE","25-34","52.09",50
"0621","BDE","25-34","52.10",25
"0621","BDE","25-34","52.11",20
"0621","BDE","25-34","52.14",170
"0621","BDE","25-34","26.01",110
"0621","BDE","25-34","30.01",130
"0621","BDE","25-34","40.05",15
"0621","BDE","25-34","11.01",45
"0621","BDE","25-34","11.07",60
"0621","BDE","25-34","27.01",50
"0621","BDE","25-34","04.02",55
"0621","BDE","25-34","14.01",135
"0621","BDE","25-34","14.08",35
"0621","BDE","25-34","14.09",25
"0621","BDE","25-34","03.01",25
"0621","BDE","25-34","31.05",115
"0621","BDE","25-34","51.00",30
"0621","BDE","25-34","51.20",20
"0621","BDE","35-44","13.01",105
"0621","BDE","35-44","13.13",25
"0621","BDE","35-44","50.04",30
"0621","BDE","35-44","50.07",150
"0621","BDE","35-44","16.01",60
"0621","BDE","35-44","16.09",45
"0621","BDE","35-44","23.01",115
"0621","BDE","35-44","23.14",50
"0621","BDE","35-44","24.01",430
"0621","BDE","35-44","38.01",45
"0621","BDE","35-44","54.01",100
"0621","BDE","35-44","09.01",50
"0621","BDE","35-44","09.04",30
"0621","BDE","35-44","09.07",15
"0621","BDE","35-44","19.05",35
"0621","BDE","35-44","22.01",55
"0621","BDE","35-44","42.01",205
"0621","BDE","35-44","45.02",20
"0621","BDE","35-44","45.04",35
"0621","BDE","35-44","45.06",265
"0621","BDE","35-44","45.07",135
"0621","BDE","35-44","45.09",15
"0621","BDE","35-44","45.10",155
"0621","BDE","35-44","45.11",180
"0621","BDE","35-44","44.04",45
"0621","BDE","35-44","44.07",15
"0621","BDE","35-44","52.01",665
"0621","BDE","35-44","52.02",380
"0621","BDE","35-44","52.03",130
"0621","BDE","35-44","52.06",25
"0621","BDE","35-44","52.08",45
"0621","BDE","35-44","52.09",40
"0621","BDE","35-44","52.10",25
"0621","BDE","35-44","52.11",30
"0621","BDE","35-44","52.14",90
"0621","BDE","35-44","26.01",95
"0621","BDE","35-44","26.02",35
"0621","BDE","35-44","30.01",160
"0621","BDE","35-44","40.05",50
"0621","BDE","35-44","40.08",20
"0621","BDE","35-44","11.01",80
"0621","BDE","35-44","11.07",75
"0621","BDE","35-44","27.01",30
"0621","BDE","35-44","04.02",15
"0621","BDE","35-44","04.03",25
"0621","BDE","35-44","14.01",175
"0621","BDE","35-44","14.07",35
"0621","BDE","35-44","14.08",55
"0621","BDE","35-44","14.09",45
"0621","BDE","35-44","14.10",120
"0621","BDE","35-44","14.19",185
"0621","BDE","35-44","14.35",35
"0621","BDE","35-44","03.01",75
"0621","BDE","35-44","31.01",35
"0621","BDE","35-44","31.05",75
"0621","BDE","35-44","51.20",60
"0621","BDE","35-44","51.38",40
"0621","BDE","45-54","13.01",125
"0621","BDE","45-54","13.12",20
"0621","BDE","45-54","13.13",25
"0621","BDE","45-54","50.04",120
"0621","BDE","45-54","50.06",20
"0621","BDE","45-54","50.07",90
"0621","BDE","45-54","50.09",30
"0621","BDE","45-54","16.01",40
"0621","BDE","45-54","16.03",40
"0621","BDE","45-54","23.01",95
"0621","BDE","45-54","23.14",40
"0621","BDE","45-54","24.01",440
"0621","BDE","45-54","38.01",25
"0621","BDE","45-54","54.01",145
"0621","BDE","45-54","55.01",25
"0621","BDE","45-54","09.01",55
"0621","BDE","45-54","19.01",25
"0621","BDE","45-54","19.05",20
"0621","BDE","45-54","22.01",65
"0621","BDE","45-54","42.01",105
"0621","BDE","45-54","45.01",30
"0621","BDE","45-54","45.06",375
"0621","BDE","45-54","45.07",90
"0621","BDE","45-54","45.10",175
"0621","BDE","45-54","45.11",65
"0621","BDE","45-54","44.04",15
"0621","BDE","45-54","52.01",565
"0621","BDE","45-54","52.02",405
"0621","BDE","45-54","52.03",185
"0621","BDE","45-54","52.06",70
"0621","BDE","45-54","52.08",60
"0621","BDE","45-54","52.09",15
"0621","BDE","45-54","52.11",30
"0621","BDE","45-54","52.14",100
"0621","BDE","45-54","26.01",55
"0621","BDE","45-54","26.02",10
"0621","BDE","45-54","26.13",15
"0621","BDE","45-54","30.01",210
"0621","BDE","45-54","40.05",75
"0621","BDE","45-54","40.06",55
"0621","BDE","45-54","40.08",60
"0621","BDE","45-54","40.99",30
"0621","BDE","45-54","11.01",20
"0621","BDE","45-54","11.07",135
"0621","BDE","45-54","27.01",80
"0621","BDE","45-54","14.01",185
"0621","BDE","45-54","14.07",45
"0621","BDE","45-54","14.08",110
"0621","BDE","45-54","14.10",145
"0621","BDE","45-54","14.19",140
"0621","BDE","45-54","01.00",55
"0621","BDE","45-54","03.01",35
"0621","BDE","45-54","31.05",65
"0621","BDE","45-54","51.20",70
"0621","BDE","55-64","13.01",175
"0621","BDE","55-64","13.12",60
"0621","BDE","55-64","13.13",15
"0621","BDE","55-64","50.07",45
"0621","BDE","55-64","50.09",25
"0621","BDE","55-64","16.01",25
"0621","BDE","55-64","23.01",140
"0621","BDE","55-64","23.14",50
"0621","BDE","55-64","24.01",300
"0621","BDE","55-64","38.01",20
"0621","BDE","55-64","54.01",90
"0621","BDE","55-64","19.05",10
"0621","BDE","55-64","22.01",40
"0621","BDE","55-64","42.01",110
"0621","BDE","55-64","45.06",175
"0621","BDE","55-64","45.07",90
"0621","BDE","55-64","45.10",195
"0621","BDE","55-64","45.11",105
"0621","BDE","55-64","52.01",400
"0621","BDE","55-64","52.02",100
"0621","BDE","55-64","52.03",75
"0621","BDE","55-64","52.06",20
"0621","BDE","55-64","52.08",35
"0621","BDE","55-64","26.01",60
"0621","BDE","55-64","26.02",10
"0621","BDE","55-64","30.01",95
"0621","BDE","55-64","40.05",65
"0621","BDE","55-64","40.06",45
"0621","BDE","55-64","11.07",50
"0621","BDE","55-64","27.01",60
"0621","BDE","55-64","04.02",15
"0621","BDE","55-64","14.01",105
"0621","BDE","55-64","14.07",55
"0621","BDE","55-64","14.08",35
"0621","BDE","55-64","14.10",120
"0621","BDE","55-64","14.19",110
"0621","BDE","55-64","14.99",35
"0621","BDE","55-64","01.00",45
"0621","BDE","55-64","31.05",10
"0621","BDE","55-64","51.20",25
"0621","BDE","55-64","51.38",35
"0621","BDE","65+","13.01",45
"0621","BDE","65+","23.01",25
"0621","BDE","65+","24.01",55
"0621","BDE","65+","42.01",20
"0621","BDE","65+","45.06",35
"0621","BDE","65+","45.11",25
"0621","BDE","65+","52.01",65
"0621","BDE","65+","52.02",10
"0621","BDE","65+","52.03",20
"0621","BDE","65+","14.01",20
"0621","BDE","65+","14.10",25
"0621","CDD","15-24","52.02",15
"0621","CDD","25-34","13.01",120
"0621","CDD","25-34","13.12",15
"0621","CDD","25-34","13.13",55
"0621","CDD","25-34","50.07",25
"0621","CDD","25-34","23.01",35
"0621","CDD","25-34","24.01",15
"0621","CDD","25-34","54.01",15
"0621","CDD","25-34","45.06",30
"0621","CDD","25-34","45.07",35
"0621","CDD","25-34","45.10",35
"0621","CDD","25-34","52.01",175
"0621","CDD","25-34","52.02",225
"0621","CDD","25-34","52.03",15
"0621","CDD","25-34","52.08",20
"0621","CDD","25-34","52.11",20
"0621","CDD","25-34","52.14",25
"0621","CDD","25-34","26.01",20
"0621","CDD","25-34","11.01",25
"0621","CDD","25-34","11.07",30
"0621","CDD","25-34","14.08",25
"0621","CDD","25-34","14.10",65
"0621","CDD","25-34","03.01",35
"0621","CDD","25-34","31.05",20
"0621","CDD","25-34","51.20",50
"0621","CDD","35-44","13.01",105
"0621","CDD","35-44","16.01",25
"0621","CDD","35-44","23.14",50
"0621","CDD","35-44","24.01",30
"0621","CDD","35-44","38.01",15
"0621","CDD","35-44","54.01",25
"0621","CDD","35-44","45.06",70
"0621","CDD","35-44","45.07",35
"0621","CDD","35-44","45.10",50
"0621","CDD","35-44","45.11",20
"0621","CDD","35-44","52.01",325
"0621","CDD","35-44","52.02",505
"0621","CDD","35-44","52.03",45
"0621","CDD","35-44","52.08",50
"0621","CDD","35-44","52.10",25
"0621","CDD","35-44","52.14",65
"0621","CDD","35-44","40.05",45
"0621","CDD","35-44","11.01",15
"0621","CDD","35-44","11.07",40
"0621","CDD","35-44","14.01",95
"0621","CDD","35-44","14.08",25
"0621","CDD","35-44","14.10",20
"0621","CDD","35-44","14.19",30
"0621","CDD","35-44","51.04",20
"0621","CDD","35-44","51.12",40
"0621","CDD","35-44","51.20",20
"0621","CDD","35-44","51.24",40
"0621","CDD","45-54","13.01",90
"0621","CDD","45-54","50.09",20
"0621","CDD","45-54","16.01",45
"0621","CDD","45-54","23.01",50
"0621","CDD","45-54","24.01",45
"0621","CDD","45-54","39.06",20
"0621","CDD","45-54","54.01",35
"0621","CDD","45-54","22.01",45
"0621","CDD","45-54","42.01",45
"0621","CDD","45-54","45.06",85
"0621","CDD","45-54","45.07",30
"0621","CDD","45-54","45.11",25
"0621","CDD","45-54","44.07",35
"0621","CDD","45-54","52.01",195
"0621","CDD","45-54","52.02",320
"0621","CDD","45-54","52.03",80
"0621","CDD","45-54","52.08",15
"0621","CDD","45-54","52.14",20
"0621","CDD","45-54","26.01",25
"0621","CDD","45-54","26.03",15
"0621","CDD","45-54","30.01",40
"0621","CDD","45-54","40.05",105
