"AcademicYear","Division","University","Range","StudentYear","Count","Percentage"
2005,"SS","WLA","20-40",1,327,.676
2005,"SS","WLA","20-40",2,111,.493
2005,"SS","WLA","20-40",3,10,.5
2005,"SS","WIN","20-40",1,26,.2
2005,"SS","WIN","20-40",2,72,.465
2005,"SS","WIN","20-40",3,17,.293
2005,"SS","YOR","20-40",1,764,.808
2005,"SS","YOR","20-40",2,742,.819
2005,"SS","YOR","20-40",3,294,.782
2005,"SS","YOR","20-40",4,7,.25
2015,"SS","BRO",">40",1,9,.009
2015,"SS","BRO",">40",2,31,.052
2015,"SS","BRO",">40",3,7,.019
2015,"SS","CAR",">40",1,161,.256
2015,"SS","CAR",">40",2,86,.184
2015,"SS","CAR",">40",3,24,.128
2015,"SS","CAR",">40",4,17,.179
2015,"SS","LAU",">40",1,13,.591
2015,"SS","LAU",">40",2,13,.464
2015,"SS","LAU",">40",3,12,.255
2015,"SS","LAU",">40",4,6,.128
2015,"SS","MCM",">40",1,209,.232
2015,"SS","MCM",">40",2,144,.209
2015,"SS","MCM",">40",3,59,.136
2015,"SS","MCM",">40",4,23,.139
2015,"SS","NIP",">40",1,2,.032
2015,"SS","OTT",">40",1,117,.16
2015,"SS","OTT",">40",2,42,.21
2015,"SS","OTT",">40",3,27,.273
2015,"SS","OTT",">40",4,3,.176
2015,"SS","OSP",">40",1,3,.214
2015,"SS","OSP",">40",2,2,.032
2015,"SS","UOI",">40",1,38,.122
2015,"SS","UOI",">40",2,40,.205
2015,"SS","UOI",">40",3,33,.168
2015,"SS","UOI",">40",4,12,.121
2015,"SS","QUE",">40",1,141,.224
2015,"SS","QUE",">40",2,97,.328
2015,"SS","QUE",">40",3,73,.376
2015,"SS","QUE",">40",4,30,.27
2015,"SS","RYE",">40",1,115,.226
2015,"SS","RYE",">40",2,52,.127
2015,"SS","RYE",">40",3,25,.086
2015,"SS","RYE",">40",4,19,.096
2015,"SS","TAC",">40",1,264,.169
2015,"SS","TAC",">40",2,291,.181
2015,"SS","TAC",">40",3,125,.2
2015,"SS","TAC",">40",4,41,.12
2015,"SS","TSG",">40",1,216,.289
2015,"SS","TSG",">40",2,232,.298
2015,"SS","TSG",">40",3,100,.251
2015,"SS","TSG",">40",4,36,.118
2015,"SS","TMI",">40",1,36,.088
2015,"SS","TMI",">40",2,46,.094
2015,"SS","TMI",">40",3,18,.139
2015,"SS","TMI",">40",4,4,.146
2015,"SS","TSC",">40",1,12,.029
2015,"SS","TSC",">40",2,12,.037
2015,"SS","TSC",">40",3,6,.068
2015,"SS","TSC",">40",4,2,.107
2015,"SS","TRE",">40",1,37,.095
2015,"SS","TRE",">40",2,32,.098
2015,"SS","TRE",">40",3,22,.065
2015,"SS","TRE",">40",4,5,.033
2015,"SS","WAT",">40",1,269,.458
2015,"SS","WAT",">40",2,194,.512
2015,"SS","WAT",">40",3,71,.335
2015,"SS","WAT",">40",4,28,.406
2015,"SS","WMC",">40",1,191,.206
2015,"SS","WMC",">40",2,139,.164
2015,"SS","WMC",">40",3,67,.171
2015,"SS","WMC",">40",4,17,.121
2015,"SS","WBC",">40",1,3,.429
2015,"SS","WHC",">40",1,1,.023
2015,"SS","WHC",">40",2,1,.091
2015,"SS","WLA",">40",1,41,.092
2015,"SS","WLA",">40",2,4,.019
2015,"SS","WLA",">40",3,2,.041
2015,"SS","WIN",">40",1,5,.03
2015,"SS","WIN",">40",2,24,.167
2015,"SS","WIN",">40",3,18,.234
2015,"SS","WIN",">40",4,1,.059
2015,"SS","YOR",">40",1,42,.034
2015,"SS","YOR",">40",2,33,.042
2015,"SS","YOR",">40",3,9,.032
2015,"SS","YOR",">40",4,5,.053
2014,"SS","BRO",">40",1,22,.017
2014,"SS","BRO",">40",2,50,.045
2014,"SS","BRO",">40",3,7,.009
2014,"SS","BRO",">40",4,2,.017
2014,"SS","CAR",">40",1,183,.252
2014,"SS","CAR",">40",2,77,.164
2014,"SS","CAR",">40",3,28,.156
2014,"SS","CAR",">40",4,22,.234
2014,"SS","GUE",">40",1,56,.106
2014,"SS","GUE",">40",2,75,.152
2014,"SS","GUE",">40",3,42,.119
2014,"SS","GUE",">40",4,9,.067
2014,"SS","LAU",">40",1,30,.435
2014,"SS","LAU",">40",2,9,.13
2014,"SS","MCM",">40",1,151,.143
2014,"SS","MCM",">40",2,148,.192
2014,"SS","MCM",">40",3,67,.169
2014,"SS","MCM",">40",4,21,.126
2014,"SS","OTT",">40",1,118,.166
2014,"SS","OTT",">40",2,32,.162
2014,"SS","OTT",">40",3,18,.145
2014,"SS","OTT",">40",4,1,.05
2014,"SS","OSP",">40",1,1,.067
2014,"SS","UOI",">40",1,40,.126
2014,"SS","UOI",">40",2,39,.197
2014,"SS","UOI",">40",3,30,.172
2014,"SS","UOI",">40",4,14,.141
2014,"SS","QUE",">40",1,146,.256
2014,"SS","QUE",">40",2,88,.311
2014,"SS","QUE",">40",3,64,.352
2014,"SS","QUE",">40",4,23,.256
2014,"SS","RYE",">40",1,115,.226
2014,"SS","RYE",">40",2,52,.127
2014,"SS","RYE",">40",3,25,.086
2014,"SS","RYE",">40",4,19,.096
2014,"SS","TAC",">40",1,260,.168
2014,"SS","TAC",">40",2,250,.166
2014,"SS","TAC",">40",3,131,.212
2014,"SS","TAC",">40",4,43,.128
2014,"SS","TSG",">40",1,196,.28
2014,"SS","TSG",">40",2,204,.274
2014,"SS","TSG",">40",3,106,.265
2014,"SS","TSG",">40",4,40,.131
2014,"SS","TMI",">40",1,54,.113
2014,"SS","TMI",">40",2,35,.08
2014,"SS","TMI",">40",3,19,.147
2014,"SS","TMI",">40",4,2,.103
2014,"SS","TSC",">40",1,10,.027
2014,"SS","TSC",">40",2,12,.036
2014,"SS","TSC",">40",3,6,.067
2014,"SS","TSC",">40",4,1,.087
2014,"SS","TRE",">40",1,32,.078
2014,"SS","TRE",">40",2,41,.112
2014,"SS","TRE",">40",3,18,.047
2014,"SS","TRE",">40",4,8,.057
2014,"SS","WAT",">40",1,271,.44
2014,"SS","WAT",">40",2,184,.526
2014,"SS","WAT",">40",3,67,.307
2014,"SS","WAT",">40",4,33,.471
2014,"SS","WMC",">40",1,190,.2
2014,"SS","WMC",">40",2,106,.125
2014,"SS","WMC",">40",3,56,.148
2014,"SS","WMC",">40",4,21,.147
2014,"SS","WLA",">40",1,30,.063
2014,"SS","WLA",">40",2,5,.019
2014,"SS","WLA",">40",3,3,.057
2014,"SS","WIN",">40",1,6,.035
2014,"SS","WIN",">40",2,26,.183
2014,"SS","WIN",">40",3,13,.117
2014,"SS","YOR",">40",1,30,.024
2014,"SS","YOR",">40",2,27,.03
2014,"SS","YOR",">40",3,3,.009
2014,"SS","YOR",">40",4,2,.025
2013,"SS","BRO",">40",1,28,.019
2013,"SS","BRO",">40",2,22,.018
2013,"SS","BRO",">40",3,8,.01
2013,"SS","CAR",">40",1,155,.211
2013,"SS","CAR",">40",2,71,.146
2013,"SS","CAR",">40",3,30,.176
2013,"SS","CAR",">40",4,17,.189
2013,"SS","GUE",">40",1,39,.07
2013,"SS","GUE",">40",2,79,.179
2013,"SS","GUE",">40",3,33,.128
2013,"SS","GUE",">40",4,5,.051
2013,"SS","LAU",">40",1,21,.328
2013,"SS","LAU",">40",2,12,.176
2013,"SS","LAU",">40",3,1,.026
2013,"SS","LAU",">40",4,1,.25
2013,"SS","MCM",">40",1,151,.143
2013,"SS","MCM",">40",2,142,.186
2013,"SS","MCM",">40",3,70,.175
2013,"SS","MCM",">40",4,21,.134
2013,"SS","OTT",">40",1,90,.139
2013,"SS","OTT",">40",2,24,.127
2013,"SS","OTT",">40",3,14,.114
2013,"SS","OTT",">40",4,3,.158
2013,"SS","OSP",">40",1,157,.518
2013,"SS","UOI",">40",1,58,.181
2013,"SS","UOI",">40",2,33,.167
2013,"SS","UOI",">40",3,26,.137
2013,"SS","UOI",">40",4,9,.091
2013,"SS","QUE",">40",1,132,.237
2013,"SS","QUE",">40",2,66,.221
2013,"SS","QUE",">40",3,50,.254
2013,"SS","QUE",">40",4,19,.241
2013,"SS","RYE",">40",1,151,.297
2013,"SS","RYE",">40",2,63,.201
2013,"SS","RYE",">40",3,29,.114
2013,"SS","RYE",">40",4,15,.085
2013,"SS","TAC",">40",1,254,.171
2013,"SS","TAC",">40",2,268,.186
2013,"SS","TAC",">40",3,120,.207
2013,"SS","TAC",">40",4,46,.134
2013,"SS","TSG",">40",1,183,.273
2013,"SS","TSG",">40",2,213,.283
2013,"SS","TSG",">40",3,99,.259
2013,"SS","TSG",">40",4,43,.138
2013,"SS","TMI",">40",1,57,.126
2013,"SS","TMI",">40",2,41,.099
2013,"SS","TMI",">40",3,16,.137
2013,"SS","TMI",">40",4,2,.093
2013,"SS","TSC",">40",1,14,.038
2013,"SS","TSC",">40",2,14,.05
2013,"SS","TSC",">40",3,6,.07
2013,"SS","TSC",">40",4,1,.1
2013,"SS","TRE",">40",1,39,.1
2013,"SS","TRE",">40",2,32,.08
2013,"SS","TRE",">40",3,18,.05
2013,"SS","TRE",">40",4,6,.04
2013,"SS","WAT",">40",1,284,.455
2013,"SS","WAT",">40",2,186,.495
2013,"SS","WAT",">40",3,55,.23
2013,"SS","WAT",">40",4,23,.377
2013,"SS","WMC",">40",1,184,.208
2013,"SS","WMC",">40",2,113,.134
2013,"SS","WMC",">40",3,67,.167
2013,"SS","WMC",">40",4,14,.095
2013,"SS","WBC",">40",1,2,.222
2013,"SS","WKC",">40",1,15,.25
2013,"SS","WKC",">40",2,3,.15
2013,"SS","WLA",">40",1,42,.08
2013,"SS","WLA",">40",2,7,.028
2013,"SS","WLA",">40",3,2,.033
2013,"SS","WIN",">40",1,18,.097
2013,"SS","WIN",">40",2,28,.203
2013,"SS","WIN",">40",3,12,.112
2013,"SS","YOR",">40",1,30,.024
2013,"SS","YOR",">40",2,27,.03
2013,"SS","YOR",">40",3,3,.009
2013,"SS","YOR",">40",4,2,.025
2012,"SS","BRO",">40",1,58,.04
2012,"SS","BRO",">40",2,60,.053
2012,"SS","BRO",">40",3,9,.012
2012,"SS","BRO",">40",4,2,.021
2012,"SS","CAR",">40",1,133,.19
2012,"SS","CAR",">40",2,73,.151
2012,"SS","CAR",">40",3,28,.169
2012,"SS","CAR",">40",4,15,.172
2012,"SS","GUE",">40",1,48,.046
2012,"SS","GUE",">40",2,136,.154
2012,"SS","GUE",">40",3,63,.125
2012,"SS","GUE",">40",4,15,.079
2012,"SS","LAU",">40",1,16,.308
2012,"SS","LAU",">40",2,7,.111
2012,"SS","LAU",">40",3,1,.032
2012,"SS","MCM",">40",1,150,.139
2012,"SS","MCM",">40",2,147,.156
2012,"SS","MCM",">40",3,51,.122
2012,"SS","MCM",">40",4,18,.091
2012,"SS","OTT",">40",1,90,.165
2012,"SS","OTT",">40",2,45,.216
2012,"SS","OTT",">40",3,11,.11
2012,"SS","OSP",">40",1,3,.25
2012,"SS","OSP",">40",2,1,.016
2012,"SS","UOI",">40",1,39,.118
2012,"SS","UOI",">40",2,29,.138
2012,"SS","UOI",">40",3,30,.16
2012,"SS","UOI",">40",4,11,.054
2012,"SS","QUE",">40",1,123,.229
2012,"SS","QUE",">40",2,56,.192
2012,"SS","QUE",">40",3,47,.254
2012,"SS","QUE",">40",4,17,.21
2012,"SS","RYE",">40",1,196,.398
2012,"SS","RYE",">40",2,66,.232
2012,"SS","RYE",">40",3,28,.113
2012,"SS","RYE",">40",4,12,.08
2012,"SS","TAC",">40",1,264,.199
2012,"SS","TAC",">40",2,246,.184
2012,"SS","TAC",">40",3,103,.186
2012,"SS","TAC",">40",4,41,.128
2012,"SS","TSG",">40",1,206,.338
2012,"SS","TSG",">40",2,193,.267
2012,"SS","TSG",">40",3,83,.224
2012,"SS","TSG",">40",4,36,.124
2012,"SS","TMI",">40",1,36,.094
2012,"SS","TMI",">40",2,33,.089
2012,"SS","TMI",">40",3,14,.14
2012,"SS","TMI",">40",4,5,.209
2012,"SS","TSC",">40",1,22,.066
2012,"SS","TSC",">40",2,21,.083
2012,"SS","TSC",">40",3,6,.072
2012,"SS","TSC",">40",4,1,.053
2012,"SS","TRE",">40",1,39,.1
2012,"SS","TRE",">40",2,33,.08
2012,"SS","TRE",">40",3,26,.07
2012,"SS","TRE",">40",4,8,.05
2012,"SS","WAT",">40",1,249,.394
2012,"SS","WAT",">40",2,167,.43
2012,"SS","WAT",">40",3,63,.293
2012,"SS","WAT",">40",4,31,.419
2012,"SS","WMC",">40",1,153,.18
2012,"SS","WMC",">40",2,134,.163
2012,"SS","WMC",">40",3,58,.153
2012,"SS","WMC",">40",4,14,.109
2012,"SS","WBC",">40",1,2,.2
2012,"SS","WBC",">40",2,1,.045
2012,"SS","WKC",">40",1,12,.21
2012,"SS","WKC",">40",2,6,.22
2012,"SS","WLA",">40",1,39,.074
2012,"SS","WLA",">40",2,8,.031
2012,"SS","WLA",">40",3,1,.018
2012,"SS","WIN",">40",1,26,.142
2012,"SS","WIN",">40",2,25,.195
2012,"SS","WIN",">40",3,13,.117
2012,"SS","YOR",">40",1,27,.022
2012,"SS","YOR",">40",2,16,.017
2012,"SS","YOR",">40",3,4,.012
2012,"SS","YOR",">40",4,4,.056
2011,"SS","BRO",">40",1,73,.049
2011,"SS","BRO",">40",2,47,.04
2011,"SS","BRO",">40",3,11,.014
2011,"SS","BRO",">40",4,1,.009
2011,"SS","CAR",">40",1,135,.192
2011,"SS","CAR",">40",2,58,.133
2011,"SS","CAR",">40",3,25,.145
2011,"SS","CAR",">40",4,17,.207
2011,"SS","GUE",">40",1,53,.048
2011,"SS","GUE",">40",2,138,.154
2011,"SS","GUE",">40",3,56,.125
2011,"SS","GUE",">40",4,12,.063
2011,"SS","LAU",">40",1,17,.354
2011,"SS","LAU",">40",2,3,.065
2011,"SS","MCM",">40",1,160,.15
2011,"SS","MCM",">40",2,139,.158
2011,"SS","MCM",">40",3,51,.128
2011,"SS","MCM",">40",4,14,.084
2011,"SS","OTT",">40",1,28,.571
2011,"SS","OTT",">40",2,12,.203
2011,"SS","OTT",">40",3,3,.5
2011,"SS","UOI",">40",1,24,.083
2011,"SS","UOI",">40",2,30,.172
2011,"SS","UOI",">40",3,35,.21
2011,"SS","UOI",">40",4,7,.068
2011,"SS","QUE",">40",1,130,.28
2011,"SS","QUE",">40",2,75,.261
2011,"SS","QUE",">40",3,56,.344
2011,"SS","QUE",">40",4,16,.225
2011,"SS","RYE",">40",1,164,.408
2011,"SS","RYE",">40",2,51,.154
2011,"SS","RYE",">40",3,31,.139
2011,"SS","RYE",">40",4,9,.066
2011,"SS","TAC",">40",1,276,.221
2011,"SS","TAC",">40",2,248,.191
2011,"SS","TAC",">40",3,105,.188
2011,"SS","TAC",">40",4,34,.111
2011,"SS","TSG",">40",1,202,.353
2011,"SS","TSG",">40",2,179,.253
2011,"SS","TSG",">40",3,91,.237
2011,"SS","TSG",">40",4,29,.105
2011,"SS","TMI",">40",1,51,.137
2011,"SS","TMI",">40",2,40,.113
2011,"SS","TMI",">40",3,12,.117
2011,"SS","TMI",">40",4,5,.237
2011,"SS","TSC",">40",1,24,.076
2011,"SS","TSC",">40",2,29,.123
2011,"SS","TSC",">40",3,3,.033
2011,"SS","TRE",">40",1,35,.07
2011,"SS","TRE",">40",2,73,.144
2011,"SS","TRE",">40",3,60,.102
2011,"SS","TRE",">40",4,33,.132
2011,"SS","WAT",">40",1,244,.422
2011,"SS","WAT",">40",2,178,.434
2011,"SS","WAT",">40",3,55,.252
2011,"SS","WAT",">40",4,22,.314
2011,"SS","WMC",">40",1,139,.163
2011,"SS","WMC",">40",2,120,.153
2011,"SS","WMC",">40",3,59,.163
2011,"SS","WMC",">40",4,12,.097
2011,"SS","WBC",">40",1,27,.466
2011,"SS","WBC",">40",2,33,.379
2011,"SS","WBC",">40",3,11,.2
2011,"SS","WLA",">40",1,33,.062
2011,"SS","WLA",">40",2,6,.023
2011,"SS","WLA",">40",3,2,.038
2011,"SS","WIN",">40",1,25,.132
2011,"SS","WIN",">40",2,25,.212
2011,"SS","WIN",">40",3,11,.105
2011,"SS","YOR",">40",1,26,.021
2011,"SS","YOR",">40",2,22,.022
2011,"SS","YOR",">40",3,5,.013
2011,"SS","YOR",">40",4,5,.057
2010,"SS","BRO",">40",1,69,.046
2010,"SS","BRO",">40",2,54,.046
2010,"SS","BRO",">40",3,9,.012
2010,"SS","BRO",">40",4,3,.028
2010,"SS","CAR",">40",1,166,.236
2010,"SS","CAR",">40",2,73,.167
2010,"SS","CAR",">40",3,25,.145
2010,"SS","CAR",">40",4,17,.207
2010,"SS","GUE",">40",1,51,.047
2010,"SS","GUE",">40",2,125,.164
2010,"SS","GUE",">40",3,57,.13
2010,"SS","GUE",">40",4,12,.063
2010,"SS","LAU",">40",1,15,.333
2010,"SS","LAU",">40",2,4,.075
2010,"SS","MCM",">40",1,148,.15
2010,"SS","MCM",">40",2,151,.205
2010,"SS","MCM",">40",3,64,.188
2010,"SS","MCM",">40",4,17,.12
2010,"SS","OTT",">40",1,27,.587
2010,"SS","OTT",">40",2,13,.277
2010,"SS","OTT",">40",3,4,.667
2010,"SS","UOI",">40",1,14,.054
2010,"SS","UOI",">40",2,28,.147
2010,"SS","UOI",">40",3,25,.16
2010,"SS","UOI",">40",4,8,.076
2010,"SS","QUE",">40",1,104,.236
2010,"SS","QUE",">40",2,64,.237
2010,"SS","QUE",">40",3,52,.297
2010,"SS","QUE",">40",4,11,.145
2010,"SS","RYE",">40",1,171,.494
2010,"SS","RYE",">40",2,58,.209
2010,"SS","RYE",">40",3,34,.162
2010,"SS","RYE",">40",4,16,.12
2010,"SS","TAC",">40",1,275,.221
2010,"SS","TAC",">40",2,245,.214
2010,"SS","TAC",">40",3,100,.182
2010,"SS","TAC",">40",4,39,.138
2010,"SS","TSG",">40",1,181,.323
2010,"SS","TSG",">40",2,185,.31
2010,"SS","TSG",">40",3,81,.218
2010,"SS","TSG",">40",4,34,.129
2010,"SS","TMI",">40",1,60,.158
2010,"SS","TMI",">40",2,39,.121
2010,"SS","TMI",">40",3,14,.136
2010,"SS","TMI",">40",4,6,.297
2010,"SS","TSC",">40",1,35,.113
2010,"SS","TSC",">40",2,22,.095
2010,"SS","TSC",">40",3,6,.072
2010,"SS","TRE",">40",1,56,.104
2010,"SS","TRE",">40",2,39,.077
2010,"SS","TRE",">40",3,20,.037
2010,"SS","TRE",">40",4,8,.078
2010,"SS","WAT",">40",1,264,.471
2010,"SS","WAT",">40",2,156,.392
2010,"SS","WAT",">40",3,53,.264
2010,"SS","WAT",">40",4,24,.338
2010,"SS","WMC",">40",1,140,.164
2010,"SS","WMC",">40",2,126,.166
2010,"SS","WMC",">40",3,57,.174
2010,"SS","WMC",">40",4,15,.116
2010,"SS","WHC",">40",1,4,.174
2010,"SS","WLA",">40",1,37,.073
2010,"SS","WLA",">40",2,7,.03
2010,"SS","WLA",">40",3,1,.019
2010,"SS","WIN",">40",1,26,.146
2010,"SS","WIN",">40",2,27,.205
2010,"SS","WIN",">40",3,11,.129
2010,"SS","YOR",">40",1,29,.024
2010,"SS","YOR",">40",2,26,.026
2010,"SS","YOR",">40",3,12,.031
2010,"SS","YOR",">40",4,1,.013
2009,"SS","BRO",">40",1,68,.048
2009,"SS","BRO",">40",2,40,.032
2009,"SS","BRO",">40",3,6,.008
2009,"SS","BRO",">40",4,1,.01
2009,"SS","CAR",">40",1,141,.24
2009,"SS","CAR",">40",2,65,.164
2009,"SS","CAR",">40",3,27,.181
2009,"SS","CAR",">40",4,7,.086
2009,"SS","GUE",">40",1,40,.036
2009,"SS","GUE",">40",2,136,.176
2009,"SS","GUE",">40",3,52,.128
2009,"SS","GUE",">40",4,10,.053
2009,"SS","LAU",">40",1,8,.174
2009,"SS","LAU",">40",2,3,.067
2009,"SS","MCM",">40",1,94,.09
2009,"SS","MCM",">40",2,123,.158
2009,"SS","MCM",">40",3,51,.15
2009,"SS","MCM",">40",4,15,.09
2009,"SS","OTT",">40",1,27,.643
2009,"SS","OTT",">40",2,13,.289
2009,"SS","OTT",">40",3,1,.1
2009,"SS","UOI",">40",1,22,.087
2009,"SS","UOI",">40",2,23,.125
2009,"SS","UOI",">40",3,22,.164
2009,"SS","UOI",">40",4,12,.113
2009,"SS","QUE",">40",1,112,.231
2009,"SS","QUE",">40",2,59,.223
2009,"SS","QUE",">40",3,43,.25
2009,"SS","QUE",">40",4,14,.197
2009,"SS","RYE",">40",1,137,.396
2009,"SS","RYE",">40",2,59,.193
2009,"SS","RYE",">40",3,25,.133
2009,"SS","RYE",">40",4,7,.044
2009,"SS","TAC",">40",1,274,.226
2009,"SS","TAC",">40",2,233,.212
2009,"SS","TAC",">40",3,103,.193
2009,"SS","TAC",">40",4,37,.119
2009,"SS","TSG",">40",1,162,.299
2009,"SS","TSG",">40",2,178,.305
2009,"SS","TSG",">40",3,85,.226
2009,"SS","TSG",">40",4,33,.116
2009,"SS","TMI",">40",1,71,.207
2009,"SS","TMI",">40",2,41,.139
2009,"SS","TMI",">40",3,13,.143
2009,"SS","TMI",">40",4,4,.205
2009,"SS","TSC",">40",1,42,.127
2009,"SS","TSC",">40",2,14,.063
2009,"SS","TSC",">40",3,6,.079
2009,"SS","TRE",">40",1,40,.084
2009,"SS","TRE",">40",2,52,.089
2009,"SS","TRE",">40",3,22,.039
2009,"SS","TRE",">40",4,2,.02
2009,"SS","WAT",">40",1,287,.522
2009,"SS","WAT",">40",2,127,.348
2009,"SS","WAT",">40",3,44,.232
2009,"SS","WAT",">40",4,22,.333
2009,"SS","WMC",">40",1,90,.116
2009,"SS","WMC",">40",2,131,.189
2009,"SS","WMC",">40",3,63,.193
2009,"SS","WMC",">40",4,16,.109
2009,"SS","WHC",">40",1,4,.174
2009,"SS","WLA",">40",1,11,.023
2009,"SS","WLA",">40",2,6,.032
2009,"SS","WIN",">40",1,14,.104
2009,"SS","WIN",">40",2,17,.125
2009,"SS","WIN",">40",3,13,.173
2009,"SS","YOR",">40",1,31,.028
2009,"SS","YOR",">40",2,22,.022
2009,"SS","YOR",">40",3,12,.03
2009,"SS","YOR",">40",4,3,.034
2008,"SS","BRO",">40",1,27,.022
2008,"SS","BRO",">40",2,21,.017
2008,"SS","BRO",">40",3,4,.005
2008,"SS","CAR",">40",1,133,.221
2008,"SS","CAR",">40",2,60,.163
2008,"SS","CAR",">40",3,21,.145
2008,"SS","CAR",">40",4,9,.127
2008,"SS","GUE",">40",1,87,.1
2008,"SS","GUE",">40",2,126,.16
2008,"SS","GUE",">40",3,35,.09
2008,"SS","GUE",">40",4,6,.04
2008,"SS","LAU",">40",1,11,.256
2008,"SS","LAU",">40",2,1,.023
2008,"SS","LAU",">40",3,1,.034
2008,"SS","LAU",">40",4,1,.1
2008,"SS","MCM",">40",1,90,.08
2008,"SS","MCM",">40",2,101,.13
2008,"SS","MCM",">40",3,51,.16
2008,"SS","MCM",">40",4,9,.069
2008,"SS","OTT",">40",1,26,.65
2008,"SS","OTT",">40",2,13,.21
2008,"SS","OTT",">40",3,3,.25
2008,"SS","UOI",">40",1,16,.106
2008,"SS","UOI",">40",2,22,.136
2008,"SS","UOI",">40",3,18,.14
2008,"SS","UOI",">40",4,2,.025
2008,"SS","QUE",">40",1,108,.211
2008,"SS","QUE",">40",2,54,.196
2008,"SS","QUE",">40",3,30,.153
2008,"SS","QUE",">40",4,10,.133
2008,"SS","RYE",">40",1,110,.299
2008,"SS","RYE",">40",2,67,.211
2008,"SS","RYE",">40",3,37,.182
2008,"SS","RYE",">40",4,12,.072
2008,"SS","TAC",">40",1,245,.205
2008,"SS","TAC",">40",2,214,.193
2008,"SS","TAC",">40",3,85,.164
2008,"SS","TAC",">40",4,27,.089
2008,"SS","TSG",">40",1,154,.283
2008,"SS","TSG",">40",2,172,.297
2008,"SS","TSG",">40",3,68,.191
2008,"SS","TSG",">40",4,25,.087
2008,"SS","TMI",">40",1,55,.171
2008,"SS","TMI",">40",2,28,.096
2008,"SS","TMI",">40",3,13,.15
2008,"SS","TMI",">40",4,3,.147
2008,"SS","TSC",">40",1,36,.11
2008,"SS","TSC",">40",2,14,.059
2008,"SS","TSC",">40",3,4,.054
2008,"SS","TRE",">40",1,51,.115
2008,"SS","TRE",">40",2,34,.074
2008,"SS","TRE",">40",3,8,.018
2008,"SS","TRE",">40",4,4,.018
2008,"SS","WAT",">40",1,274,.458
2008,"SS","WAT",">40",2,111,.328
2008,"SS","WAT",">40",3,39,.198
2008,"SS","WAT",">40",4,21,.333
2008,"SS","WMC",">40",1,87,.122
2008,"SS","WMC",">40",2,154,.234
2008,"SS","WMC",">40",3,57,.172
2008,"SS","WMC",">40",4,24,.186
2008,"SS","WHC",">40",1,1,.042
2008,"SS","WLA",">40",1,5,.01
2008,"SS","WLA",">40",2,3,.001
2008,"SS","WIN",">40",1,21,.127
2008,"SS","WIN",">40",2,12,.104
2008,"SS","WIN",">40",3,11,.149
2008,"SS","YOR",">40",1,32,.034
2008,"SS","YOR",">40",2,9,.009
2008,"SS","YOR",">40",3,3,.009
2007,"SS","BRO",">40",1,22,.018
2007,"SS","BRO",">40",2,15,.012
2007,"SS","BRO",">40",3,7,.009
2007,"SS","BRO",">40",4,1,.007
2007,"SS","CAR",">40",1,122,.203
2007,"SS","CAR",">40",2,44,.122
2007,"SS","CAR",">40",3,12,.081
2007,"SS","CAR",">40",4,11,.139
2007,"SS","GUE",">40",1,116,.13
2007,"SS","GUE",">40",2,119,.16
2007,"SS","GUE",">40",3,36,.08
2007,"SS","GUE",">40",4,11,.06
2007,"SS","LAU",">40",1,14,.246
2007,"SS","LAU",">40",2,9,.153
2007,"SS","LAU",">40",3,1,.027
2007,"SS","MCM",">40",1,80,.071
2007,"SS","MCM",">40",2,80,.092
2007,"SS","MCM",">40",3,50,.113
2007,"SS","MCM",">40",4,12,.07
2007,"SS","NIP",">40",1,2,.011
2007,"SS","OCA",">40",2,1,.019
2007,"SS","OTT",">40",1,25,.431
2007,"SS","OTT",">40",2,15,.349
2007,"SS","OTT",">40",3,2,.054
2007,"SS","OTT",">40",4,1,.015
2007,"SS","UOI",">40",1,18,.122
2007,"SS","UOI",">40",2,23,.138
2007,"SS","UOI",">40",3,17,.167
2007,"SS","UOI",">40",4,3,.055
2007,"SS","QUE",">40",1,78,.199
2007,"SS","QUE",">40",2,59,.213
2007,"SS","QUE",">40",3,33,.176
2007,"SS","QUE",">40",4,9,.123
2007,"SS","RYE",">40",1,91,.191
2007,"SS","RYE",">40",2,19,.067
2007,"SS","RYE",">40",3,17,.093
2007,"SS","RYE",">40",4,13,.09
2007,"SS","TAC",">40",1,242,.189
2007,"SS","TAC",">40",2,219,.19
2007,"SS","TAC",">40",3,96,.182
2007,"SS","TAC",">40",4,25,.077
2007,"SS","TSG",">40",1,161,.284
2007,"SS","TSG",">40",2,171,.284
2007,"SS","TSG",">40",3,82,.221
2007,"SS","TSG",">40",4,23,.075
2007,"SS","TMI",">40",1,53,.154
2007,"SS","TMI",">40",2,36,.102
2007,"SS","TMI",">40",3,14,.143
2007,"SS","TMI",">40",4,2,.182
2007,"SS","TSC",">40",1,28,.076
2007,"SS","TSC",">40",2,12,.06
2007,"SS","TRE",">40",1,55,.12
2007,"SS","TRE",">40",2,26,.05
2007,"SS","TRE",">40",3,20,.037
2007,"SS","TRE",">40",4,3,.012
2007,"SS","WAT",">40",1,260,.463
2007,"SS","WAT",">40",2,102,.309
2007,"SS","WAT",">40",3,39,.232
2007,"SS","WAT",">40",4,22,.338
2007,"SS","WMC",">40",1,78,.119
2007,"SS","WMC",">40",2,131,.19
2007,"SS","WMC",">40",3,61,.174
2007,"SS","WMC",">40",4,22,.18
2007,"SS","WLA",">40",1,5,.01
2007,"SS","WLA",">40",2,3,.014
2007,"SS","WIN",">40",1,27,.184
